priority_rank,priority_group,priority_label,doc_id,name,org_name,category_general,category_detail,papers_count,doi_1,title_1,year_1,abstract_1,doi_2,title_2,year_2,abstract_2,doi_3,title_3,year_3,abstract_3
11,2,NMR/ESR,eqnet-1945,電子スピン共鳴装置 BRUKER ELEXSYS E500,山口大学 総合科学実験センター 機器分析実験施設,構造解析/元素分析,電子スピン共鳴装置(ESR),3,10.1007/s43450-025-00711-2,α-Glucosidase Inhibitors From Castanea mollissima: An In Vitro and In Silico Study,2026,要旨未取得のため、論文題名「α-Glucosidase Inhibitors From Castanea mollissima: An In Vitro and In Silico Study」を基にした暫定要約です。 掲載誌: Revista Brasileira De Farmacognosia 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1186/s13568-025-01993-4,Identification of the orange pigment in Nonomuraea gerenzanensis and development of a pigment-free mutant,2026,要旨未取得のため、論文題名「Identification of the orange pigment in Nonomuraea gerenzanensis and development of a pigment-free mutant」を基にした暫定要約です。 掲載誌: AMB Express 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1186/s12951-025-03916-8,Manganese-enriched nanoboron agent amplifies BNCT efficacy via pyroptosis-mediated immune activation and STING pathway synergy​,2026,要旨未取得のため、論文題名「Manganese-enriched nanoboron agent amplifies BNCT efficacy via pyroptosis-mediated immune activation and STING pathway synergy​」を基にした暫定要約です。 掲載誌: Journal of Nanobiotechnology 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。
12,2,NMR/ESR,eqnet-3651,電子スピン共鳴装置 JEOL JES-FA200,大阪大学 理学研究科 技術部 分析機器測定室,構造解析/元素分析,電子スピン共鳴装置(ESR),3,10.1038/s41531-025-01230-6,Brain-derived extracellular vesicle proteomics reveals neuroprotection induced by the ARB candesartan in Parkinson’s disease patients,2026,"In models of Parkinson's disease (PD), angiotensin-II type-1 receptor (AT1) blockers (ARBs) mitigated the vulnerability of dopaminergic neurons, which aligns with recent transcriptomic studies of human brains showing increased susceptibility of dopaminergic neurons with high AGTR1 expression, and with epidemiological data indicating an ARB-related reduction in PD incidence. However, there is no experimental evidence in PD patients. Using a minimally invasive strategy based on the isolation of b…",10.1016/j.ntm.2025.100110,Synergistic activity of photoactivated curcumin-derived nanocomplexes in combination with antibiotics against planktonic and biofilm bacterial cells,2026,"Background: Alternative antimicrobial strategies such as antimicrobial photodynamic therapy (aPDT) and curcumin-derived nanocomplexes were assessed in this study against biofilm cells of Gram-positive and Gram-negative clinical isolates. Methods: Curcumin-derived nanocomplexes (curcumin-chitosan magnetic nanoparticles [Cur-Chi-MNPs], carbon magnetic-nanoparticles [Cur-C-MNPs] and Curcumin-derived carbon quantum dots [Cur-QDs] were synthetized and characterized using scanning electron microscopy…",10.1186/s13071-025-07165-4,"Extracellular traps, an ancient defense mechanism described in hemocytes of the tick Rhipicephalus microplus",2026,"Abstract Background NETosis is a conserved process that has been maintained throughout evolution in various species. However, in the cattle tick Rhipicephalus microplus , a process similar to NETosis, known as ETosis, has not been previously described. Methods In this work, we demonstrate, using fluorometry and confocal and electron microscopy, the chromatin release and the extracellular trap (ET) formation in tick hemocytes in response to various treatments. Results The treatments analysis sho…"
13,2,NMR/ESR,eqnet-2249,電子スピン共鳴装置(Bruker Biospin EMXmicro),岐阜大学 科学研究基盤センター 機器分析分野,構造解析/元素分析,電子スピン共鳴装置(ESR),3,10.1007/s43450-025-00711-2,α-Glucosidase Inhibitors From Castanea mollissima: An In Vitro and In Silico Study,2026,要旨未取得のため、論文題名「α-Glucosidase Inhibitors From Castanea mollissima: An In Vitro and In Silico Study」を基にした暫定要約です。 掲載誌: Revista Brasileira De Farmacognosia 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1186/s13568-025-01993-4,Identification of the orange pigment in Nonomuraea gerenzanensis and development of a pigment-free mutant,2026,要旨未取得のため、論文題名「Identification of the orange pigment in Nonomuraea gerenzanensis and development of a pigment-free mutant」を基にした暫定要約です。 掲載誌: AMB Express 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1186/s12951-025-03916-8,Manganese-enriched nanoboron agent amplifies BNCT efficacy via pyroptosis-mediated immune activation and STING pathway synergy​,2026,要旨未取得のため、論文題名「Manganese-enriched nanoboron agent amplifies BNCT efficacy via pyroptosis-mediated immune activation and STING pathway synergy​」を基にした暫定要約です。 掲載誌: Journal of Nanobiotechnology 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。
14,2,NMR/ESR,eqnet-2670,電子スピン共鳴装置(JEOL JES-RE1X),名古屋工業大学 ナノテクノロジープラットフォーム,構造解析/元素分析,電子スピン共鳴装置(ESR),3,10.1038/s41531-025-01230-6,Brain-derived extracellular vesicle proteomics reveals neuroprotection induced by the ARB candesartan in Parkinson’s disease patients,2026,"In models of Parkinson's disease (PD), angiotensin-II type-1 receptor (AT1) blockers (ARBs) mitigated the vulnerability of dopaminergic neurons, which aligns with recent transcriptomic studies of human brains showing increased susceptibility of dopaminergic neurons with high AGTR1 expression, and with epidemiological data indicating an ARB-related reduction in PD incidence. However, there is no experimental evidence in PD patients. Using a minimally invasive strategy based on the isolation of b…",10.1016/j.ntm.2025.100110,Synergistic activity of photoactivated curcumin-derived nanocomplexes in combination with antibiotics against planktonic and biofilm bacterial cells,2026,"Background: Alternative antimicrobial strategies such as antimicrobial photodynamic therapy (aPDT) and curcumin-derived nanocomplexes were assessed in this study against biofilm cells of Gram-positive and Gram-negative clinical isolates. Methods: Curcumin-derived nanocomplexes (curcumin-chitosan magnetic nanoparticles [Cur-Chi-MNPs], carbon magnetic-nanoparticles [Cur-C-MNPs] and Curcumin-derived carbon quantum dots [Cur-QDs] were synthetized and characterized using scanning electron microscopy…",10.1186/s13071-025-07165-4,"Extracellular traps, an ancient defense mechanism described in hemocytes of the tick Rhipicephalus microplus",2026,"Abstract Background NETosis is a conserved process that has been maintained throughout evolution in various species. However, in the cattle tick Rhipicephalus microplus , a process similar to NETosis, known as ETosis, has not been previously described. Methods In this work, we demonstrate, using fluorometry and confocal and electron microscopy, the chromatin release and the extracellular trap (ET) formation in tick hemocytes in response to various treatments. Results The treatments analysis sho…"
15,2,NMR/ESR,eqnet-1119,電子スピン共鳴装置(JOEL RESONANCE社 JES-X310),富山大学 研究推進機構研究推進総合支援センター 自然科学研究支援ユニット 機器分析施設,構造解析/元素分析,電子スピン共鳴装置(ESR),3,10.1016/j.biomaterials.2025.123824,Biomimetically anisotropic hierarchical scaffold mediating stress transmission along the direction of force loading for rapid bone regeneration,2026,要旨未取得のため、論文題名「Biomimetically anisotropic hierarchical scaffold mediating stress transmission along the direction of force loading for rapid bone regeneration」を基にした暫定要約です。 掲載誌: Biomaterials 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1016/j.carbpol.2026.124957,Neutral and natural xylose-based deep eutectic solvents facilitating efficient modification-free production of pristine-state bamboo holocellulose nanofibrils,2026,要旨未取得のため、論文題名「Neutral and natural xylose-based deep eutectic solvents facilitating efficient modification-free production of pristine-state bamboo holocellulose nanofibrils」を基にした暫定要約です。 掲載誌: Carbohydrate Polymers 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1016/j.scitotenv.2026.181414,Respirable mineral dust toxicity across mining locations: A comparative study of field samples in an underground mine,2026,"Modern high-efficiency rock cutting machinery in coal mines produces fine particles, raising health concerns. This study investigated whether particle size affects toxicity in underground mine dust and identified contributing factors using a human cell model. Dust samples were collected from multiple locations in a U.S. underground coal mine. Particle size and morphology were analyzed using dynamic light scattering (DLS), transmission, and scanning electron microscopy (T/SEM). Elemental composi…"
16,2,NMR/ESR,eqnet-2124,電子スピン共鳴装置(ブルカー EMXPlus),弘前大学 共用機器基盤センター,構造解析/元素分析,電子スピン共鳴装置(ESR),3,10.1016/j.talanta.2025.129151,A self-calibrating fluorescence / colorimetric dual-mode sensor based on MIL-101(Fe) for specifical dopamine detection in human serum,2026,要旨未取得のため、論文題名「A self-calibrating fluorescence / colorimetric dual-mode sensor based on MIL-101(Fe) for specifical dopamine detection in human serum」を基にした暫定要約です。 掲載誌: Talanta 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1016/j.biomaterials.2025.123731,A triple-responsive nanozyme platform of AgAu–CeO2heterojunction integrated with probiotics for precision antibacterial therapy in periodontitis,2026,要旨未取得のため、論文題名「A triple-responsive nanozyme platform of AgAu–CeO2heterojunction integrated with probiotics for precision antibacterial therapy in periodontitis」を基にした暫定要約です。 掲載誌: Biomaterials 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1016/j.talanta.2025.129221,Manganese and carbon co-doping synergistically enhanced oxygen adsorption and internal electric field in BiOCl for photocatalytic superoxide generation and pollutant degradation,2026,要旨未取得のため、論文題名「Manganese and carbon co-doping synergistically enhanced oxygen adsorption and internal electric field in BiOCl for photocatalytic superoxide generation and pollutant degradation」を基にした暫定要約です。 掲載誌: Talanta 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。
17,2,NMR/ESR,eqnet-2186,電子スピン共鳴装置(日本電子 JES-FA100),岐阜大学 科学研究基盤センター 機器分析分野,構造解析/元素分析,電子スピン共鳴装置(ESR),3,10.1016/j.bioactmat.2025.12.049,Near-infrared light-driven photocatalytic reactive oxygen species-generating antibacterial and self-shrinking hybrid hydrogels for combating drug-resistant bacterial biofilm infection and accelerating wound healing,2026,要旨未取得のため、論文題名「Near-infrared light-driven photocatalytic reactive oxygen species-generating antibacterial and self-shrinking hybrid hydrogels for combating drug-resistant bacterial biofilm infection and accelerating wound healing」を基にした暫定要約です。 掲載誌: Bioactive Materials 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1016/j.powtec.2026.122122,Impact of chitosan modification on the hyperthermic behaviour of magnetite nanoparticles,2026,要旨未取得のため、論文題名「Impact of chitosan modification on the hyperthermic behaviour of magnetite nanoparticles」を基にした暫定要約です。 掲載誌: Powder Technology 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1016/j.saa.2025.127257,Colorimetric “off–on” sensing of penicillamine via copper-mediated modulation of laccase-mimetic activity of trimanganese tetroxide nanoflowers,2026,要旨未取得のため、論文題名「Colorimetric “off–on” sensing of penicillamine via copper-mediated modulation of laccase-mimetic activity of trimanganese tetroxide nanoflowers」を基にした暫定要約です。 掲載誌: Spectrochimica Acta Part A Molecular and Biomolecular Spectroscopy 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。
18,2,NMR/ESR,eqnet-1201,電子スピン共鳴装置(日本電子 JES-TE100),宇都宮大学 研究推進機構 機器分析センター 管理室,構造解析/元素分析,電子スピン共鳴装置(ESR),3,10.1016/j.bioactmat.2025.12.049,Near-infrared light-driven photocatalytic reactive oxygen species-generating antibacterial and self-shrinking hybrid hydrogels for combating drug-resistant bacterial biofilm infection and accelerating wound healing,2026,要旨未取得のため、論文題名「Near-infrared light-driven photocatalytic reactive oxygen species-generating antibacterial and self-shrinking hybrid hydrogels for combating drug-resistant bacterial biofilm infection and accelerating wound healing」を基にした暫定要約です。 掲載誌: Bioactive Materials 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1016/j.powtec.2026.122122,Impact of chitosan modification on the hyperthermic behaviour of magnetite nanoparticles,2026,要旨未取得のため、論文題名「Impact of chitosan modification on the hyperthermic behaviour of magnetite nanoparticles」を基にした暫定要約です。 掲載誌: Powder Technology 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1016/j.saa.2025.127257,Colorimetric “off–on” sensing of penicillamine via copper-mediated modulation of laccase-mimetic activity of trimanganese tetroxide nanoflowers,2026,要旨未取得のため、論文題名「Colorimetric “off–on” sensing of penicillamine via copper-mediated modulation of laccase-mimetic activity of trimanganese tetroxide nanoflowers」を基にした暫定要約です。 掲載誌: Spectrochimica Acta Part A Molecular and Biomolecular Spectroscopy 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。
19,2,NMR/ESR,eqnet-1754,電子スピン共鳴装置(日本電子・JES‐RE1X),名古屋工業大学 産学官金連携機構設備共用部門,構造解析/元素分析,電子スピン共鳴装置(ESR),3,10.1016/j.bioactmat.2025.12.049,Near-infrared light-driven photocatalytic reactive oxygen species-generating antibacterial and self-shrinking hybrid hydrogels for combating drug-resistant bacterial biofilm infection and accelerating wound healing,2026,要旨未取得のため、論文題名「Near-infrared light-driven photocatalytic reactive oxygen species-generating antibacterial and self-shrinking hybrid hydrogels for combating drug-resistant bacterial biofilm infection and accelerating wound healing」を基にした暫定要約です。 掲載誌: Bioactive Materials 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1016/j.powtec.2026.122122,Impact of chitosan modification on the hyperthermic behaviour of magnetite nanoparticles,2026,要旨未取得のため、論文題名「Impact of chitosan modification on the hyperthermic behaviour of magnetite nanoparticles」を基にした暫定要約です。 掲載誌: Powder Technology 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1016/j.saa.2025.127257,Colorimetric “off–on” sensing of penicillamine via copper-mediated modulation of laccase-mimetic activity of trimanganese tetroxide nanoflowers,2026,要旨未取得のため、論文題名「Colorimetric “off–on” sensing of penicillamine via copper-mediated modulation of laccase-mimetic activity of trimanganese tetroxide nanoflowers」を基にした暫定要約です。 掲載誌: Spectrochimica Acta Part A Molecular and Biomolecular Spectroscopy 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。
20,2,NMR/ESR,eqnet-2369,電子スピン共鳴装置(日本電子製・JES-FA100),岩手大学 研究支援・産学連携センター 研究基盤管理・機器分析部門 分子構造解析室,構造解析/元素分析,電子スピン共鳴装置(ESR),3,10.1016/j.bioactmat.2025.12.049,Near-infrared light-driven photocatalytic reactive oxygen species-generating antibacterial and self-shrinking hybrid hydrogels for combating drug-resistant bacterial biofilm infection and accelerating wound healing,2026,要旨未取得のため、論文題名「Near-infrared light-driven photocatalytic reactive oxygen species-generating antibacterial and self-shrinking hybrid hydrogels for combating drug-resistant bacterial biofilm infection and accelerating wound healing」を基にした暫定要約です。 掲載誌: Bioactive Materials 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1016/j.powtec.2026.122122,Impact of chitosan modification on the hyperthermic behaviour of magnetite nanoparticles,2026,要旨未取得のため、論文題名「Impact of chitosan modification on the hyperthermic behaviour of magnetite nanoparticles」を基にした暫定要約です。 掲載誌: Powder Technology 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1016/j.saa.2025.127257,Colorimetric “off–on” sensing of penicillamine via copper-mediated modulation of laccase-mimetic activity of trimanganese tetroxide nanoflowers,2026,要旨未取得のため、論文題名「Colorimetric “off–on” sensing of penicillamine via copper-mediated modulation of laccase-mimetic activity of trimanganese tetroxide nanoflowers」を基にした暫定要約です。 掲載誌: Spectrochimica Acta Part A Molecular and Biomolecular Spectroscopy 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。
21,2,NMR/ESR,eqnet-1075,電子常磁性共鳴装置(BRUKER EMX6/1),埼玉大学 科学分析支援センター,構造解析/元素分析,電子スピン共鳴装置(ESR),3,10.1007/s43450-025-00711-2,α-Glucosidase Inhibitors From Castanea mollissima: An In Vitro and In Silico Study,2026,要旨未取得のため、論文題名「α-Glucosidase Inhibitors From Castanea mollissima: An In Vitro and In Silico Study」を基にした暫定要約です。 掲載誌: Revista Brasileira De Farmacognosia 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1186/s13568-025-01993-4,Identification of the orange pigment in Nonomuraea gerenzanensis and development of a pigment-free mutant,2026,要旨未取得のため、論文題名「Identification of the orange pigment in Nonomuraea gerenzanensis and development of a pigment-free mutant」を基にした暫定要約です。 掲載誌: AMB Express 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1186/s12951-025-03916-8,Manganese-enriched nanoboron agent amplifies BNCT efficacy via pyroptosis-mediated immune activation and STING pathway synergy​,2026,要旨未取得のため、論文題名「Manganese-enriched nanoboron agent amplifies BNCT efficacy via pyroptosis-mediated immune activation and STING pathway synergy​」を基にした暫定要約です。 掲載誌: Journal of Nanobiotechnology 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。
22,2,NMR/ESR,eqnet-1905,高分解能600MHz核磁気共鳴装置 (独国ブルカー・バイオスピン社製AVANCEIII),大阪大学 工学研究科 工学研究科室 分析センター,核磁気共鳴装置(NMR),600MHz NMR装置,3,10.1038/s42004-025-01839-x,Structure characterization with NMR molecular networking,2026,"Nuclear Magnetic Resonance (NMR) is among the most widely used techniques for structure determination, yet automated workflows remain underdeveloped compared to mass spectrometry. In this work, we introduce NMR molecular networking and apply it to Heteronuclear Single Quantum Coherence (HSQC) spectra, a key 2D-NMR experiment for structure elucidation. We adapt core principles of MS² networking such as transitivity across multiple spectra, dereplication, and annotation propagation to NMR-driven…",10.1038/s41597-025-06446-y,Scalable cyberinfrastructure for experimental NMR data,2026,"Abstract The Network for Advanced NMR (NAN) is a novel distributed resource that connects Nuclear Magnetic Resonance (NMR) facilities via a scalable cyberinfrastructure supporting NMR data harvesting, interactive data management, and the discovery of instruments, methods, and data to enable emerging data standards in biomedicine, chemistry, and material science. Anchored by the first open-access 1.1 GHz instruments in the USA, NAN integrates NMR facilities around a centralized hub for identity…",10.1007/s12104-025-10251-4,Backbone NMR resonance assignments for the C2 domain of the Streptococcus mutans adhesin P1,2026,要旨未取得のため、論文題名「Backbone NMR resonance assignments for the C2 domain of the Streptococcus mutans adhesin P1」を基にした暫定要約です。 掲載誌: Biomolecular NMR Assignments 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。
23,2,NMR/ESR,eqnet-3996,高分解能CTスキャンシステム コムスキャンテクノ(高精細小型標本用装置ScanXmate-D160TSS105/11000 ほか),東北大学 研究推進・支援機構コアファシリティ統括センター,画像撮影/解析,"核磁気共鳴イメージング(MRI), X線CT (XrayCT), PET",3,10.1038/s42004-025-01839-x,Structure characterization with NMR molecular networking,2026,"Nuclear Magnetic Resonance (NMR) is among the most widely used techniques for structure determination, yet automated workflows remain underdeveloped compared to mass spectrometry. In this work, we introduce NMR molecular networking and apply it to Heteronuclear Single Quantum Coherence (HSQC) spectra, a key 2D-NMR experiment for structure elucidation. We adapt core principles of MS² networking such as transitivity across multiple spectra, dereplication, and annotation propagation to NMR-driven…",10.1038/s41597-025-06446-y,Scalable cyberinfrastructure for experimental NMR data,2026,"Abstract The Network for Advanced NMR (NAN) is a novel distributed resource that connects Nuclear Magnetic Resonance (NMR) facilities via a scalable cyberinfrastructure supporting NMR data harvesting, interactive data management, and the discovery of instruments, methods, and data to enable emerging data standards in biomedicine, chemistry, and material science. Anchored by the first open-access 1.1 GHz instruments in the USA, NAN integrates NMR facilities around a centralized hub for identity…",10.1007/s12104-025-10251-4,Backbone NMR resonance assignments for the C2 domain of the Streptococcus mutans adhesin P1,2026,要旨未取得のため、論文題名「Backbone NMR resonance assignments for the C2 domain of the Streptococcus mutans adhesin P1」を基にした暫定要約です。 掲載誌: Biomolecular NMR Assignments 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。
