doc_id,doi,source,status,error
96bf5ZPwAJuwIMd7k8u4,10.1038/s41598-025-31698-4,openalex,ready,
96bf5ZPwAJuwIMd7k8u4,10.1186/s12920-025-02292-4,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
977KLMsriiKm1JImZ7vy,10.1080/2162402x.2026.2613561,openalex,ready,
977KLMsriiKm1JImZ7vy,10.19139/soic-2310-5070-2703,openalex,ready,
977KLMsriiKm1JImZ7vy,10.31127/tuje.1779491,openalex,ready,
97PnkPbfv0mXQoZCBvlN,10.1186/s12931-025-03433-0,openalex,ready,
97PnkPbfv0mXQoZCBvlN,10.1186/s12964-025-02561-w,openalex,ready,
97PnkPbfv0mXQoZCBvlN,10.1016/j.plantsci.2025.112968,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
97TYuvni2G36owVbyBbJ,10.1108/k-09-2025-2339,openalex,ready,
97TYuvni2G36owVbyBbJ,10.1038/s41598-025-31005-1,openalex,ready,
97TYuvni2G36owVbyBbJ,10.1016/j.ijcce.2025.07.003,openalex,ready,
98BRzRQbCubytGQFErRz,10.1051/0004-6361/202452192,openalex,ready,
98BRzRQbCubytGQFErRz,10.1186/s42523-025-00503-y,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
98BRzRQbCubytGQFErRz,10.1007/s11657-025-01644-y,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
994GI8a6UI0jjqm59sdJ,10.31643/2027/6445.10,openalex,ready,
994GI8a6UI0jjqm59sdJ,10.1080/19490976.2025.2601430,openalex,ready,
994GI8a6UI0jjqm59sdJ,10.1080/17441692.2025.2612452,openalex,ready,
994NDw7YqPbh9HXid1DP,10.1186/s42523-025-00503-y,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
994NDw7YqPbh9HXid1DP,10.1038/s41597-026-06557-0,crossref,ready,
994NDw7YqPbh9HXid1DP,10.1007/s11657-025-01644-y,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
99w4rICy4z9zaYKhxUe5,10.31643/2027/6445.06,openalex,ready,
99w4rICy4z9zaYKhxUe5,10.1109/ojpel.2025.3639525,openalex,ready,
99w4rICy4z9zaYKhxUe5,10.1007/s00467-025-06938-4,crossref,ready,
9AAhlu6GrGiLxfCKhSL2,10.31643/2027/6445.08,openalex,ready,
9AAhlu6GrGiLxfCKhSL2,10.1080/15476278.2025.2575599,openalex,ready,
9AAhlu6GrGiLxfCKhSL2,10.31127/tuje.1804146,openalex,ready,
9ABc9zR80Qxrl20qzXA1,10.1108/ijpdlm-07-2024-0264,openalex,ready,
9ABc9zR80Qxrl20qzXA1,10.1186/s12866-025-04554-8,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
9ABc9zR80Qxrl20qzXA1,10.1007/s11571-025-10394-z,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
9BAYZDCSMJ1ZjrqJWt8Q,10.31643/2027/6445.06,openalex,ready,
9BAYZDCSMJ1ZjrqJWt8Q,10.31643/2027/6445.01,openalex,ready,
9BAYZDCSMJ1ZjrqJWt8Q,10.1080/17441692.2025.2612452,openalex,ready,
9BDBO4xPuiOviTIiazeM,10.1038/s42004-025-01839-x,openalex,ready,
9BDBO4xPuiOviTIiazeM,10.1007/s12104-025-10251-4,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
9BDBO4xPuiOviTIiazeM,10.1038/s41598-025-28860-3,openalex,ready,
9CrmoOi6RTF9GaUD2HFz,10.1038/s41598-025-30304-x,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
9CrmoOi6RTF9GaUD2HFz,10.1038/s41598-025-30438-y,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
9CrmoOi6RTF9GaUD2HFz,10.1007/s42399-025-02237-z,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
9Dwp8xc4WHWIFy7D5NWi,10.1080/15384047.2025.2611602,openalex,ready,
9Dwp8xc4WHWIFy7D5NWi,10.4025/actascihealthsci.v48i1.75131,fallback,fallback,elsevier_abstract_missing | openalex_not_found | crossref_not_found
9Dwp8xc4WHWIFy7D5NWi,10.1007/s00436-025-08583-0,crossref,ready,
9Ebmql081L5r2WNm39T2,10.1016/j.bioactmat.2025.12.049,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
9Ebmql081L5r2WNm39T2,10.1016/j.saa.2025.127257,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
9Ebmql081L5r2WNm39T2,10.1007/s00330-025-11826-4,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
9EhohLTGhII6MuXCa6A6,10.1186/s13027-025-00720-9,crossref,ready,
9EhohLTGhII6MuXCa6A6,10.1007/s00423-025-03946-8,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
9EhohLTGhII6MuXCa6A6,10.1186/s40691-025-00451-w,openalex,ready,
9GAL97GokQNAHHOVZ3oW,10.1016/j.jpba.2025.117270,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
9GAL97GokQNAHHOVZ3oW,10.1007/978-3-032-05573-6_11,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
9GAL97GokQNAHHOVZ3oW,10.1016/j.optlaseng.2025.109495,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
9HRRm2NmNs2CkMBfzAnp,10.31127/tuje.1614119,openalex,ready,
9HRRm2NmNs2CkMBfzAnp,10.31127/tuje.1763321,openalex,ready,
9HRRm2NmNs2CkMBfzAnp,10.31127/tuje.1713826,openalex,ready,
9I6uAoEg949KCLiAuBiD,10.1038/s42004-025-01839-x,openalex,ready,
9I6uAoEg949KCLiAuBiD,10.1007/s12104-025-10251-4,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
9I6uAoEg949KCLiAuBiD,10.1038/s41598-025-28860-3,openalex,ready,
9KJRfkwX5fJJfZazgT9F,10.31643/2027/6445.10,openalex,ready,
9KJRfkwX5fJJfZazgT9F,10.1080/19490976.2025.2601430,openalex,ready,
9KJRfkwX5fJJfZazgT9F,10.1080/17441692.2025.2612452,openalex,ready,
9LOVwlAFEwC9rmS2jgqc,10.31643/2027/6445.06,openalex,ready,
9LOVwlAFEwC9rmS2jgqc,10.31643/2027/6445.08,openalex,ready,
9LOVwlAFEwC9rmS2jgqc,10.1080/10872981.2026.2616194,openalex,ready,
9MzJifTbYw2XVdDA1Y2n,10.31643/2027/6445.10,openalex,ready,
9MzJifTbYw2XVdDA1Y2n,10.1080/19490976.2025.2601430,openalex,ready,
9MzJifTbYw2XVdDA1Y2n,10.1080/17441692.2025.2612452,openalex,ready,
9NHHVmMCrpImXPjST7bN,10.31643/2027/6445.08,openalex,ready,
9NHHVmMCrpImXPjST7bN,10.1080/15476278.2025.2575599,openalex,ready,
9NHHVmMCrpImXPjST7bN,10.31127/tuje.1804146,openalex,ready,
9OoZ3JiKUxd4zdwenKaC,10.12957/redp.2026.90910,fallback,fallback,elsevier_abstract_missing | openalex_not_found | crossref_not_found
9OoZ3JiKUxd4zdwenKaC,10.19139/soic-2310-5070-3032,openalex,ready,
9OoZ3JiKUxd4zdwenKaC,10.31127/tuje.1804146,openalex,ready,
9PLFlN0U7ZVGGbGtdelV,10.1016/j.aftran.2025.100074,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
9PLFlN0U7ZVGGbGtdelV,10.1016/j.ssaho.2025.102436,openalex,ready,
9PLFlN0U7ZVGGbGtdelV,10.1016/j.apsusc.2026.165865,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
9PUKKQLhFJIYdh3pQbSj,10.1038/s42004-025-01839-x,openalex,ready,
9PUKKQLhFJIYdh3pQbSj,10.1007/s12104-025-10251-4,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
9PUKKQLhFJIYdh3pQbSj,10.1038/s41598-025-28860-3,openalex,ready,
9PVhUuxTpEaQdWkhywmd,10.1186/s42523-025-00503-y,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
9PVhUuxTpEaQdWkhywmd,10.1007/s11657-025-01644-y,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
9PVhUuxTpEaQdWkhywmd,10.1186/s12891-025-09382-5,openalex,ready,
9PpgvLOi2UwAQ8Z3bxPM,10.1016/j.lwt.2025.117345,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
9PpgvLOi2UwAQ8Z3bxPM,10.1002/pros.10350,openalex,ready,
9R8zabiPGakQOHcNpJe4,10.31643/2027/6445.08,openalex,ready,
9R8zabiPGakQOHcNpJe4,10.1080/15476278.2025.2575599,openalex,ready,
9R8zabiPGakQOHcNpJe4,10.31127/tuje.1804146,openalex,ready,
9RIxrmkYIHBlKD970lgL,10.1186/s13550-025-01351-2,openalex,ready,
9RIxrmkYIHBlKD970lgL,10.1007/s00383-025-06239-9,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
9RIxrmkYIHBlKD970lgL,10.1038/s41597-025-06179-y,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
9Rf9YKvTphoBxZAd21hF,10.31643/2027/6445.10,openalex,ready,
9Rf9YKvTphoBxZAd21hF,10.1080/19490976.2025.2601430,openalex,ready,
9Rf9YKvTphoBxZAd21hF,10.1080/17441692.2025.2612452,openalex,ready,
9S0QTnyoOQYohSmvCdFQ,10.31643/2027/6445.10,openalex,ready,
9S0QTnyoOQYohSmvCdFQ,10.1080/19490976.2025.2601430,openalex,ready,
9S0QTnyoOQYohSmvCdFQ,10.1080/17441692.2025.2612452,openalex,ready,
9WSMWR2rwfoMpztBlhSA,10.12957/redp.2026.90910,fallback,fallback,elsevier_abstract_missing | openalex_not_found | crossref_not_found
9WSMWR2rwfoMpztBlhSA,10.19139/soic-2310-5070-3032,openalex,ready,
9WSMWR2rwfoMpztBlhSA,10.31127/tuje.1804146,openalex,ready,
9Wv2av6BQiDmo62gfHGd,10.1016/j.canlet.2025.218233,openalex,ready,
9Wv2av6BQiDmo62gfHGd,10.1016/j.ejphar.2025.178509,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
9Wv2av6BQiDmo62gfHGd,10.1016/j.ymthe.2025.09.047,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
9YUsDBHxz4rBkidxKPO8,10.1007/s12020-025-04506-2,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
9YUsDBHxz4rBkidxKPO8,10.1117/12.3090004,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
9YUsDBHxz4rBkidxKPO8,10.1016/j.ins.2025.122942,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
9YrAgxOtFQsHaEW3z4jO,10.31643/2027/6445.08,openalex,ready,
9YrAgxOtFQsHaEW3z4jO,10.1080/15476278.2025.2575599,openalex,ready,
9YrAgxOtFQsHaEW3z4jO,10.31127/tuje.1804146,openalex,ready,
9ZDxlU2YNuUnDaYL9Lb9,10.31127/tuje.1804146,openalex,ready,
9ZDxlU2YNuUnDaYL9Lb9,10.1186/s13595-025-01309-3,openalex,ready,
9ZDxlU2YNuUnDaYL9Lb9,10.1038/s41538-025-00664-9,openalex,ready,
9ZKIOD65V3CbF6Rc8HsG,10.1186/s42523-025-00503-y,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
9ZKIOD65V3CbF6Rc8HsG,10.1007/s11657-025-01644-y,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
9ZKIOD65V3CbF6Rc8HsG,10.1186/s12891-025-09382-5,openalex,ready,
9aQ0WNBiLenMTCiogF8S,10.1186/s12913-025-13867-3,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
9aQ0WNBiLenMTCiogF8S,10.1038/s41598-025-34951-y,crossref,ready,
9aQ0WNBiLenMTCiogF8S,10.1186/s12904-025-01973-2,crossref,ready,
9aQCTELE75MpJIzZ5ajb,10.1186/s13100-025-00391-8,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
9aQCTELE75MpJIzZ5ajb,10.1186/s12873-025-01436-0,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
9aQCTELE75MpJIzZ5ajb,10.1186/s12888-025-07684-5,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
9ascvzlq5d9Scr3jdUTg,10.1364/jocn.575280,openalex,ready,
9ascvzlq5d9Scr3jdUTg,10.1186/s42523-025-00503-y,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
9ascvzlq5d9Scr3jdUTg,10.1007/s11657-025-01644-y,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
9b4uYMTVI2xCrvw23kQC,10.1186/s44147-025-00847-x,crossref,ready,
9b4uYMTVI2xCrvw23kQC,10.1038/s41598-025-31317-2,openalex,ready,
9b4uYMTVI2xCrvw23kQC,10.22036/pcr.2025.540201.2722,fallback,fallback,elsevier_abstract_missing | openalex_not_found | crossref_not_found
9bGiefqWgkJf8dYjnFfl,10.1109/lsp.2025.3640068,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
9bGiefqWgkJf8dYjnFfl,10.1186/s12935-025-04103-3,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
9bGiefqWgkJf8dYjnFfl,10.1186/s12964-025-02571-8,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
9ca8n1YaIVtXhgHxjA6i,10.1016/j.envpol.2026.127659,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
9ca8n1YaIVtXhgHxjA6i,10.1016/j.marpolbul.2025.118773,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
9ca8n1YaIVtXhgHxjA6i,10.1002/cbic.202500252,openalex,ready,
9cdgT79YYM0ZnlpxmR9K,10.1080/15384047.2025.2611602,openalex,ready,
9cdgT79YYM0ZnlpxmR9K,10.4025/actascihealthsci.v48i1.75131,fallback,fallback,elsevier_abstract_missing | openalex_not_found | crossref_not_found
9cdgT79YYM0ZnlpxmR9K,10.1186/s42523-025-00503-y,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
9e7Xshi2LO9wWZsnjrTv,10.1038/s41598-025-30450-2,openalex,ready,
9e7Xshi2LO9wWZsnjrTv,10.1038/s42004-025-01841-3,openalex,ready,
9e7Xshi2LO9wWZsnjrTv,10.1186/s12879-025-12314-2,openalex,ready,
9eniRU5yJai8RXGrqvrn,10.31643/2027/6445.12,openalex,ready,
9eniRU5yJai8RXGrqvrn,10.22146/jcef.22632,openalex,ready,
9eniRU5yJai8RXGrqvrn,10.1007/s40820-025-01943-6,openalex,ready,
9if09B6QjGxScVonWIgl,10.1038/s41598-025-29880-9,crossref,ready,
9if09B6QjGxScVonWIgl,10.1038/s41598-025-09826-x,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
9if09B6QjGxScVonWIgl,10.1038/s40494-026-02307-y,openalex,ready,
9imsxBhU9vfvYlQX2cky,10.1038/s41377-025-02127-y,openalex,ready,
9imsxBhU9vfvYlQX2cky,10.1007/s00018-025-06024-w,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
9imsxBhU9vfvYlQX2cky,10.1007/s44195-025-00118-5,openalex,ready,
9kagp8gZD5Ix7gpKXaBq,10.1080/15384047.2025.2603095,openalex,ready,
9kagp8gZD5Ix7gpKXaBq,10.1186/s13550-025-01351-2,openalex,ready,
9kagp8gZD5Ix7gpKXaBq,10.1038/s41598-025-33737-6,crossref,ready,
9kpfrv65L00eOHzG3OI4,10.1038/s41598-025-33707-y,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
9kpfrv65L00eOHzG3OI4,10.1038/s41598-025-31538-5,openalex,ready,
9kpfrv65L00eOHzG3OI4,10.1115/1.4069910,openalex,ready,
9lGWQ7iDaez4rV0ZJc3C,10.1186/s12964-025-02564-7,crossref,ready,
9lGWQ7iDaez4rV0ZJc3C,10.1186/s12967-026-07697-y,openalex,ready,
9lGWQ7iDaez4rV0ZJc3C,10.1186/s12951-025-03807-y,openalex,ready,
9lI9SsXTMIrTqIL1OlYq,10.1016/j.biomaterials.2025.123700,openalex,ready,
9lI9SsXTMIrTqIL1OlYq,10.1016/j.bbrc.2026.153272,openalex,ready,
9lI9SsXTMIrTqIL1OlYq,10.1021/acs.jafc.5c12620,openalex,ready,
9lQMIXeAhAugIxokpxcP,10.1038/s41467-025-65569-3,crossref,ready,
9lQMIXeAhAugIxokpxcP,10.1038/s41598-025-30092-4,openalex,ready,
9lQMIXeAhAugIxokpxcP,10.1038/s41467-025-67694-5,openalex,ready,
9mHA6wcY8V1ZmRrIzMcS,10.1080/15384047.2025.2603095,openalex,ready,
9mHA6wcY8V1ZmRrIzMcS,10.31127/tuje.1786975,openalex,ready,
9mHA6wcY8V1ZmRrIzMcS,10.31127/tuje.1770956,openalex,ready,
9nX4iWv4Fz8SJjKN1N9V,10.1080/15384047.2025.2603095,openalex,ready,
9nX4iWv4Fz8SJjKN1N9V,10.1186/s13550-025-01351-2,openalex,ready,
9nX4iWv4Fz8SJjKN1N9V,10.1038/s41598-025-33737-6,crossref,ready,
9nwSHA5bAKViur1ucuu8,10.31643/2027/6445.07,openalex,ready,
9nwSHA5bAKViur1ucuu8,10.1051/0004-6361/202452192,openalex,ready,
9nwSHA5bAKViur1ucuu8,10.1038/s41598-025-30107-0,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
9pLk46XINHMgZRqerqd0,10.31127/tuje.1614119,openalex,ready,
9pLk46XINHMgZRqerqd0,10.31127/tuje.1763321,openalex,ready,
9pLk46XINHMgZRqerqd0,10.31127/tuje.1713826,openalex,ready,
9pW40eFpTgkCslcZPzQ5,10.31127/tuje.1804146,openalex,ready,
9pW40eFpTgkCslcZPzQ5,10.5267/j.ijiec.2025.12.005,openalex,ready,
9pW40eFpTgkCslcZPzQ5,10.1007/s10791-026-09922-0,openalex,ready,
9q7AixwZ9JBS6ZQjBB0D,10.1016/j.biomaterials.2025.123700,openalex,ready,
9q7AixwZ9JBS6ZQjBB0D,10.1016/j.bbrc.2026.153272,openalex,ready,
9q7AixwZ9JBS6ZQjBB0D,10.1021/acs.jafc.5c12620,openalex,ready,
9qEXz9HIgreGPViETWUe,10.31643/2027/6445.08,openalex,ready,
9qEXz9HIgreGPViETWUe,10.31729/jnma.v64i293.9282,openalex,ready,
9qEXz9HIgreGPViETWUe,10.1080/15476278.2025.2575599,openalex,ready,
9t2lQA7ARTJaNQeySBmp,10.1186/s12882-025-04669-0,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
9t2lQA7ARTJaNQeySBmp,10.1038/s41598-025-31163-2,openalex,ready,
9t2lQA7ARTJaNQeySBmp,10.1038/s41598-025-25356-y,crossref,ready,
9tqTT6aG8c27jCiewvf8,10.31643/2027/6445.08,openalex,ready,
9tqTT6aG8c27jCiewvf8,10.31643/2027/6445.01,openalex,ready,
9tqTT6aG8c27jCiewvf8,10.31127/tuje.1786975,openalex,ready,
9vJjvjqmguzWbJHjbjzg,10.1007/s43450-025-00713-0,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
9vJjvjqmguzWbJHjbjzg,10.1038/s41538-025-00649-8,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
9vJjvjqmguzWbJHjbjzg,10.1038/s41598-025-30450-2,openalex,ready,
9virwiaLhL9IVuoqIzPe,10.1080/10872981.2026.2616194,openalex,ready,
9virwiaLhL9IVuoqIzPe,10.1109/mei.2026.11306296,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
9virwiaLhL9IVuoqIzPe,10.1108/ijebr-12-2024-1387,openalex,ready,
9w1DcmiAIuJ39IsQGoo2,10.1038/s41598-025-30304-x,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
9w1DcmiAIuJ39IsQGoo2,10.1038/s41598-025-30438-y,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
9w1DcmiAIuJ39IsQGoo2,10.1007/s42399-025-02237-z,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
9x7LJCus2Wc3fe3BDyDR,10.1038/s41598-025-30304-x,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
9x7LJCus2Wc3fe3BDyDR,10.1038/s41598-025-30438-y,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
9x7LJCus2Wc3fe3BDyDR,10.1007/s42399-025-02237-z,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
9yovdI8q0Ln0Znq6XGFZ,10.1007/s10792-025-03922-7,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
9yovdI8q0Ln0Znq6XGFZ,10.1007/s11033-025-11374-6,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
9yovdI8q0Ln0Znq6XGFZ,10.1186/s40168-025-02287-4,openalex,ready,
9zWdHSjfZyOjl2PF335Y,10.1186/s44147-025-00847-x,crossref,ready,
9zWdHSjfZyOjl2PF335Y,10.1038/s41598-025-31317-2,openalex,ready,
9zWdHSjfZyOjl2PF335Y,10.22036/pcr.2025.540201.2722,fallback,fallback,elsevier_abstract_missing | openalex_not_found | crossref_not_found
A0W0O3L5yFPlxpZBE5zA,10.1016/j.reth.2025.101052,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
A0W0O3L5yFPlxpZBE5zA,10.1007/s41348-025-01199-7,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
A0W0O3L5yFPlxpZBE5zA,10.4103/nrr.nrr-d-24-01440,openalex,ready,
A2sapmT8PnX7SgfqRT8h,10.1038/s41598-025-29880-9,crossref,ready,
A2sapmT8PnX7SgfqRT8h,10.1038/s41598-025-09826-x,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
A2sapmT8PnX7SgfqRT8h,10.1038/s40494-026-02307-y,openalex,ready,
A4PYcZxHuFKR77baBYCi,10.1186/s12942-025-00421-x,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
A4PYcZxHuFKR77baBYCi,10.1186/s12875-025-03095-3,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
A4PYcZxHuFKR77baBYCi,10.1186/s12916-025-04546-5,crossref,ready,
A4nBUtwHmXmtPPOmtxwf,10.1007/s00467-025-06957-1,openalex,ready,
A4nBUtwHmXmtPPOmtxwf,10.1186/s12882-025-04676-1,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
A4nBUtwHmXmtPPOmtxwf,10.1186/s12882-025-04634-x,openalex,ready,
A5edsJfiTqOy9s5UruWw,10.1016/j.jphotochem.2026.117033,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
A5edsJfiTqOy9s5UruWw,10.1016/j.jmst.2025.08.012,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
A5edsJfiTqOy9s5UruWw,10.1016/j.afres.2025.101612,openalex,ready,
A7CEC71rxt7DXoo0bKJ0,10.18566/cueteo.v53n119.a04,openalex,ready,
A7CEC71rxt7DXoo0bKJ0,10.1108/ijopm-05-2025-0401,openalex,ready,
A7CEC71rxt7DXoo0bKJ0,10.34190/ejel.24.1.3990,openalex,ready,
A7MWtDQpwHGFTUhqtnjb,10.31643/2027/6445.10,openalex,ready,
A7MWtDQpwHGFTUhqtnjb,10.1080/19490976.2025.2601430,openalex,ready,
A7MWtDQpwHGFTUhqtnjb,10.1080/17441692.2025.2612452,openalex,ready,
