priority_rank,priority_group,priority_label,doc_id,name,org_name,category_general,category_detail,papers_count,doi_1,title_1,year_1,abstract_1,doi_2,title_2,year_2,abstract_2,doi_3,title_3,year_3,abstract_3
11,2,NMR/ESR,eqnet-479,核磁気共鳴装置500MHz Varian NMR System 500PS SN型,長崎大学 研究開発推進機構,核磁気共鳴装置(NMR),500MHz NMR装置,3,10.1038/s42004-025-01839-x,Structure characterization with NMR molecular networking,2026,"Nuclear Magnetic Resonance (NMR) is among the most widely used techniques for structure determination, yet automated workflows remain underdeveloped compared to mass spectrometry. In this work, we introduce NMR molecular networking and apply it to Heteronuclear Single Quantum Coherence (HSQC) spectra, a key 2D-NMR experiment for structure elucidation. We adapt core principles of MS² networking such as transitivity across multiple spectra, dereplication, and annotation propagation to NMR-driven…",10.1038/s41597-025-06446-y,Scalable cyberinfrastructure for experimental NMR data,2026,"Abstract The Network for Advanced NMR (NAN) is a novel distributed resource that connects Nuclear Magnetic Resonance (NMR) facilities via a scalable cyberinfrastructure supporting NMR data harvesting, interactive data management, and the discovery of instruments, methods, and data to enable emerging data standards in biomedicine, chemistry, and material science. Anchored by the first open-access 1.1 GHz instruments in the USA, NAN integrates NMR facilities around a centralized hub for identity…",10.1007/s12104-025-10251-4,Backbone NMR resonance assignments for the C2 domain of the Streptococcus mutans adhesin P1,2026,要旨未取得のため、論文題名「Backbone NMR resonance assignments for the C2 domain of the Streptococcus mutans adhesin P1」を基にした暫定要約です。 掲載誌: Biomolecular NMR Assignments 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。
12,2,NMR/ESR,eqnet-3722,核磁気共鳴装置600 (JEOL JNM-ECA600),鹿児島大学 先端科学研究推進センター 研究支援ユニット 機器分析部門,核磁気共鳴装置(NMR),600MHz NMR装置,3,10.1038/s42004-025-01839-x,Structure characterization with NMR molecular networking,2026,"Nuclear Magnetic Resonance (NMR) is among the most widely used techniques for structure determination, yet automated workflows remain underdeveloped compared to mass spectrometry. In this work, we introduce NMR molecular networking and apply it to Heteronuclear Single Quantum Coherence (HSQC) spectra, a key 2D-NMR experiment for structure elucidation. We adapt core principles of MS² networking such as transitivity across multiple spectra, dereplication, and annotation propagation to NMR-driven…",10.1038/s41597-025-06446-y,Scalable cyberinfrastructure for experimental NMR data,2026,"Abstract The Network for Advanced NMR (NAN) is a novel distributed resource that connects Nuclear Magnetic Resonance (NMR) facilities via a scalable cyberinfrastructure supporting NMR data harvesting, interactive data management, and the discovery of instruments, methods, and data to enable emerging data standards in biomedicine, chemistry, and material science. Anchored by the first open-access 1.1 GHz instruments in the USA, NAN integrates NMR facilities around a centralized hub for identity…",10.1007/s12104-025-10251-4,Backbone NMR resonance assignments for the C2 domain of the Streptococcus mutans adhesin P1,2026,要旨未取得のため、論文題名「Backbone NMR resonance assignments for the C2 domain of the Streptococcus mutans adhesin P1」を基にした暫定要約です。 掲載誌: Biomolecular NMR Assignments 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。
13,2,NMR/ESR,eqnet-746,核磁気共鳴装置JNM-ECA600,東京農工大学 農学府,核磁気共鳴装置(NMR),600MHz NMR装置,3,10.1038/s42004-025-01839-x,Structure characterization with NMR molecular networking,2026,"Nuclear Magnetic Resonance (NMR) is among the most widely used techniques for structure determination, yet automated workflows remain underdeveloped compared to mass spectrometry. In this work, we introduce NMR molecular networking and apply it to Heteronuclear Single Quantum Coherence (HSQC) spectra, a key 2D-NMR experiment for structure elucidation. We adapt core principles of MS² networking such as transitivity across multiple spectra, dereplication, and annotation propagation to NMR-driven…",10.1038/s41597-025-06446-y,Scalable cyberinfrastructure for experimental NMR data,2026,"Abstract The Network for Advanced NMR (NAN) is a novel distributed resource that connects Nuclear Magnetic Resonance (NMR) facilities via a scalable cyberinfrastructure supporting NMR data harvesting, interactive data management, and the discovery of instruments, methods, and data to enable emerging data standards in biomedicine, chemistry, and material science. Anchored by the first open-access 1.1 GHz instruments in the USA, NAN integrates NMR facilities around a centralized hub for identity…",10.1007/s12104-025-10251-4,Backbone NMR resonance assignments for the C2 domain of the Streptococcus mutans adhesin P1,2026,要旨未取得のため、論文題名「Backbone NMR resonance assignments for the C2 domain of the Streptococcus mutans adhesin P1」を基にした暫定要約です。 掲載誌: Biomolecular NMR Assignments 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。
14,2,NMR/ESR,eqnet-356,生体高分子構造解析装置 BRUKER SPCTROSPIN AVANCE400S,山口大学 総合科学実験センター 機器分析実験施設,核磁気共鳴装置(NMR),400MHz NMR装置,3,10.1038/s42004-025-01839-x,Structure characterization with NMR molecular networking,2026,"Nuclear Magnetic Resonance (NMR) is among the most widely used techniques for structure determination, yet automated workflows remain underdeveloped compared to mass spectrometry. In this work, we introduce NMR molecular networking and apply it to Heteronuclear Single Quantum Coherence (HSQC) spectra, a key 2D-NMR experiment for structure elucidation. We adapt core principles of MS² networking such as transitivity across multiple spectra, dereplication, and annotation propagation to NMR-driven…",10.1038/s41597-025-06446-y,Scalable cyberinfrastructure for experimental NMR data,2026,"Abstract The Network for Advanced NMR (NAN) is a novel distributed resource that connects Nuclear Magnetic Resonance (NMR) facilities via a scalable cyberinfrastructure supporting NMR data harvesting, interactive data management, and the discovery of instruments, methods, and data to enable emerging data standards in biomedicine, chemistry, and material science. Anchored by the first open-access 1.1 GHz instruments in the USA, NAN integrates NMR facilities around a centralized hub for identity…",10.1007/s12104-025-10251-4,Backbone NMR resonance assignments for the C2 domain of the Streptococcus mutans adhesin P1,2026,要旨未取得のため、論文題名「Backbone NMR resonance assignments for the C2 domain of the Streptococcus mutans adhesin P1」を基にした暫定要約です。 掲載誌: Biomolecular NMR Assignments 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。
15,2,NMR/ESR,eqnet-89,生体高分子構造解析装置 ブルカー・バイオスピン(株) AVANCE500型,山口大学 総合科学実験センター 機器分析実験施設,核磁気共鳴装置(NMR),500MHz NMR装置,3,10.1038/s42004-025-01839-x,Structure characterization with NMR molecular networking,2026,"Nuclear Magnetic Resonance (NMR) is among the most widely used techniques for structure determination, yet automated workflows remain underdeveloped compared to mass spectrometry. In this work, we introduce NMR molecular networking and apply it to Heteronuclear Single Quantum Coherence (HSQC) spectra, a key 2D-NMR experiment for structure elucidation. We adapt core principles of MS² networking such as transitivity across multiple spectra, dereplication, and annotation propagation to NMR-driven…",10.1038/s41597-025-06446-y,Scalable cyberinfrastructure for experimental NMR data,2026,"Abstract The Network for Advanced NMR (NAN) is a novel distributed resource that connects Nuclear Magnetic Resonance (NMR) facilities via a scalable cyberinfrastructure supporting NMR data harvesting, interactive data management, and the discovery of instruments, methods, and data to enable emerging data standards in biomedicine, chemistry, and material science. Anchored by the first open-access 1.1 GHz instruments in the USA, NAN integrates NMR facilities around a centralized hub for identity…",10.1007/s12104-025-10251-4,Backbone NMR resonance assignments for the C2 domain of the Streptococcus mutans adhesin P1,2026,要旨未取得のため、論文題名「Backbone NMR resonance assignments for the C2 domain of the Streptococcus mutans adhesin P1」を基にした暫定要約です。 掲載誌: Biomolecular NMR Assignments 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。
16,2,NMR/ESR,eqnet-2616,磁気共鳴断層撮影システム,京都大学 再生医科学研究所,画像撮影/解析,"核磁気共鳴イメージング(MRI), X線CT (XrayCT), PET",3,10.1038/s42004-025-01839-x,Structure characterization with NMR molecular networking,2026,"Nuclear Magnetic Resonance (NMR) is among the most widely used techniques for structure determination, yet automated workflows remain underdeveloped compared to mass spectrometry. In this work, we introduce NMR molecular networking and apply it to Heteronuclear Single Quantum Coherence (HSQC) spectra, a key 2D-NMR experiment for structure elucidation. We adapt core principles of MS² networking such as transitivity across multiple spectra, dereplication, and annotation propagation to NMR-driven…",10.1038/s41597-025-06446-y,Scalable cyberinfrastructure for experimental NMR data,2026,"Abstract The Network for Advanced NMR (NAN) is a novel distributed resource that connects Nuclear Magnetic Resonance (NMR) facilities via a scalable cyberinfrastructure supporting NMR data harvesting, interactive data management, and the discovery of instruments, methods, and data to enable emerging data standards in biomedicine, chemistry, and material science. Anchored by the first open-access 1.1 GHz instruments in the USA, NAN integrates NMR facilities around a centralized hub for identity…",10.1007/s12104-025-10251-4,Backbone NMR resonance assignments for the C2 domain of the Streptococcus mutans adhesin P1,2026,要旨未取得のため、論文題名「Backbone NMR resonance assignments for the C2 domain of the Streptococcus mutans adhesin P1」を基にした暫定要約です。 掲載誌: Biomolecular NMR Assignments 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。
17,2,NMR/ESR,eqnet-5362,磁気共鳴断層撮影装置,広島大学 BMKセンター BMKセンター BMKセンター,画像撮影/解析,"核磁気共鳴イメージング(MRI), X線CT (XrayCT), PET",3,10.1038/s42004-025-01839-x,Structure characterization with NMR molecular networking,2026,"Nuclear Magnetic Resonance (NMR) is among the most widely used techniques for structure determination, yet automated workflows remain underdeveloped compared to mass spectrometry. In this work, we introduce NMR molecular networking and apply it to Heteronuclear Single Quantum Coherence (HSQC) spectra, a key 2D-NMR experiment for structure elucidation. We adapt core principles of MS² networking such as transitivity across multiple spectra, dereplication, and annotation propagation to NMR-driven…",10.1038/s41597-025-06446-y,Scalable cyberinfrastructure for experimental NMR data,2026,"Abstract The Network for Advanced NMR (NAN) is a novel distributed resource that connects Nuclear Magnetic Resonance (NMR) facilities via a scalable cyberinfrastructure supporting NMR data harvesting, interactive data management, and the discovery of instruments, methods, and data to enable emerging data standards in biomedicine, chemistry, and material science. Anchored by the first open-access 1.1 GHz instruments in the USA, NAN integrates NMR facilities around a centralized hub for identity…",10.1007/s12104-025-10251-4,Backbone NMR resonance assignments for the C2 domain of the Streptococcus mutans adhesin P1,2026,要旨未取得のため、論文題名「Backbone NMR resonance assignments for the C2 domain of the Streptococcus mutans adhesin P1」を基にした暫定要約です。 掲載誌: Biomolecular NMR Assignments 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。
18,2,NMR/ESR,eqnet-4127,立位全身核磁気共鳴イメージング解析装置 ESAOTE(G-scan brio),東北大学 研究推進・支援機構コアファシリティ統括センター,画像撮影/解析,"核磁気共鳴イメージング(MRI), X線CT (XrayCT), PET",3,10.1038/s42004-025-01839-x,Structure characterization with NMR molecular networking,2026,"Nuclear Magnetic Resonance (NMR) is among the most widely used techniques for structure determination, yet automated workflows remain underdeveloped compared to mass spectrometry. In this work, we introduce NMR molecular networking and apply it to Heteronuclear Single Quantum Coherence (HSQC) spectra, a key 2D-NMR experiment for structure elucidation. We adapt core principles of MS² networking such as transitivity across multiple spectra, dereplication, and annotation propagation to NMR-driven…",10.1038/s41597-025-06446-y,Scalable cyberinfrastructure for experimental NMR data,2026,"Abstract The Network for Advanced NMR (NAN) is a novel distributed resource that connects Nuclear Magnetic Resonance (NMR) facilities via a scalable cyberinfrastructure supporting NMR data harvesting, interactive data management, and the discovery of instruments, methods, and data to enable emerging data standards in biomedicine, chemistry, and material science. Anchored by the first open-access 1.1 GHz instruments in the USA, NAN integrates NMR facilities around a centralized hub for identity…",10.1007/s12104-025-10251-4,Backbone NMR resonance assignments for the C2 domain of the Streptococcus mutans adhesin P1,2026,要旨未取得のため、論文題名「Backbone NMR resonance assignments for the C2 domain of the Streptococcus mutans adhesin P1」を基にした暫定要約です。 掲載誌: Biomolecular NMR Assignments 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。
19,2,NMR/ESR,eqnet-3767,超伝導FT-NMR装置(JEOL JNM-ECZ600R),岡山大学 自然生命科学研究支援センター 分析計測分野,核磁気共鳴装置(NMR),600MHz NMR装置,3,10.1038/s42004-025-01839-x,Structure characterization with NMR molecular networking,2026,"Nuclear Magnetic Resonance (NMR) is among the most widely used techniques for structure determination, yet automated workflows remain underdeveloped compared to mass spectrometry. In this work, we introduce NMR molecular networking and apply it to Heteronuclear Single Quantum Coherence (HSQC) spectra, a key 2D-NMR experiment for structure elucidation. We adapt core principles of MS² networking such as transitivity across multiple spectra, dereplication, and annotation propagation to NMR-driven…",10.1038/s41597-025-06446-y,Scalable cyberinfrastructure for experimental NMR data,2026,"Abstract The Network for Advanced NMR (NAN) is a novel distributed resource that connects Nuclear Magnetic Resonance (NMR) facilities via a scalable cyberinfrastructure supporting NMR data harvesting, interactive data management, and the discovery of instruments, methods, and data to enable emerging data standards in biomedicine, chemistry, and material science. Anchored by the first open-access 1.1 GHz instruments in the USA, NAN integrates NMR facilities around a centralized hub for identity…",10.1007/s12104-025-10251-4,Backbone NMR resonance assignments for the C2 domain of the Streptococcus mutans adhesin P1,2026,要旨未取得のため、論文題名「Backbone NMR resonance assignments for the C2 domain of the Streptococcus mutans adhesin P1」を基にした暫定要約です。 掲載誌: Biomolecular NMR Assignments 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。
20,2,NMR/ESR,eqnet-2083,超伝導FT-NMR装置(JEOL JNM-ECZL400S),岡山大学 自然生命科学研究支援センター 分析計測分野,核磁気共鳴装置(NMR),400MHz NMR装置,3,10.1038/s42004-025-01839-x,Structure characterization with NMR molecular networking,2026,"Nuclear Magnetic Resonance (NMR) is among the most widely used techniques for structure determination, yet automated workflows remain underdeveloped compared to mass spectrometry. In this work, we introduce NMR molecular networking and apply it to Heteronuclear Single Quantum Coherence (HSQC) spectra, a key 2D-NMR experiment for structure elucidation. We adapt core principles of MS² networking such as transitivity across multiple spectra, dereplication, and annotation propagation to NMR-driven…",10.1038/s41597-025-06446-y,Scalable cyberinfrastructure for experimental NMR data,2026,"Abstract The Network for Advanced NMR (NAN) is a novel distributed resource that connects Nuclear Magnetic Resonance (NMR) facilities via a scalable cyberinfrastructure supporting NMR data harvesting, interactive data management, and the discovery of instruments, methods, and data to enable emerging data standards in biomedicine, chemistry, and material science. Anchored by the first open-access 1.1 GHz instruments in the USA, NAN integrates NMR facilities around a centralized hub for identity…",10.1007/s12104-025-10251-4,Backbone NMR resonance assignments for the C2 domain of the Streptococcus mutans adhesin P1,2026,要旨未取得のため、論文題名「Backbone NMR resonance assignments for the C2 domain of the Streptococcus mutans adhesin P1」を基にした暫定要約です。 掲載誌: Biomolecular NMR Assignments 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。
21,2,NMR/ESR,eqnet-807,超伝導FT-NMR装置(Varian NMR System 600),岡山大学 自然生命科学研究支援センター 分析計測分野,核磁気共鳴装置(NMR),600MHz NMR装置,3,10.1038/s42004-025-01839-x,Structure characterization with NMR molecular networking,2026,"Nuclear Magnetic Resonance (NMR) is among the most widely used techniques for structure determination, yet automated workflows remain underdeveloped compared to mass spectrometry. In this work, we introduce NMR molecular networking and apply it to Heteronuclear Single Quantum Coherence (HSQC) spectra, a key 2D-NMR experiment for structure elucidation. We adapt core principles of MS² networking such as transitivity across multiple spectra, dereplication, and annotation propagation to NMR-driven…",10.1038/s41597-025-06446-y,Scalable cyberinfrastructure for experimental NMR data,2026,"Abstract The Network for Advanced NMR (NAN) is a novel distributed resource that connects Nuclear Magnetic Resonance (NMR) facilities via a scalable cyberinfrastructure supporting NMR data harvesting, interactive data management, and the discovery of instruments, methods, and data to enable emerging data standards in biomedicine, chemistry, and material science. Anchored by the first open-access 1.1 GHz instruments in the USA, NAN integrates NMR facilities around a centralized hub for identity…",10.1007/s12104-025-10251-4,Backbone NMR resonance assignments for the C2 domain of the Streptococcus mutans adhesin P1,2026,要旨未取得のため、論文題名「Backbone NMR resonance assignments for the C2 domain of the Streptococcus mutans adhesin P1」を基にした暫定要約です。 掲載誌: Biomolecular NMR Assignments 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。
22,2,NMR/ESR,eqnet-3631,超伝導核磁気共鳴測定装置(Avance NEO 400MHz),九州大学 工学研究院 マテリアル先端リサーチインフラ,核磁気共鳴装置(NMR),400MHz NMR装置,3,10.1038/s42004-025-01839-x,Structure characterization with NMR molecular networking,2026,"Nuclear Magnetic Resonance (NMR) is among the most widely used techniques for structure determination, yet automated workflows remain underdeveloped compared to mass spectrometry. In this work, we introduce NMR molecular networking and apply it to Heteronuclear Single Quantum Coherence (HSQC) spectra, a key 2D-NMR experiment for structure elucidation. We adapt core principles of MS² networking such as transitivity across multiple spectra, dereplication, and annotation propagation to NMR-driven…",10.1038/s41597-025-06446-y,Scalable cyberinfrastructure for experimental NMR data,2026,"Abstract The Network for Advanced NMR (NAN) is a novel distributed resource that connects Nuclear Magnetic Resonance (NMR) facilities via a scalable cyberinfrastructure supporting NMR data harvesting, interactive data management, and the discovery of instruments, methods, and data to enable emerging data standards in biomedicine, chemistry, and material science. Anchored by the first open-access 1.1 GHz instruments in the USA, NAN integrates NMR facilities around a centralized hub for identity…",10.1007/s12104-025-10251-4,Backbone NMR resonance assignments for the C2 domain of the Streptococcus mutans adhesin P1,2026,要旨未取得のため、論文題名「Backbone NMR resonance assignments for the C2 domain of the Streptococcus mutans adhesin P1」を基にした暫定要約です。 掲載誌: Biomolecular NMR Assignments 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。
23,2,NMR/ESR,eqnet-374,超伝導核磁気共鳴装置 AVANCE III 400ブルカー,大分大学 工学部 応用化学科 工業化学基礎講座(瀧田),核磁気共鳴装置(NMR),400MHz NMR装置,3,10.1038/s42004-025-01839-x,Structure characterization with NMR molecular networking,2026,"Nuclear Magnetic Resonance (NMR) is among the most widely used techniques for structure determination, yet automated workflows remain underdeveloped compared to mass spectrometry. In this work, we introduce NMR molecular networking and apply it to Heteronuclear Single Quantum Coherence (HSQC) spectra, a key 2D-NMR experiment for structure elucidation. We adapt core principles of MS² networking such as transitivity across multiple spectra, dereplication, and annotation propagation to NMR-driven…",10.1038/s41597-025-06446-y,Scalable cyberinfrastructure for experimental NMR data,2026,"Abstract The Network for Advanced NMR (NAN) is a novel distributed resource that connects Nuclear Magnetic Resonance (NMR) facilities via a scalable cyberinfrastructure supporting NMR data harvesting, interactive data management, and the discovery of instruments, methods, and data to enable emerging data standards in biomedicine, chemistry, and material science. Anchored by the first open-access 1.1 GHz instruments in the USA, NAN integrates NMR facilities around a centralized hub for identity…",10.1007/s12104-025-10251-4,Backbone NMR resonance assignments for the C2 domain of the Streptococcus mutans adhesin P1,2026,要旨未取得のため、論文題名「Backbone NMR resonance assignments for the C2 domain of the Streptococcus mutans adhesin P1」を基にした暫定要約です。 掲載誌: Biomolecular NMR Assignments 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。
24,2,NMR/ESR,eqnet-3993,"超伝導核磁気共鳴装置 Agilent(Varian)(600MHz,NMR 600TT型)",東北大学 研究推進・支援機構コアファシリティ統括センター,核磁気共鳴装置(NMR),600MHz NMR装置,3,10.1038/s42004-025-01839-x,Structure characterization with NMR molecular networking,2026,"Nuclear Magnetic Resonance (NMR) is among the most widely used techniques for structure determination, yet automated workflows remain underdeveloped compared to mass spectrometry. In this work, we introduce NMR molecular networking and apply it to Heteronuclear Single Quantum Coherence (HSQC) spectra, a key 2D-NMR experiment for structure elucidation. We adapt core principles of MS² networking such as transitivity across multiple spectra, dereplication, and annotation propagation to NMR-driven…",10.1038/s41597-025-06446-y,Scalable cyberinfrastructure for experimental NMR data,2026,"Abstract The Network for Advanced NMR (NAN) is a novel distributed resource that connects Nuclear Magnetic Resonance (NMR) facilities via a scalable cyberinfrastructure supporting NMR data harvesting, interactive data management, and the discovery of instruments, methods, and data to enable emerging data standards in biomedicine, chemistry, and material science. Anchored by the first open-access 1.1 GHz instruments in the USA, NAN integrates NMR facilities around a centralized hub for identity…",10.1007/s12104-025-10251-4,Backbone NMR resonance assignments for the C2 domain of the Streptococcus mutans adhesin P1,2026,要旨未取得のため、論文題名「Backbone NMR resonance assignments for the C2 domain of the Streptococcus mutans adhesin P1」を基にした暫定要約です。 掲載誌: Biomolecular NMR Assignments 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。
25,2,NMR/ESR,eqnet-895,超伝導核磁気共鳴装置(500MHz) (日本電子・JNXECX500),富山大学 研究推進機構研究推進総合支援センター,核磁気共鳴装置(NMR),500MHz NMR装置,3,10.1038/s42004-025-01839-x,Structure characterization with NMR molecular networking,2026,"Nuclear Magnetic Resonance (NMR) is among the most widely used techniques for structure determination, yet automated workflows remain underdeveloped compared to mass spectrometry. In this work, we introduce NMR molecular networking and apply it to Heteronuclear Single Quantum Coherence (HSQC) spectra, a key 2D-NMR experiment for structure elucidation. We adapt core principles of MS² networking such as transitivity across multiple spectra, dereplication, and annotation propagation to NMR-driven…",10.1038/s41597-025-06446-y,Scalable cyberinfrastructure for experimental NMR data,2026,"Abstract The Network for Advanced NMR (NAN) is a novel distributed resource that connects Nuclear Magnetic Resonance (NMR) facilities via a scalable cyberinfrastructure supporting NMR data harvesting, interactive data management, and the discovery of instruments, methods, and data to enable emerging data standards in biomedicine, chemistry, and material science. Anchored by the first open-access 1.1 GHz instruments in the USA, NAN integrates NMR facilities around a centralized hub for identity…",10.1007/s12104-025-10251-4,Backbone NMR resonance assignments for the C2 domain of the Streptococcus mutans adhesin P1,2026,要旨未取得のため、論文題名「Backbone NMR resonance assignments for the C2 domain of the Streptococcus mutans adhesin P1」を基にした暫定要約です。 掲載誌: Biomolecular NMR Assignments 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。
