priority_rank,priority_group,priority_label,doc_id,name,org_name,category_general,category_detail,papers_count,doi_1,title_1,year_1,abstract_1,doi_2,title_2,year_2,abstract_2,doi_3,title_3,year_3,abstract_3
11,1,SEM/FIB/イオンミリング,eqnet-5297,AFM ParkSystems(NX10-T2),東北大学 研究推進・支援機構コアファシリティ統括センター,電子顕微鏡および関連機器,"走査型プローブ顕微鏡 (SPM, STM, AFM)",3,10.1038/s41467-025-66981-5,Interface-controlled antiferromagnetic tunnel junctions based on a metallic van der Waals A-type antiferromagnet,2026,"Magnetic tunnel junctions (MTJs) are crucial components in high-performance spintronic devices. Traditional MTJs rely on ferromagnetic (FM) materials, but significant improvements in speed and packing density could be enabled by exploiting antiferromagnetic (AFM) compounds instead. Here, we report all-collinear AFM tunnel junctions (AFMTJs) fabricated with van der Waals A-type AFM metal (Fe 0.6 Co 0.4 ) 5 GeTe 2 (FCGT) electrodes and nonmagnetic semiconducting WSe 2 tunnel barriers. The AFMTJ h…",10.1038/s41598-025-31162-3,"Comparison of viscoelastic properties of breast cancer and normal cells using AFM, FLIM and ToF-SIMS techniques",2026,"Abstract The modifications in biomechanical properties of cells and tissue are important in cancer progression, including its different aspects, e.g. invasion, migration, adhesion, signaling, interactions with microenvironment, and immune response. However, our understanding of the changes in physical characteristics of cells, and especially the molecular basis for these changes, caused by malignant transformation remains rather limited. While the differences in stiffness and viscoelasticity of…",10.1038/s41378-025-01104-0,Lateral deflection-based optimization achieves sub-picometer detection limit,2026,"Sub-picometer precision displacement measurement at the tip position is a key goal in high-precision characterization techniques such as piezoresponse force microscopy, photo-induced force microscopy, and scanning Joule expansion microscopy (SJEM). However, these methods require specialized atomic force microscopy (AFM) probes, which increase cost and complexity. This work proposes a generalized strategy and demonstrates its implementation in SJEM. By exploiting the torsional response of a tilt…"
12,1,SEM/FIB/イオンミリング,eqnet-4162,AFM アサイラム テクノロジー,東北大学 研究推進・支援機構コアファシリティ統括センター,電子顕微鏡および関連機器,"走査型プローブ顕微鏡 (SPM, STM, AFM)",3,10.1038/s41467-025-66981-5,Interface-controlled antiferromagnetic tunnel junctions based on a metallic van der Waals A-type antiferromagnet,2026,"Magnetic tunnel junctions (MTJs) are crucial components in high-performance spintronic devices. Traditional MTJs rely on ferromagnetic (FM) materials, but significant improvements in speed and packing density could be enabled by exploiting antiferromagnetic (AFM) compounds instead. Here, we report all-collinear AFM tunnel junctions (AFMTJs) fabricated with van der Waals A-type AFM metal (Fe 0.6 Co 0.4 ) 5 GeTe 2 (FCGT) electrodes and nonmagnetic semiconducting WSe 2 tunnel barriers. The AFMTJ h…",10.1038/s41598-025-31162-3,"Comparison of viscoelastic properties of breast cancer and normal cells using AFM, FLIM and ToF-SIMS techniques",2026,"Abstract The modifications in biomechanical properties of cells and tissue are important in cancer progression, including its different aspects, e.g. invasion, migration, adhesion, signaling, interactions with microenvironment, and immune response. However, our understanding of the changes in physical characteristics of cells, and especially the molecular basis for these changes, caused by malignant transformation remains rather limited. While the differences in stiffness and viscoelasticity of…",10.1038/s41378-025-01104-0,Lateral deflection-based optimization achieves sub-picometer detection limit,2026,"Sub-picometer precision displacement measurement at the tip position is a key goal in high-precision characterization techniques such as piezoresponse force microscopy, photo-induced force microscopy, and scanning Joule expansion microscopy (SJEM). However, these methods require specialized atomic force microscopy (AFM) probes, which increase cost and complexity. This work proposes a generalized strategy and demonstrates its implementation in SJEM. By exploiting the torsional response of a tilt…"
13,1,SEM/FIB/イオンミリング,eqnet-4217,AFM(nano cute) 日立ハイテクサイエンス(nano cute),東北大学 研究推進・支援機構コアファシリティ統括センター,電子顕微鏡および関連機器,"走査型プローブ顕微鏡 (SPM, STM, AFM)",3,10.1038/s41467-025-66981-5,Interface-controlled antiferromagnetic tunnel junctions based on a metallic van der Waals A-type antiferromagnet,2026,"Magnetic tunnel junctions (MTJs) are crucial components in high-performance spintronic devices. Traditional MTJs rely on ferromagnetic (FM) materials, but significant improvements in speed and packing density could be enabled by exploiting antiferromagnetic (AFM) compounds instead. Here, we report all-collinear AFM tunnel junctions (AFMTJs) fabricated with van der Waals A-type AFM metal (Fe 0.6 Co 0.4 ) 5 GeTe 2 (FCGT) electrodes and nonmagnetic semiconducting WSe 2 tunnel barriers. The AFMTJ h…",10.1038/s41598-025-31162-3,"Comparison of viscoelastic properties of breast cancer and normal cells using AFM, FLIM and ToF-SIMS techniques",2026,"Abstract The modifications in biomechanical properties of cells and tissue are important in cancer progression, including its different aspects, e.g. invasion, migration, adhesion, signaling, interactions with microenvironment, and immune response. However, our understanding of the changes in physical characteristics of cells, and especially the molecular basis for these changes, caused by malignant transformation remains rather limited. While the differences in stiffness and viscoelasticity of…",10.1038/s41378-025-01104-0,Lateral deflection-based optimization achieves sub-picometer detection limit,2026,"Sub-picometer precision displacement measurement at the tip position is a key goal in high-precision characterization techniques such as piezoresponse force microscopy, photo-induced force microscopy, and scanning Joule expansion microscopy (SJEM). However, these methods require specialized atomic force microscopy (AFM) probes, which increase cost and complexity. This work proposes a generalized strategy and demonstrates its implementation in SJEM. By exploiting the torsional response of a tilt…"
14,1,SEM/FIB/イオンミリング,eqnet-2066,CMP装置(日本エンギス(株)・EJW-460I/2CMP),福井大学 ふくい産学官共同研究拠点,電子顕微鏡および関連機器,"微細加工装置(EB, FIB他)",3,10.1186/s12877-025-06836-2,Psychometric evaluation of the Chinese version of the biobehavioural pain and movement questionnaire (BioPMovQ) in elderly CMP patients,2026,"The Chinese version of BioPMovQ has good reliability and validity, and can be used to measure the relationship between pain and various factors related to exercise behavior in elderly patients with CMP from a biological behavioral perspective.",10.1038/s42003-025-09245-8,A prognostic matrix gene expression signature defines functional glioblastoma phenotypes and niches,2026,"Abstract Interactions among tumor, immune, and vascular niches play major roles in glioblastoma (GBM) malignancy and treatment responses. The composition and heterogeneity of extracellular core matrix proteins (CMPs) that mediate such interactions are not well understood. Here, we present an analysis of the clinical relevance of CMP expression in GBM at bulk, single-cell, and spatial anatomical resolution. We show that CMP enrichment is associated with worse patient survival, specific driver on…",10.1038/s41467-025-66941-z,Voltage-controlled organic solvent nanofiltration using conjugated microporous polymer membranes,2026,"Voltage-controlled nanofiltration offers a promising approach for precise, on-demand molecular separation. However, its application in organic solvent nanofiltration (OSN) remains underexplored, given the poor solute dissociation in organic solvents. Here, we fabricate conductive and robust conjugated microporous polymer (CMP) membranes to investigate voltage-controlled OSN. Our results show that while solvent permeance slightly decreases with the applied voltage, due to the uneven electron den…"
15,1,SEM/FIB/イオンミリング,eqnet-3875,ECRエッチング装置(EIS-200ER),山口大学 総合科学実験センター常盤分室,電子顕微鏡および関連機器,"微細加工装置(EB, FIB他)",3,10.1007/s11701-025-02997-9,Early catheter removal after Retzius-sparing robot-assisted radical prostatectomy,2026,要旨未取得のため、論文題名「Early catheter removal after Retzius-sparing robot-assisted radical prostatectomy」を基にした暫定要約です。 掲載誌: Journal of Robotic Surgery 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1186/s13072-025-00652-z,SRP/dGATAb modulates the ecdysone response bidirectionally via locus-specific regulatory landscape,2026,"Our data indicate that SRP/dGATAb positively regulates 20E-inducible transcription in S2 Schneider cells for some genes, functioning as a priming factor that facilitates EcR recruitment and chromatin acetylation. In contrast, for another subset of 20E-inducible genes, SRP/dGATAb exerts a negative regulatory effect, restraining activity of the regulatory sites.",10.1038/s41598-025-32765-6,Argument centric causal intervention for cross document event coreference resolution,2026,"Cross-document event coreference resolution (CD-ECR) is a fundamental task in natural language processing (NLP) that seeks to determine whether event mentions across multiple documents refer to the same real-world occurrence. However, current CD-ECR approaches predominantly rely on trigger features within input mention pairs, which induce spurious correlations between surface-level lexical features and coreference relationships, impairing the overall performance of the models. To address this i…"
16,1,SEM/FIB/イオンミリング,eqnet-3661,EDS元素分析システム搭載電界放出形走査電子顕微鏡 JEOL JSM-7600F,大阪大学 理学研究科 技術部 分析機器測定室,電子顕微鏡および関連機器,走査型電子顕微鏡 (SEM/EPMA/EBSD(結晶方位解析)),3,10.12957/redp.2026.90910,The unbridled judge in atypical pecuniary enforcement,2026,要旨未取得のため、論文題名「The unbridled judge in atypical pecuniary enforcement」を基にした暫定要約です。 掲載誌: Revista Eletronica De Direito Processual 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.19139/soic-2310-5070-3032,From Intelligence to Trust: Evaluating AI-Powered Service Quality for User Satisfaction and Continuance in mHealth,2026,"Mobile health (mHealth) applications are increasingly integrating artificial intelligence (AI), transforming digital health technologies by making them more convenient, accessible, and personalized. This research addresses the gap in understanding how AI functionalities influence user behavior, guiding the design of effective mHealth solutions. This study examines the correlation between AI-powered service quality, user satisfaction, and continuous usage, using the Sehhaty app in Saudi Arabia a…",10.31127/tuje.1804146,Green Synthesis and Process Optimization of Zinc Oxide Nanoparticles Using Pseudomonas fluorescens: Taguchi–ANN-Based Evaluation of Physico-Chemical Parameters,2026,"The green production of metal nanoparticles is attracting interest due to its environmentally benign manufacturing methods. Zinc oxide (ZnO) nanoparticles possess significant uses as semiconductors, antimicrobials, and photothermal materials; nevertheless, their production by microbes is still inadequately investigated. This study involved the synthesis of ZnO nanoparticles utilizing Pseudomonas fluorescens, with optimization of the physico-chemical incubation parameters affecting nanoparticle…"
17,1,SEM/FIB/イオンミリング,eqnet-581,EDX付きFE-SEM(Hitachi SU-8000),熊本大学 大学院自然科学研究科 物質生命化学専攻,電子顕微鏡および関連機器,走査型電子顕微鏡 (SEM/EPMA/EBSD(結晶方位解析)),3,10.12957/redp.2026.90910,The unbridled judge in atypical pecuniary enforcement,2026,要旨未取得のため、論文題名「The unbridled judge in atypical pecuniary enforcement」を基にした暫定要約です。 掲載誌: Revista Eletronica De Direito Processual 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.19139/soic-2310-5070-3032,From Intelligence to Trust: Evaluating AI-Powered Service Quality for User Satisfaction and Continuance in mHealth,2026,"Mobile health (mHealth) applications are increasingly integrating artificial intelligence (AI), transforming digital health technologies by making them more convenient, accessible, and personalized. This research addresses the gap in understanding how AI functionalities influence user behavior, guiding the design of effective mHealth solutions. This study examines the correlation between AI-powered service quality, user satisfaction, and continuous usage, using the Sehhaty app in Saudi Arabia a…",10.31127/tuje.1804146,Green Synthesis and Process Optimization of Zinc Oxide Nanoparticles Using Pseudomonas fluorescens: Taguchi–ANN-Based Evaluation of Physico-Chemical Parameters,2026,"The green production of metal nanoparticles is attracting interest due to its environmentally benign manufacturing methods. Zinc oxide (ZnO) nanoparticles possess significant uses as semiconductors, antimicrobials, and photothermal materials; nevertheless, their production by microbes is still inadequately investigated. This study involved the synthesis of ZnO nanoparticles utilizing Pseudomonas fluorescens, with optimization of the physico-chemical incubation parameters affecting nanoparticle…"
18,1,SEM/FIB/イオンミリング,eqnet-4336,FE-SEM (SU8020),大阪大学 産業科学研究所 フレキシブル3D実装協働研究所 フレキシブル3D実装協働研究所,電子顕微鏡および関連機器,走査型電子顕微鏡 (SEM/EPMA/EBSD(結晶方位解析)),3,10.12957/redp.2026.90910,The unbridled judge in atypical pecuniary enforcement,2026,要旨未取得のため、論文題名「The unbridled judge in atypical pecuniary enforcement」を基にした暫定要約です。 掲載誌: Revista Eletronica De Direito Processual 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.19139/soic-2310-5070-3032,From Intelligence to Trust: Evaluating AI-Powered Service Quality for User Satisfaction and Continuance in mHealth,2026,"Mobile health (mHealth) applications are increasingly integrating artificial intelligence (AI), transforming digital health technologies by making them more convenient, accessible, and personalized. This research addresses the gap in understanding how AI functionalities influence user behavior, guiding the design of effective mHealth solutions. This study examines the correlation between AI-powered service quality, user satisfaction, and continuous usage, using the Sehhaty app in Saudi Arabia a…",10.31127/tuje.1804146,Green Synthesis and Process Optimization of Zinc Oxide Nanoparticles Using Pseudomonas fluorescens: Taguchi–ANN-Based Evaluation of Physico-Chemical Parameters,2026,"The green production of metal nanoparticles is attracting interest due to its environmentally benign manufacturing methods. Zinc oxide (ZnO) nanoparticles possess significant uses as semiconductors, antimicrobials, and photothermal materials; nevertheless, their production by microbes is still inadequately investigated. This study involved the synthesis of ZnO nanoparticles utilizing Pseudomonas fluorescens, with optimization of the physico-chemical incubation parameters affecting nanoparticle…"
19,1,SEM/FIB/イオンミリング,eqnet-4082,FE-SEM 日本電子(JSM-6700F),東北大学 研究推進・支援機構コアファシリティ統括センター,電子顕微鏡および関連機器,走査型電子顕微鏡 (SEM/EPMA/EBSD(結晶方位解析)),3,10.12957/redp.2026.90910,The unbridled judge in atypical pecuniary enforcement,2026,要旨未取得のため、論文題名「The unbridled judge in atypical pecuniary enforcement」を基にした暫定要約です。 掲載誌: Revista Eletronica De Direito Processual 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.19139/soic-2310-5070-3032,From Intelligence to Trust: Evaluating AI-Powered Service Quality for User Satisfaction and Continuance in mHealth,2026,"Mobile health (mHealth) applications are increasingly integrating artificial intelligence (AI), transforming digital health technologies by making them more convenient, accessible, and personalized. This research addresses the gap in understanding how AI functionalities influence user behavior, guiding the design of effective mHealth solutions. This study examines the correlation between AI-powered service quality, user satisfaction, and continuous usage, using the Sehhaty app in Saudi Arabia a…",10.31127/tuje.1804146,Green Synthesis and Process Optimization of Zinc Oxide Nanoparticles Using Pseudomonas fluorescens: Taguchi–ANN-Based Evaluation of Physico-Chemical Parameters,2026,"The green production of metal nanoparticles is attracting interest due to its environmentally benign manufacturing methods. Zinc oxide (ZnO) nanoparticles possess significant uses as semiconductors, antimicrobials, and photothermal materials; nevertheless, their production by microbes is still inadequately investigated. This study involved the synthesis of ZnO nanoparticles utilizing Pseudomonas fluorescens, with optimization of the physico-chemical incubation parameters affecting nanoparticle…"
20,1,SEM/FIB/イオンミリング,eqnet-4290,"FE-SEM/EDS 日本電子(JSM7800, Oxford X-Max)",東北大学 研究推進・支援機構コアファシリティ統括センター,電子顕微鏡および関連機器,走査型電子顕微鏡 (SEM/EPMA/EBSD(結晶方位解析)),3,10.12957/redp.2026.90910,The unbridled judge in atypical pecuniary enforcement,2026,要旨未取得のため、論文題名「The unbridled judge in atypical pecuniary enforcement」を基にした暫定要約です。 掲載誌: Revista Eletronica De Direito Processual 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.19139/soic-2310-5070-3032,From Intelligence to Trust: Evaluating AI-Powered Service Quality for User Satisfaction and Continuance in mHealth,2026,"Mobile health (mHealth) applications are increasingly integrating artificial intelligence (AI), transforming digital health technologies by making them more convenient, accessible, and personalized. This research addresses the gap in understanding how AI functionalities influence user behavior, guiding the design of effective mHealth solutions. This study examines the correlation between AI-powered service quality, user satisfaction, and continuous usage, using the Sehhaty app in Saudi Arabia a…",10.31127/tuje.1804146,Green Synthesis and Process Optimization of Zinc Oxide Nanoparticles Using Pseudomonas fluorescens: Taguchi–ANN-Based Evaluation of Physico-Chemical Parameters,2026,"The green production of metal nanoparticles is attracting interest due to its environmentally benign manufacturing methods. Zinc oxide (ZnO) nanoparticles possess significant uses as semiconductors, antimicrobials, and photothermal materials; nevertheless, their production by microbes is still inadequately investigated. This study involved the synthesis of ZnO nanoparticles utilizing Pseudomonas fluorescens, with optimization of the physico-chemical incubation parameters affecting nanoparticle…"
21,1,SEM/FIB/イオンミリング,eqnet-551,FIB(日本電子(株)・JIB-4500型),東京科学大学 オープンファシリティセンター すずかけ台分析部門,電子顕微鏡および関連機器,"微細加工装置(EB, FIB他)",3,10.1038/s41598-025-31289-3,Time-updated FIB-4 index predicts coronary artery calcification progression in individuals with metabolic dysfunction–associated steatotic liver disease,2026,要旨未取得のため、論文題名「Time-updated FIB-4 index predicts coronary artery calcification progression in individuals with metabolic dysfunction–associated steatotic liver disease」を基にした暫定要約です。 掲載誌: Scientific Reports 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1038/s41598-025-23606-7,Patch-Based convolutional neural networks for multiple microstructural features detection in FIB-SEM micrographs of irradiated nuclear fuel,2026,"Focused ion beam scanning electron microscopy (FIB-SEM) tomography has increasingly been utilized for acquiring three-dimensional (3D) microstructure features at the sub-micron scale in irradiated nuclear materials. This technique involves sequential ion beam slicing followed by electron beam imaging and compositional mapping using energy dispersive spectroscopy (EDS). Despite its growing use, several challenges persist. These include the time-intensive nature of data collection of EDS data, di…",10.1038/s41467-025-67662-z,Reconstruction and analysis of pore blockage fouling in ceramic ultrafiltration membranes through FIB-SEM,2026,要旨未取得のため、論文題名「Reconstruction and analysis of pore blockage fouling in ceramic ultrafiltration membranes through FIB-SEM」を基にした暫定要約です。 掲載誌: Nature Communications 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。
22,1,SEM/FIB/イオンミリング,eqnet-4791,FIB-SEM解析用PC(COOLER MASTER Be-Clia),横浜国立大学 研究推進機構 機器分析評価センター 機器分析評価室,その他,その他,3,10.12957/redp.2026.90910,The unbridled judge in atypical pecuniary enforcement,2026,要旨未取得のため、論文題名「The unbridled judge in atypical pecuniary enforcement」を基にした暫定要約です。 掲載誌: Revista Eletronica De Direito Processual 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.19139/soic-2310-5070-3032,From Intelligence to Trust: Evaluating AI-Powered Service Quality for User Satisfaction and Continuance in mHealth,2026,"Mobile health (mHealth) applications are increasingly integrating artificial intelligence (AI), transforming digital health technologies by making them more convenient, accessible, and personalized. This research addresses the gap in understanding how AI functionalities influence user behavior, guiding the design of effective mHealth solutions. This study examines the correlation between AI-powered service quality, user satisfaction, and continuous usage, using the Sehhaty app in Saudi Arabia a…",10.31127/tuje.1804146,Green Synthesis and Process Optimization of Zinc Oxide Nanoparticles Using Pseudomonas fluorescens: Taguchi–ANN-Based Evaluation of Physico-Chemical Parameters,2026,"The green production of metal nanoparticles is attracting interest due to its environmentally benign manufacturing methods. Zinc oxide (ZnO) nanoparticles possess significant uses as semiconductors, antimicrobials, and photothermal materials; nevertheless, their production by microbes is still inadequately investigated. This study involved the synthesis of ZnO nanoparticles utilizing Pseudomonas fluorescens, with optimization of the physico-chemical incubation parameters affecting nanoparticle…"
23,1,SEM/FIB/イオンミリング,eqnet-4050,FIB/SEM(NVision40) Carl Zeiss Microscopy(N-Vision40),東北大学 研究推進・支援機構コアファシリティ統括センター,電子顕微鏡および関連機器,"微細加工装置(EB, FIB他)",3,10.12957/redp.2026.90910,The unbridled judge in atypical pecuniary enforcement,2026,要旨未取得のため、論文題名「The unbridled judge in atypical pecuniary enforcement」を基にした暫定要約です。 掲載誌: Revista Eletronica De Direito Processual 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.19139/soic-2310-5070-3032,From Intelligence to Trust: Evaluating AI-Powered Service Quality for User Satisfaction and Continuance in mHealth,2026,"Mobile health (mHealth) applications are increasingly integrating artificial intelligence (AI), transforming digital health technologies by making them more convenient, accessible, and personalized. This research addresses the gap in understanding how AI functionalities influence user behavior, guiding the design of effective mHealth solutions. This study examines the correlation between AI-powered service quality, user satisfaction, and continuous usage, using the Sehhaty app in Saudi Arabia a…",10.31127/tuje.1804146,Green Synthesis and Process Optimization of Zinc Oxide Nanoparticles Using Pseudomonas fluorescens: Taguchi–ANN-Based Evaluation of Physico-Chemical Parameters,2026,"The green production of metal nanoparticles is attracting interest due to its environmentally benign manufacturing methods. Zinc oxide (ZnO) nanoparticles possess significant uses as semiconductors, antimicrobials, and photothermal materials; nevertheless, their production by microbes is still inadequately investigated. This study involved the synthesis of ZnO nanoparticles utilizing Pseudomonas fluorescens, with optimization of the physico-chemical incubation parameters affecting nanoparticle…"
