document_id,equipment_id,name,org_name,query,title,doi,source,year,reason_not_auto,decision
eqnet-3934,eqnet-3934,650ton中型射出成形機金型,広島大学 デジタルものづくり教育研究センター 材料モデルベースリサーチ部門 材料MBRプロジェクト,"TITLE-ABS-KEY(""ton"") AND DOCTYPE(ar OR cp)",Decarbonizing ammonia synthesis plants through retrofitting novel reformer technology,10.1038/s41598-025-28598-y,Scientific Reports,2026,strict_match_failed,
eqnet-3934,eqnet-3934,650ton中型射出成形機金型,広島大学 デジタルものづくり教育研究センター 材料モデルベースリサーチ部門 材料MBRプロジェクト,"TITLE-ABS-KEY(""ton"") AND DOCTYPE(ar OR cp)",Modeling sediment transport and assessing erosion and sedimentation status in the Haraz River watershed based on the ecosystem services concept,10.22034/IJHCUM.2026.01.03,International Journal of Human Capital in Urban Management,2026,strict_match_failed,
eqnet-3934,eqnet-3934,650ton中型射出成形機金型,広島大学 デジタルものづくり教育研究センター 材料モデルベースリサーチ部門 材料MBRプロジェクト,"TITLE-ABS-KEY(""ton"") AND DOCTYPE(ar OR cp)",Unveiling the environmental impact of earthquakes in Europe,10.1038/s41467-025-68120-6,Nature Communications,2026,strict_match_failed,
eqnet-3934,eqnet-3934,650ton中型射出成形機金型,広島大学 デジタルものづくり教育研究センター 材料モデルベースリサーチ部門 材料MBRプロジェクト,"TITLE-ABS-KEY(""ton"") AND DOCTYPE(ar OR cp)","Modeling runoff, sediment yield and conservation measures using SWAT in Ajima catchment, Upper Blue Nile Basin, Ethiopia",10.1038/s41598-025-34617-9,Scientific Reports,2026,strict_match_failed,
eqnet-3934,eqnet-3934,650ton中型射出成形機金型,広島大学 デジタルものづくり教育研究センター 材料モデルベースリサーチ部門 材料MBRプロジェクト,"TITLE-ABS-KEY(""ton"") AND DOCTYPE(ar OR cp)",Diagnosing spatial decoupling of manure and crop nutrients in China: drivers and multi-objective optimization for sustainable redistribution,10.1038/s44264-025-00120-x,Npj Sustainable Agriculture,2026,strict_match_failed,
eqnet-3934,eqnet-3934,650ton中型射出成形機金型,広島大学 デジタルものづくり教育研究センター 材料モデルベースリサーチ部門 材料MBRプロジェクト,"TITLE-ABS-KEY(""ton"") AND DOCTYPE(ar OR cp)",The impact of carbon taxation on non-financial sectors in Vietnam,10.1016/j.egycc.2026.100238,Energy and Climate Change,2026,strict_match_failed,
eqnet-3934,eqnet-3934,650ton中型射出成形機金型,広島大学 デジタルものづくり教育研究センター 材料モデルベースリサーチ部門 材料MBRプロジェクト,"TITLE-ABS-KEY(""ton"") AND DOCTYPE(ar OR cp)",Waste characterization as a pathway to circular resource management in Karachi’s district east,10.1007/s43621-025-02542-6,Discover Sustainability,2026,strict_match_failed,
eqnet-3934,eqnet-3934,650ton中型射出成形機金型,広島大学 デジタルものづくり教育研究センター 材料モデルベースリサーチ部門 材料MBRプロジェクト,"TITLE-ABS-KEY(""ton"") AND DOCTYPE(ar OR cp)",Building robust internet of things defense system using multi-objective nature-inspired framework,10.1007/s10791-025-09860-3,Discover Computing,2026,strict_match_failed,
eqnet-3934,eqnet-3934,650ton中型射出成形機金型,広島大学 デジタルものづくり教育研究センター 材料モデルベースリサーチ部門 材料MBRプロジェクト,"TITLE-ABS-KEY(""ton"") AND DOCTYPE(ar OR cp)",D3O-IIoT: deep reinforcement learning-driven dynamic deception orchestration for industrial IoT security,10.1038/s41598-025-33426-4,Scientific Reports,2026,strict_match_failed,
eqnet-3934,eqnet-3934,650ton中型射出成形機金型,広島大学 デジタルものづくり教育研究センター 材料モデルベースリサーチ部門 材料MBRプロジェクト,"TITLE-ABS-KEY(""ton"") AND DOCTYPE(ar OR cp)",Multi-level interactive self-balancing optimization strategy of source-grid-load-storage considering cluster security constraints,10.5267/j.ijiec.2025.11.002,International Journal of Industrial Engineering Computations,2026,strict_match_failed,
eqnet-3934,eqnet-3934,650ton中型射出成形機金型,広島大学 デジタルものづくり教育研究センター 材料モデルベースリサーチ部門 材料MBRプロジェクト,"TITLE-ABS-KEY(""ton"") AND DOCTYPE(ar OR cp)",Precise size-matching between guest polyoxometalates and host metal-organic frameworks enables enhanced photocatalytic water oxidation,10.1038/s42004-025-01838-y,Communications Chemistry,2026,strict_match_failed,
eqnet-3934,eqnet-3934,650ton中型射出成形機金型,広島大学 デジタルものづくり教育研究センター 材料モデルベースリサーチ部門 材料MBRプロジェクト,"TITLE-ABS-KEY(""ton"") AND DOCTYPE(ar OR cp)",A market-based insurance approach aligns environmental and economic outcomes in maize nitrogen management,10.1038/s43247-025-03008-3,Communications Earth and Environment,2026,strict_match_failed,
eqnet-3934,eqnet-3934,650ton中型射出成形機金型,広島大学 デジタルものづくり教育研究センター 材料モデルベースリサーチ部門 材料MBRプロジェクト,"TITLE-ABS-KEY(""ton"") AND DOCTYPE(ar OR cp)",Impact of food waste reduction on food security and sustainability in the European union,10.1007/s43621-025-02383-3,Discover Sustainability,2026,strict_match_failed,
eqnet-3934,eqnet-3934,650ton中型射出成形機金型,広島大学 デジタルものづくり教育研究センター 材料モデルベースリサーチ部門 材料MBRプロジェクト,"TITLE-ABS-KEY(""ton"") AND DOCTYPE(ar OR cp)",Carbon emissions flow and inequality embodied in cross-regional computility transfer in China,10.1057/s41599-025-06431-1,Humanities and Social Sciences Communications,2026,strict_match_failed,
eqnet-3934,eqnet-3934,650ton中型射出成形機金型,広島大学 デジタルものづくり教育研究センター 材料モデルベースリサーチ部門 材料MBRプロジェクト,"TITLE-ABS-KEY(""ton"") AND DOCTYPE(ar OR cp)",Hybrid optimization of WEDM control parameters for Kovar using VIKOR-AHP and R method,10.1038/s41598-025-33990-9,Scientific Reports,2026,strict_match_failed,
eqnet-3934,eqnet-3934,650ton中型射出成形機金型,広島大学 デジタルものづくり教育研究センター 材料モデルベースリサーチ部門 材料MBRプロジェクト,"TITLE-ABS-KEY(""ton"") AND DOCTYPE(ar OR cp)","Environmental Life Cycle Assessment and Techno-Economic Analysis of Textile Waste Valorization via Modular Bioenergy with Carbon Capture, Utilization, and Storage",10.1007/s12155-025-10909-w,Bioenergy Research,2026,strict_match_failed,
eqnet-3934,eqnet-3934,650ton中型射出成形機金型,広島大学 デジタルものづくり教育研究センター 材料モデルベースリサーチ部門 材料MBRプロジェクト,"TITLE-ABS-KEY(""ton"") AND DOCTYPE(ar OR cp)",Nanofluid-assisted enhanced sealing containment of caprocks for efficient geological CO2 storage,10.1007/s40789-025-00846-6,International Journal of Coal Science and Technology,2026,strict_match_failed,
eqnet-3934,eqnet-3934,650ton中型射出成形機金型,広島大学 デジタルものづくり教育研究センター 材料モデルベースリサーチ部門 材料MBRプロジェクト,"TITLE-ABS-KEY(""ton"") AND DOCTYPE(ar OR cp)",HED-ID: an edge-deployable and explainable intrusion detection system optimized via metaheuristic learning,10.1038/s41598-025-32183-8,Scientific Reports,2026,strict_match_failed,
eqnet-3934,eqnet-3934,650ton中型射出成形機金型,広島大学 デジタルものづくり教育研究センター 材料モデルベースリサーチ部門 材料MBRプロジェクト,"TITLE-ABS-KEY(""ton"") AND DOCTYPE(ar OR cp)",Performance-based criteria for safe and circular digestate use in agriculture,10.1038/s41598-025-33314-x,Scientific Reports,2026,strict_match_failed,
eqnet-3934,eqnet-3934,650ton中型射出成形機金型,広島大学 デジタルものづくり教育研究センター 材料モデルベースリサーチ部門 材料MBRプロジェクト,"TITLE-ABS-KEY(""ton"") AND DOCTYPE(ar OR cp)",Green leadership in the food industry influences performance through resilience and environmental dynamics,10.1007/s43621-025-02329-9,Discover Sustainability,2026,strict_match_failed,
eqnet-3934,eqnet-3934,650ton中型射出成形機金型,広島大学 デジタルものづくり教育研究センター 材料モデルベースリサーチ部門 材料MBRプロジェクト,"TITLE-ABS-KEY(""ton"") AND DOCTYPE(ar OR cp)",Magnitude and variations of postharvest waste in a South African fresh produce market,10.1007/s44187-025-00740-9,Discover Food,2026,strict_match_failed,
eqnet-3934,eqnet-3934,650ton中型射出成形機金型,広島大学 デジタルものづくり教育研究センター 材料モデルベースリサーチ部門 材料MBRプロジェクト,"TITLE-ABS-KEY(""ton"") AND DOCTYPE(ar OR cp)",Techno-economic and environmental evaluations of a solar thermal-assisted chiller facility in hot desert climates,10.1038/s41598-025-30751-6,Scientific Reports,2026,strict_match_failed,
eqnet-3934,eqnet-3934,650ton中型射出成形機金型,広島大学 デジタルものづくり教育研究センター 材料モデルベースリサーチ部門 材料MBRプロジェクト,"TITLE-ABS-KEY(""ton"") AND DOCTYPE(ar OR cp)",Improved Environmental Benefit of Bioethanol Production From Rice Straw Using Integrated Consolidated Bioprocessing,10.1007/s12155-025-10936-7,Bioenergy Research,2026,strict_match_failed,
eqnet-3971,eqnet-3971,顕微ラマン分光装置,秋田大学 理工学研究科 システムデザイン工学科機械工学コース,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Raman signatures of single point defects in hexagonal boron nitride quantum emitters,10.1038/s41524-025-01921-x,Npj Computational Materials,2026,strict_match_failed,
eqnet-3971,eqnet-3971,顕微ラマン分光装置,秋田大学 理工学研究科 システムデザイン工学科機械工学コース,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Enhanced plasmonic biosensors with machine learning for ultra-sensitive detection,10.1186/s11671-025-04422-4,Discover Nano,2026,strict_match_failed,
eqnet-3971,eqnet-3971,顕微ラマン分光装置,秋田大学 理工学研究科 システムデザイン工学科機械工学コース,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Multi-analytical study of shaping firing and painted inscriptions in a Roman Titulus Pictus amphora,10.1038/s40494-025-02279-5,Npj Heritage Science,2026,strict_match_failed,
eqnet-3971,eqnet-3971,顕微ラマン分光装置,秋田大学 理工学研究科 システムデザイン工学科機械工学コース,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Steric and hydrophilic/hydrophobic effects of organic cations on electrochemical CO reduction,10.1038/s41467-025-67761-x,Nature Communications,2026,strict_match_failed,
eqnet-3971,eqnet-3971,顕微ラマン分光装置,秋田大学 理工学研究科 システムデザイン工学科機械工学コース,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)","Geomaterials for medicine or alchemy in a Western Han (206BCE–8CE) Tomb at Hongtushan, Shandong",10.1038/s40494-026-02312-1,Npj Heritage Science,2026,strict_match_failed,
eqnet-3971,eqnet-3971,顕微ラマン分光装置,秋田大学 理工学研究科 システムデザイン工学科機械工学コース,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Layer-dependent Raman polarization anisotropy in MoS₂ films grown by 200 mm-scale atomic layer deposition,10.1038/s41598-025-09826-x,Scientific Reports,2026,strict_match_failed,
eqnet-3971,eqnet-3971,顕微ラマン分光装置,秋田大学 理工学研究科 システムデザイン工学科機械工学コース,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Electron-beam charge injection for contactless small-angle alignment in graphene/hBN heterostructures,10.1038/s41699-025-00658-x,Npj 2d Materials and Applications,2026,strict_match_failed,
eqnet-3971,eqnet-3971,顕微ラマン分光装置,秋田大学 理工学研究科 システムデザイン工学科機械工学コース,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)","Archaeometric characterisation of materials and techniques in Roman wall painting: the Domus of Salvius in Cartagena, Spain",10.1038/s40494-025-02198-5,Npj Heritage Science,2026,strict_match_failed,
eqnet-3971,eqnet-3971,顕微ラマン分光装置,秋田大学 理工学研究科 システムデザイン工学科機械工学コース,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Provenance study of Tang-dynasty black-glazed porcelains unearthed at the Yingou site,10.1038/s40494-026-02321-0,Npj Heritage Science,2026,strict_match_failed,
eqnet-3971,eqnet-3971,顕微ラマン分光装置,秋田大学 理工学研究科 システムデザイン工学科機械工学コース,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Probing electrical double layer via triboelectric charge transfer,10.1038/s41467-025-67094-9,Nature Communications,2026,strict_match_failed,
eqnet-3971,eqnet-3971,顕微ラマン分光装置,秋田大学 理工学研究科 システムデザイン工学科機械工学コース,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Controlled electrodeposition of tungsten oxide nanoparticles on MXene nanosheets-framework for ultrasensitive light enhanced detection of dopamine,10.1038/s41598-025-29125-9,Scientific Reports,2026,strict_match_failed,
eqnet-3971,eqnet-3971,顕微ラマン分光装置,秋田大学 理工学研究科 システムデザイン工学科機械工学コース,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Unveiling the structure–magnetism interplay in the ferrimagnetic pyrochlore Gd2CrSbO7 with significant cryo–magnetocaloric performance,10.1038/s43246-025-01024-6,Communications Materials,2026,strict_match_failed,
eqnet-3971,eqnet-3971,顕微ラマン分光装置,秋田大学 理工学研究科 システムデザイン工学科機械工学コース,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",“Popcorn-Like” fabrication for high performance reduced-graphene oxide via laser and microwave reduction process,10.1038/s41699-025-00654-1,Npj 2d Materials and Applications,2026,strict_match_failed,
eqnet-3971,eqnet-3971,顕微ラマン分光装置,秋田大学 理工学研究科 システムデザイン工学科機械工学コース,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Doping induced enhancement for acetone sensing in ceria,10.1038/s41598-025-32242-0,Scientific Reports,2026,strict_match_failed,
eqnet-3971,eqnet-3971,顕微ラマン分光装置,秋田大学 理工学研究科 システムデザイン工学科機械工学コース,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Feasibility of Hydrothermal Activation for Conversion of Biomass of Sterculia Foetida into Hard Carbon Anode for Sodium-Ion Battery,10.1007/s12155-025-10953-6,Bioenergy Research,2026,strict_match_failed,
eqnet-3971,eqnet-3971,顕微ラマン分光装置,秋田大学 理工学研究科 システムデザイン工学科機械工学コース,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Investigation on the influence of CH4 hydrate dissociation on depressurization replacement efficiency in CO2 hydrate sequestration,10.1007/s43979-026-00161-2,Carbon Neutrality,2026,strict_match_failed,
eqnet-3971,eqnet-3971,顕微ラマン分光装置,秋田大学 理工学研究科 システムデザイン工学科機械工学コース,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Enhanced supercapacitor performance of BiOI nanoflowers/rGO nanocomposites with GO modified gel electrolyte,10.1186/s40712-025-00367-9,Journal of Materials Science Materials in Engineering,2026,strict_match_failed,
eqnet-3971,eqnet-3971,顕微ラマン分光装置,秋田大学 理工学研究科 システムデザイン工学科機械工学コース,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Utilization of wastes from bioethanol production for the fabrication of new adsorbents for the removal of toxic dye in water,10.1038/s41598-026-35236-8,Scientific Reports,2026,strict_match_failed,
eqnet-3971,eqnet-3971,顕微ラマン分光装置,秋田大学 理工学研究科 システムデザイン工学科機械工学コース,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Sustainable upcycling of industrial black liquor into carbon dots via one-pot hydrothermal synthesis: the role of precursor concentration,10.1007/s43939-025-00505-2,Discover Materials,2026,strict_match_failed,
eqnet-3971,eqnet-3971,顕微ラマン分光装置,秋田大学 理工学研究科 システムデザイン工学科機械工学コース,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Spatial distribution of microplastics in Persian Gulf marine environments,10.1038/s41598-025-31948-5,Scientific Reports,2026,strict_match_failed,
eqnet-3971,eqnet-3971,顕微ラマン分光装置,秋田大学 理工学研究科 システムデザイン工学科機械工学コース,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Tailoring the electrochemical performance of MoO3 nanocomposites with MWCNTs and rGO for high-performance supercapacitors,10.1038/s41598-025-32926-7,Scientific Reports,2026,strict_match_failed,
eqnet-4242,eqnet-4242,集束イオンビーム加工観察装置 日立ハイテク(FB2100),東北大学 研究推進・支援機構コアファシリティ統括センター,"TITLE-ABS-KEY(""focused ion beam"") AND DOCTYPE(ar OR cp)",Achieving Tensile Strength of 1 GPa with Ductility in Al-Cu Alloy (A2024),10.2320/jinstmet.J202537,Nippon Kinzoku Gakkaishi Journal of the Japan Institute of Metals,2026,strict_match_failed,
eqnet-4242,eqnet-4242,集束イオンビーム加工観察装置 日立ハイテク(FB2100),東北大学 研究推進・支援機構コアファシリティ統括センター,"TITLE-ABS-KEY(""focused ion beam"") AND DOCTYPE(ar OR cp)",Soft X-ray imaging with coherence tomography in the water window spectral range using high-harmonic generation,10.1038/s41377-025-02057-9,Light Science and Applications,2026,strict_match_failed,
eqnet-4242,eqnet-4242,集束イオンビーム加工観察装置 日立ハイテク(FB2100),東北大学 研究推進・支援機構コアファシリティ統括センター,"TITLE-ABS-KEY(""focused ion beam"") AND DOCTYPE(ar OR cp)",Gated MoS2/SiN nanochannel for tunable ion transport and protein translocation,10.1186/s12951-025-03991-x,Journal of Nanobiotechnology,2026,strict_match_failed,
eqnet-4242,eqnet-4242,集束イオンビーム加工観察装置 日立ハイテク(FB2100),東北大学 研究推進・支援機構コアファシリティ統括センター,"TITLE-ABS-KEY(""focused ion beam"") AND DOCTYPE(ar OR cp)",B2O3 fluxing-assisted bonding mechanisms enabling plasma spraying of gas-tight corrosion-resistant NiCrB coating,10.1016/j.jmst.2025.09.069,Journal of Materials Science and Technology,2026,strict_match_failed,
eqnet-4242,eqnet-4242,集束イオンビーム加工観察装置 日立ハイテク(FB2100),東北大学 研究推進・支援機構コアファシリティ統括センター,"TITLE-ABS-KEY(""focused ion beam"") AND DOCTYPE(ar OR cp)",In-situ observations of cyclic deformation in an extruded Mg-2Nd-1Y-0.1Zr-0.1Ca alloy,10.1016/j.ijfatigue.2026.109489,International Journal of Fatigue,2026,strict_match_failed,
eqnet-4242,eqnet-4242,集束イオンビーム加工観察装置 日立ハイテク(FB2100),東北大学 研究推進・支援機構コアファシリティ統括センター,"TITLE-ABS-KEY(""focused ion beam"") AND DOCTYPE(ar OR cp)",Fabrication of superconducting nanowire arrays by nano laser direct writing,10.1063/5.0265844,Nanotechnology and Precision Engineering,2026,strict_match_failed,
eqnet-4242,eqnet-4242,集束イオンビーム加工観察装置 日立ハイテク(FB2100),東北大学 研究推進・支援機構コアファシリティ統括センター,"TITLE-ABS-KEY(""focused ion beam"") AND DOCTYPE(ar OR cp)",Sol–gel derived Pd–SiO2 catalyst for high-adhesion metallization of silicone rubber,10.1016/j.apsusc.2026.166176,Applied Surface Science,2026,strict_match_failed,
eqnet-4242,eqnet-4242,集束イオンビーム加工観察装置 日立ハイテク(FB2100),東北大学 研究推進・支援機構コアファシリティ統括センター,"TITLE-ABS-KEY(""focused ion beam"") AND DOCTYPE(ar OR cp)",Predicting the structure of ultra shallow EUV gratings fabricated via ion irradiation,10.1016/j.apsusc.2026.166007,Applied Surface Science,2026,strict_match_failed,
eqnet-4242,eqnet-4242,集束イオンビーム加工観察装置 日立ハイテク(FB2100),東北大学 研究推進・支援機構コアファシリティ統括センター,"TITLE-ABS-KEY(""focused ion beam"") AND DOCTYPE(ar OR cp)",Enhanced tribological and conductive properties of supramolecular gels via CuS@MXene nanohybrids,10.1016/j.apsusc.2026.166068,Applied Surface Science,2026,strict_match_failed,
eqnet-4242,eqnet-4242,集束イオンビーム加工観察装置 日立ハイテク(FB2100),東北大学 研究推進・支援機構コアファシリティ統括センター,"TITLE-ABS-KEY(""focused ion beam"") AND DOCTYPE(ar OR cp)",Toxic nanoparticles in Amazon River sediments: Microscopy and satellite-based assessment,10.1016/j.marpolbul.2026.119369,Marine Pollution Bulletin,2026,strict_match_failed,
eqnet-4242,eqnet-4242,集束イオンビーム加工観察装置 日立ハイテク(FB2100),東北大学 研究推進・支援機構コアファシリティ統括センター,"TITLE-ABS-KEY(""focused ion beam"") AND DOCTYPE(ar OR cp)",Cellular uptake of anisotropic microparticles in 2D and 3D culture systems,10.1016/j.bioadv.2025.214692,Biomaterials Advances,2026,strict_match_failed,
eqnet-4242,eqnet-4242,集束イオンビーム加工観察装置 日立ハイテク(FB2100),東北大学 研究推進・支援機構コアファシリティ統括センター,"TITLE-ABS-KEY(""focused ion beam"") AND DOCTYPE(ar OR cp)",Revealing nanoscale molecular organization in Liquid Crystals via cryogenic Atom Probe Tomography,10.1016/j.molliq.2026.129358,Journal of Molecular Liquids,2026,strict_match_failed,
eqnet-4242,eqnet-4242,集束イオンビーム加工観察装置 日立ハイテク(FB2100),東北大学 研究推進・支援機構コアファシリティ統括センター,"TITLE-ABS-KEY(""focused ion beam"") AND DOCTYPE(ar OR cp)",Large volume ‘chunk’ lift out for 3D tomographic analysis using analytical plasma focussed ion beam – scanning electron microscopy,10.1016/j.micron.2025.103986,Micron,2026,strict_match_failed,
eqnet-4242,eqnet-4242,集束イオンビーム加工観察装置 日立ハイテク(FB2100),東北大学 研究推進・支援機構コアファシリティ統括センター,"TITLE-ABS-KEY(""focused ion beam"") AND DOCTYPE(ar OR cp)",Three-dimensional crystallographic and local variant configuration analysis of lath martensite in medium-carbon steel,10.1016/j.actamat.2026.121981,Acta Materialia,2026,strict_match_failed,
eqnet-4242,eqnet-4242,集束イオンビーム加工観察装置 日立ハイテク(FB2100),東北大学 研究推進・支援機構コアファシリティ統括センター,"TITLE-ABS-KEY(""focused ion beam"") AND DOCTYPE(ar OR cp)",Low-resistance ohmic contacts on p-type homoepitaxial 3C-SiC by Al ion implantation with different metal structures,10.1016/j.mssp.2025.110373,Materials Science in Semiconductor Processing,2026,strict_match_failed,
eqnet-4715,eqnet-4715,ラマン分光光度計,大阪大学 理学研究科 技術部 分析機器測定室,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Raman signatures of single point defects in hexagonal boron nitride quantum emitters,10.1038/s41524-025-01921-x,Npj Computational Materials,2026,strict_match_failed,
eqnet-4715,eqnet-4715,ラマン分光光度計,大阪大学 理学研究科 技術部 分析機器測定室,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Enhanced plasmonic biosensors with machine learning for ultra-sensitive detection,10.1186/s11671-025-04422-4,Discover Nano,2026,strict_match_failed,
eqnet-4715,eqnet-4715,ラマン分光光度計,大阪大学 理学研究科 技術部 分析機器測定室,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Multi-analytical study of shaping firing and painted inscriptions in a Roman Titulus Pictus amphora,10.1038/s40494-025-02279-5,Npj Heritage Science,2026,strict_match_failed,
eqnet-4715,eqnet-4715,ラマン分光光度計,大阪大学 理学研究科 技術部 分析機器測定室,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Steric and hydrophilic/hydrophobic effects of organic cations on electrochemical CO reduction,10.1038/s41467-025-67761-x,Nature Communications,2026,strict_match_failed,
eqnet-4715,eqnet-4715,ラマン分光光度計,大阪大学 理学研究科 技術部 分析機器測定室,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)","Geomaterials for medicine or alchemy in a Western Han (206BCE–8CE) Tomb at Hongtushan, Shandong",10.1038/s40494-026-02312-1,Npj Heritage Science,2026,strict_match_failed,
eqnet-4715,eqnet-4715,ラマン分光光度計,大阪大学 理学研究科 技術部 分析機器測定室,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Layer-dependent Raman polarization anisotropy in MoS₂ films grown by 200 mm-scale atomic layer deposition,10.1038/s41598-025-09826-x,Scientific Reports,2026,strict_match_failed,
eqnet-4715,eqnet-4715,ラマン分光光度計,大阪大学 理学研究科 技術部 分析機器測定室,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Electron-beam charge injection for contactless small-angle alignment in graphene/hBN heterostructures,10.1038/s41699-025-00658-x,Npj 2d Materials and Applications,2026,strict_match_failed,
eqnet-4715,eqnet-4715,ラマン分光光度計,大阪大学 理学研究科 技術部 分析機器測定室,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)","Archaeometric characterisation of materials and techniques in Roman wall painting: the Domus of Salvius in Cartagena, Spain",10.1038/s40494-025-02198-5,Npj Heritage Science,2026,strict_match_failed,
eqnet-4715,eqnet-4715,ラマン分光光度計,大阪大学 理学研究科 技術部 分析機器測定室,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Provenance study of Tang-dynasty black-glazed porcelains unearthed at the Yingou site,10.1038/s40494-026-02321-0,Npj Heritage Science,2026,strict_match_failed,
eqnet-4715,eqnet-4715,ラマン分光光度計,大阪大学 理学研究科 技術部 分析機器測定室,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Probing electrical double layer via triboelectric charge transfer,10.1038/s41467-025-67094-9,Nature Communications,2026,strict_match_failed,
eqnet-4715,eqnet-4715,ラマン分光光度計,大阪大学 理学研究科 技術部 分析機器測定室,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Controlled electrodeposition of tungsten oxide nanoparticles on MXene nanosheets-framework for ultrasensitive light enhanced detection of dopamine,10.1038/s41598-025-29125-9,Scientific Reports,2026,strict_match_failed,
eqnet-4715,eqnet-4715,ラマン分光光度計,大阪大学 理学研究科 技術部 分析機器測定室,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Unveiling the structure–magnetism interplay in the ferrimagnetic pyrochlore Gd2CrSbO7 with significant cryo–magnetocaloric performance,10.1038/s43246-025-01024-6,Communications Materials,2026,strict_match_failed,
eqnet-4715,eqnet-4715,ラマン分光光度計,大阪大学 理学研究科 技術部 分析機器測定室,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",“Popcorn-Like” fabrication for high performance reduced-graphene oxide via laser and microwave reduction process,10.1038/s41699-025-00654-1,Npj 2d Materials and Applications,2026,strict_match_failed,
eqnet-4715,eqnet-4715,ラマン分光光度計,大阪大学 理学研究科 技術部 分析機器測定室,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Doping induced enhancement for acetone sensing in ceria,10.1038/s41598-025-32242-0,Scientific Reports,2026,strict_match_failed,
eqnet-4715,eqnet-4715,ラマン分光光度計,大阪大学 理学研究科 技術部 分析機器測定室,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Feasibility of Hydrothermal Activation for Conversion of Biomass of Sterculia Foetida into Hard Carbon Anode for Sodium-Ion Battery,10.1007/s12155-025-10953-6,Bioenergy Research,2026,strict_match_failed,
eqnet-4715,eqnet-4715,ラマン分光光度計,大阪大学 理学研究科 技術部 分析機器測定室,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Investigation on the influence of CH4 hydrate dissociation on depressurization replacement efficiency in CO2 hydrate sequestration,10.1007/s43979-026-00161-2,Carbon Neutrality,2026,strict_match_failed,
eqnet-4715,eqnet-4715,ラマン分光光度計,大阪大学 理学研究科 技術部 分析機器測定室,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Enhanced supercapacitor performance of BiOI nanoflowers/rGO nanocomposites with GO modified gel electrolyte,10.1186/s40712-025-00367-9,Journal of Materials Science Materials in Engineering,2026,strict_match_failed,
