priority_rank,priority_group,priority_label,doc_id,name,org_name,category_general,category_detail,papers_count,doi_1,title_1,year_1,abstract_1,doi_2,title_2,year_2,abstract_2,doi_3,title_3,year_3,abstract_3
11,99,その他,eqnet-5140,インキュベーター EYELA MTI-201,山口大学 中高温微生物研究センター,培養/恒温恒湿度器/滅菌機機,その他,3,10.1016/j.tet.2025.135041,Palladium-catalyzed asymmetric arylation of α-2-nitrophenylsulfenylimino acetamide,2026,要旨未取得のため、論文題名「Palladium-catalyzed asymmetric arylation of α-2-nitrophenylsulfenylimino acetamide」を基にした暫定要約です。 掲載誌: Tetrahedron 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1002/jssc.70352,Preparative Enantiomer Separation of Gossypol as Chloramphenicol Derivative With Cyclodextrin as Chiral Selector by High Speed Countercurrent Chromatography,2026,"ABSTRACT This study proposed a general strategy of “pre‐column derivatization‐chiral selector synergy” and achieved preparation‐level separation in the gossypol derivative system for the first time. In this study, gossypol acetate was derived by chloramphenicol base ( d ‐(‐)‐threo‐1‐(p‐nitrophenyl)‐2‐amino‐1,3‐propanediol), and the derivatives were separated by high‐speed countercurrent chromatography using HP‐β‐CD (Hydroxypropyl‐β‐cyclodextrin) as chiral selector. According to the test results…",10.3389/fphar.2025.1713681,Bushen Huoxue decoction alleviates bisphenol a-induced infertility through the PMK-1 mitogen-activated protein kinases signaling pathway and downstream mitochondrial unfolded protein response in Caenorhabditis elegans,2026,"Introduction Bushen Huoxue (BSHX) decoction is a traditional Chinese medicine formula that has been utilized clinically to treat Diminished Ovarian Reserve. However, the underlying mechanisms by which BSHX decoction increases fertility from the perspective of systemic stress protective responses remain poorly understood. This study aims to investigate how BSHX decoction improves female fertility by improving systemic stress resistance in a fertility-defective Caenorhabditis elegans model. Metho…"
12,99,その他,eqnet-4898,インキュベーター(冷凍機付)(三洋電機バイオメディカ株式会社(現・PHC株式会社)MIR-253)(1),神戸大学 研究基盤センター アイソトープ部門,培養/恒温恒湿度器/滅菌機機,微生物培養,3,10.1038/s41377-025-02074-8,Monolithic III–V membrane photonic crystal lasers on SOI using selective lateral heteroepitaxy,2026,"Abstract III–V photonic crystal (PhC) lasers with small footprints and low power consumption are potential ultra-compact and power-efficient light sources for future on-chip optical interconnects. Conventional PhC lasers fabricated by vertical epitaxy require suspended air-bridge structures and air holes etched through the gain medium, severely compromising mechanical resistance to external impacts and pumping efficiency. While bonding and regrowth can mitigate these issues, their fabrication c…",10.1186/s12875-026-03181-0,"Act in time: primary health care professionals’, internal facilitators’, and managers’ experiences of working health-promotively after a 12-month implementation intervention: a qualitative study using normalization process theory",2026,"要旨未取得のため、論文題名「Act in time: primary health care professionals’, internal facilitators’, and managers’ experiences of working health-promotively after a 12-month implementation intervention: a qualitative study using normalization process theory」を基にした暫定要約です。 掲載誌: BMC Primary Care 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。",10.1186/s12982-026-01422-2,Influencing factors of influenza vaccination intention among primary healthcare workers after the triple waves of COVID-19 influenza and RSV a 3C model-based analysis,2026,要旨未取得のため、論文題名「Influencing factors of influenza vaccination intention among primary healthcare workers after the triple waves of COVID-19 influenza and RSV a 3C model-based analysis」を基にした暫定要約です。 掲載誌: Discover Public Health 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。
13,99,その他,eqnet-4899,インキュベーター(冷凍機付)(三洋電機バイオメディカ株式会社(現・PHC株式会社)MIR-253)(2),神戸大学 研究基盤センター アイソトープ部門,培養/恒温恒湿度器/滅菌機機,微生物培養,3,10.1038/s41377-025-02074-8,Monolithic III–V membrane photonic crystal lasers on SOI using selective lateral heteroepitaxy,2026,"Abstract III–V photonic crystal (PhC) lasers with small footprints and low power consumption are potential ultra-compact and power-efficient light sources for future on-chip optical interconnects. Conventional PhC lasers fabricated by vertical epitaxy require suspended air-bridge structures and air holes etched through the gain medium, severely compromising mechanical resistance to external impacts and pumping efficiency. While bonding and regrowth can mitigate these issues, their fabrication c…",10.1186/s12875-026-03181-0,"Act in time: primary health care professionals’, internal facilitators’, and managers’ experiences of working health-promotively after a 12-month implementation intervention: a qualitative study using normalization process theory",2026,"要旨未取得のため、論文題名「Act in time: primary health care professionals’, internal facilitators’, and managers’ experiences of working health-promotively after a 12-month implementation intervention: a qualitative study using normalization process theory」を基にした暫定要約です。 掲載誌: BMC Primary Care 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。",10.1186/s12982-026-01422-2,Influencing factors of influenza vaccination intention among primary healthcare workers after the triple waves of COVID-19 influenza and RSV a 3C model-based analysis,2026,要旨未取得のため、論文題名「Influencing factors of influenza vaccination intention among primary healthcare workers after the triple waves of COVID-19 influenza and RSV a 3C model-based analysis」を基にした暫定要約です。 掲載誌: Discover Public Health 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。
14,99,その他,eqnet-4897,インキュベーター(東京理化器械株式会社 LTI-601ED),神戸大学 研究基盤センター アイソトープ部門,培養/恒温恒湿度器/滅菌機機,微生物培養,3,10.1016/j.neunet.2025.108459,fastiSSM: Fast inference of state space model with online model approximation in frequency-domain,2026,要旨未取得のため、論文題名「fastiSSM: Fast inference of state space model with online model approximation in frequency-domain」を基にした暫定要約です。 掲載誌: Neural Networks 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1007/978-3-032-00056-9_15,"Implementing Multilingual MOOCs in European University Alliances with the Help of AI Usage, LTI and Open Licenses: Technical and Organizational Challenges",2026,"Abstract Producing and delivering MOOCs within European university alliances presents technical, organizational, and licensing challenges, particularly regarding multilingual accessibility, interoperability, and platform integration. This paper examines these challenges through a case study of the “Open Educational Resources in Higher Education” MOOC, developed with all partner institutions of the Unite! university alliance. The course was produced in all official alliance languages and used AI…",10.1016/j.automatica.2026.112855,The most powerful unfalsified linear parameter-varying model,2026,要旨未取得のため、論文題名「The most powerful unfalsified linear parameter-varying model」を基にした暫定要約です。 掲載誌: Automatica 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。
15,99,その他,eqnet-5183,インテリジェント顕微鏡 (Leica DM6000B),鹿児島大学 医歯学総合研究科 共同利用研究室 共同利用研究室,光学顕微鏡/病理,蛍光顕微鏡,3,10.1186/s12974-025-03647-5,Hyperglycemia impairs microglia responding to retinal vasculopathy via enhanced norepinephrine-ADRB2 signaling,2026,要旨未取得のため、論文題名「Hyperglycemia impairs microglia responding to retinal vasculopathy via enhanced norepinephrine-ADRB2 signaling」を基にした暫定要約です。 掲載誌: Journal of Neuroinflammation 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1186/s13059-025-03915-w,Sorghum embryos undergoing B chromosome elimination express B-variants of mitotic-related genes,2026,"Abstract Background Selective DNA elimination occurs across diverse species and plays a crucial role in evolution and development. This process encompasses small deletions, complete removal of chromosomes, or even the elimination of entire parental genomes. Despite its importance, the molecular mechanisms governing selective DNA elimination remain poorly understood. Our study focuses on the tissue-specific elimination of Sorghum purpureosericeum B chromosomes during embryo development. Results…",10.1186/s12951-025-03916-8,Manganese-enriched nanoboron agent amplifies BNCT efficacy via pyroptosis-mediated immune activation and STING pathway synergy​,2026,要旨未取得のため、論文題名「Manganese-enriched nanoboron agent amplifies BNCT efficacy via pyroptosis-mediated immune activation and STING pathway synergy​」を基にした暫定要約です。 掲載誌: Journal of Nanobiotechnology 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。
16,99,その他,eqnet-3037,インテリジェント顕微鏡(Leica・DM6000 / PowerMosaicPlus),高知大学 海洋コア国際研究所,光学顕微鏡/病理,蛍光顕微鏡,3,10.1186/s12974-025-03647-5,Hyperglycemia impairs microglia responding to retinal vasculopathy via enhanced norepinephrine-ADRB2 signaling,2026,要旨未取得のため、論文題名「Hyperglycemia impairs microglia responding to retinal vasculopathy via enhanced norepinephrine-ADRB2 signaling」を基にした暫定要約です。 掲載誌: Journal of Neuroinflammation 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1186/s13059-025-03915-w,Sorghum embryos undergoing B chromosome elimination express B-variants of mitotic-related genes,2026,"Abstract Background Selective DNA elimination occurs across diverse species and plays a crucial role in evolution and development. This process encompasses small deletions, complete removal of chromosomes, or even the elimination of entire parental genomes. Despite its importance, the molecular mechanisms governing selective DNA elimination remain poorly understood. Our study focuses on the tissue-specific elimination of Sorghum purpureosericeum B chromosomes during embryo development. Results…",10.1186/s12951-025-03916-8,Manganese-enriched nanoboron agent amplifies BNCT efficacy via pyroptosis-mediated immune activation and STING pathway synergy​,2026,要旨未取得のため、論文題名「Manganese-enriched nanoboron agent amplifies BNCT efficacy via pyroptosis-mediated immune activation and STING pathway synergy​」を基にした暫定要約です。 掲載誌: Journal of Nanobiotechnology 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。
17,99,その他,eqnet-4054,ウェットベンチ(有機用・リソグラフィ) 日立プラント(HNCD),東北大学 研究推進・支援機構コアファシリティ統括センター,その他,その他,3,10.1016/j.jag.2025.105066,DA-MiTUNet: A Mix Transformer with dual attention embedding in unet for Land-Sea segmentation of remote sensing images,2026,"Automatic extraction of coastlines from remote sensing images is of great practical importance for coastal risk assessment, ecological environmental protection, and marine economic development. However, the highly dynamic nature of coastlines and the complex, diverse characteristics of land–sea boundaries make precise coastline extraction a challenging task. Although traditional deep learning methods have demonstrated good performance in this respect, they still face numerous shortcomings when…",10.3390/rs17142473,VMMT-Net: A Dual-Branch Parallel Network Combining Visual State Space Model and Mix Transformer for Land–Sea Segmentation of Remote Sensing Images,2025,"Land–sea segmentation is a fundamental task in remote sensing image analysis, and plays a vital role in dynamic coastline monitoring. The complex morphology and blurred boundaries of coastlines in remote sensing imagery make fast and accurate segmentation challenging. Recent deep learning approaches lack the ability to model spatial continuity effectively, thereby limiting a comprehensive understanding of coastline features in remote sensing imagery. To address this issue, we have developed VMM…",10.1080/00016489.2025.2535436,Clinical features and management of head and neck castleman disease: a single-center retrospective analysis,2025,"HNCDs are predominantly unicentric and can be cured with complete surgical resection. Due to the lack of specificity of imaging and laboratory findings, diagnosis relies on histopathology. Collaborations among multiple centers and molecular studies are essential to advancing the precision treatment of HNCD."
18,99,その他,eqnet-4053,ウェットベンチ(無機用・メタル専用) 日立プラント(HNCD-4-SL #3),東北大学 研究推進・支援機構コアファシリティ統括センター,その他,その他,3,10.1016/j.jag.2025.105066,DA-MiTUNet: A Mix Transformer with dual attention embedding in unet for Land-Sea segmentation of remote sensing images,2026,"Automatic extraction of coastlines from remote sensing images is of great practical importance for coastal risk assessment, ecological environmental protection, and marine economic development. However, the highly dynamic nature of coastlines and the complex, diverse characteristics of land–sea boundaries make precise coastline extraction a challenging task. Although traditional deep learning methods have demonstrated good performance in this respect, they still face numerous shortcomings when…",10.3390/rs17142473,VMMT-Net: A Dual-Branch Parallel Network Combining Visual State Space Model and Mix Transformer for Land–Sea Segmentation of Remote Sensing Images,2025,"Land–sea segmentation is a fundamental task in remote sensing image analysis, and plays a vital role in dynamic coastline monitoring. The complex morphology and blurred boundaries of coastlines in remote sensing imagery make fast and accurate segmentation challenging. Recent deep learning approaches lack the ability to model spatial continuity effectively, thereby limiting a comprehensive understanding of coastline features in remote sensing imagery. To address this issue, we have developed VMM…",10.1080/00016489.2025.2535436,Clinical features and management of head and neck castleman disease: a single-center retrospective analysis,2025,"HNCDs are predominantly unicentric and can be cured with complete surgical resection. Due to the lack of specificity of imaging and laboratory findings, diagnosis relies on histopathology. Collaborations among multiple centers and molecular studies are essential to advancing the precision treatment of HNCD."
19,99,その他,eqnet-4052,ウェットベンチ(無機用・汎用) 日立プラント(HNCD-4-SL #2),東北大学 研究推進・支援機構コアファシリティ統括センター,その他,その他,3,10.1016/j.jag.2025.105066,DA-MiTUNet: A Mix Transformer with dual attention embedding in unet for Land-Sea segmentation of remote sensing images,2026,"Automatic extraction of coastlines from remote sensing images is of great practical importance for coastal risk assessment, ecological environmental protection, and marine economic development. However, the highly dynamic nature of coastlines and the complex, diverse characteristics of land–sea boundaries make precise coastline extraction a challenging task. Although traditional deep learning methods have demonstrated good performance in this respect, they still face numerous shortcomings when…",10.3390/rs17142473,VMMT-Net: A Dual-Branch Parallel Network Combining Visual State Space Model and Mix Transformer for Land–Sea Segmentation of Remote Sensing Images,2025,"Land–sea segmentation is a fundamental task in remote sensing image analysis, and plays a vital role in dynamic coastline monitoring. The complex morphology and blurred boundaries of coastlines in remote sensing imagery make fast and accurate segmentation challenging. Recent deep learning approaches lack the ability to model spatial continuity effectively, thereby limiting a comprehensive understanding of coastline features in remote sensing imagery. To address this issue, we have developed VMM…",10.1080/00016489.2025.2535436,Clinical features and management of head and neck castleman disease: a single-center retrospective analysis,2025,"HNCDs are predominantly unicentric and can be cured with complete surgical resection. Due to the lack of specificity of imaging and laboratory findings, diagnosis relies on histopathology. Collaborations among multiple centers and molecular studies are essential to advancing the precision treatment of HNCD."
20,99,その他,eqnet-4051,ウェットベンチ(無機用・高清浄) 日立プラント(HNCD-4-SL #1),東北大学 研究推進・支援機構コアファシリティ統括センター,その他,その他,3,10.1016/j.jag.2025.105066,DA-MiTUNet: A Mix Transformer with dual attention embedding in unet for Land-Sea segmentation of remote sensing images,2026,"Automatic extraction of coastlines from remote sensing images is of great practical importance for coastal risk assessment, ecological environmental protection, and marine economic development. However, the highly dynamic nature of coastlines and the complex, diverse characteristics of land–sea boundaries make precise coastline extraction a challenging task. Although traditional deep learning methods have demonstrated good performance in this respect, they still face numerous shortcomings when…",10.3390/rs17142473,VMMT-Net: A Dual-Branch Parallel Network Combining Visual State Space Model and Mix Transformer for Land–Sea Segmentation of Remote Sensing Images,2025,"Land–sea segmentation is a fundamental task in remote sensing image analysis, and plays a vital role in dynamic coastline monitoring. The complex morphology and blurred boundaries of coastlines in remote sensing imagery make fast and accurate segmentation challenging. Recent deep learning approaches lack the ability to model spatial continuity effectively, thereby limiting a comprehensive understanding of coastline features in remote sensing imagery. To address this issue, we have developed VMM…",10.1080/00016489.2025.2535436,Clinical features and management of head and neck castleman disease: a single-center retrospective analysis,2025,"HNCDs are predominantly unicentric and can be cured with complete surgical resection. Due to the lack of specificity of imaging and laboratory findings, diagnosis relies on histopathology. Collaborations among multiple centers and molecular studies are essential to advancing the precision treatment of HNCD."
21,99,その他,eqnet-2260,ウォーターバスインキュベータ,岐阜大学 科学研究基盤センター RI実験分野,専用測定装置,放射線・RI(放射性同位体)関連,3,10.1007/s00018-025-05967-4,VAMP4 in hypoxic adipose stem cell exosomes alleviates ischemia-reperfusion injury,2026,"This study demonstrated that hypoxic ADSC-Ex reduced ROS and mitochondrial dysfunction in vascular endothelial cells through VAMP4, thereby attenuating I/RI. This finding might provide a new approach for treating post-transplant I/RI.",10.1186/s12913-025-13957-2,Comparing patient and healthcare professional preferences for patient-centered integrated care in China: a best-worst scaling study,2026,要旨未取得のため、論文題名「Comparing patient and healthcare professional preferences for patient-centered integrated care in China: a best-worst scaling study」を基にした暫定要約です。 掲載誌: BMC Health Services Research 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1038/s41598-025-31908-z,Metal-free plano-convex lens-based optical probes for high-sensitivity and chemically resistant refractive index sensing,2026,要旨未取得のため、論文題名「Metal-free plano-convex lens-based optical probes for high-sensitivity and chemically resistant refractive index sensing」を基にした暫定要約です。 掲載誌: Scientific Reports 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。
22,99,その他,eqnet-2784,ウルトラミクロトーム (ライカ・Leica EM UC7),東京農工大学 工学府,光学顕微鏡/病理,染色/包埋/ミクロトーム,3,10.1186/s12974-025-03647-5,Hyperglycemia impairs microglia responding to retinal vasculopathy via enhanced norepinephrine-ADRB2 signaling,2026,要旨未取得のため、論文題名「Hyperglycemia impairs microglia responding to retinal vasculopathy via enhanced norepinephrine-ADRB2 signaling」を基にした暫定要約です。 掲載誌: Journal of Neuroinflammation 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1186/s13059-025-03915-w,Sorghum embryos undergoing B chromosome elimination express B-variants of mitotic-related genes,2026,"Abstract Background Selective DNA elimination occurs across diverse species and plays a crucial role in evolution and development. This process encompasses small deletions, complete removal of chromosomes, or even the elimination of entire parental genomes. Despite its importance, the molecular mechanisms governing selective DNA elimination remain poorly understood. Our study focuses on the tissue-specific elimination of Sorghum purpureosericeum B chromosomes during embryo development. Results…",10.1186/s12951-025-03916-8,Manganese-enriched nanoboron agent amplifies BNCT efficacy via pyroptosis-mediated immune activation and STING pathway synergy​,2026,要旨未取得のため、論文題名「Manganese-enriched nanoboron agent amplifies BNCT efficacy via pyroptosis-mediated immune activation and STING pathway synergy​」を基にした暫定要約です。 掲載誌: Journal of Nanobiotechnology 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。
23,99,その他,eqnet-3829,ウルトラミクロ電子天秤(METTLER TOLEDO・XPR2U),横浜国立大学 研究推進機構 機器分析評価センター,その他,その他,3,10.1016/j.foodres.2026.118437,Micro-nano ethylene bubbles water promotes anthocyanin accumulation in grapes by regulating endogenous ethylene and synergistic abscisic acid,2026,要旨未取得のため、論文題名「Micro-nano ethylene bubbles water promotes anthocyanin accumulation in grapes by regulating endogenous ethylene and synergistic abscisic acid」を基にした暫定要約です。 掲載誌: Food Research International 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1016/j.biomaterials.2025.123737,Advanced biomechanics and stability of the resin-dentin complex via modular A- and B-type proanthocyanidins,2026,"This study explored the formation and sustainability of the resin-dentin complex optimized by four proanthocyanidins (PACs), modularly defined catechin oligomers with distinct single (B-type) or double (A-type) interflavanyl linkages (IFLs; AA, BB, AAA, BBB). Assessment of their biomimetic potency on the resin-dentin interface [adhesive, hybrid layer (HL), underlying dentin (UD)] involved nano-mechanical dynamic analyses, microtensile bond strength (μTBS), and interfacial micropermeability afte…",10.1016/j.biomaterials.2025.123749,"Dual-release 3D-printed porous Ti–6Al–4V implant with drug-eluting photothermal micro-nanotopographies: combating osteosarcoma recurrence, infections, and enhancing osteogenesis",2026,"要旨未取得のため、論文題名「Dual-release 3D-printed porous Ti–6Al–4V implant with drug-eluting photothermal micro-nanotopographies: combating osteosarcoma recurrence, infections, and enhancing osteogenesis」を基にした暫定要約です。 掲載誌: Biomaterials 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。"
