document_id,equipment_id,name,org_name,query,title,doi,source,year,genre,auto_match,reason,model_tokens,vendor_tokens,core_terms
eqnet-4242,eqnet-4242,集束イオンビーム加工観察装置 日立ハイテク(FB2100),東北大学 研究推進・支援機構コアファシリティ統括センター,"TITLE-ABS-KEY(""focused ion beam"") AND DOCTYPE(ar OR cp)",Optical interference for the guidance of cryogenic focused ion beam milling beyond the axial diffraction limit,10.1038/s41467-025-65548-8,Nature Communications,2026,Article,yes,core_term_in_title,FB2100,日立,集束イオンビーム | focusedionbeam | fib
eqnet-4242,eqnet-4242,集束イオンビーム加工観察装置 日立ハイテク(FB2100),東北大学 研究推進・支援機構コアファシリティ統括センター,"TITLE-ABS-KEY(""focused ion beam"") AND DOCTYPE(ar OR cp)",Application of convolutional neural networks in focused ion beam scanning electron microscopy image denoising,10.1038/s41598-025-32444-6,Scientific Reports,2026,Article,yes,core_term_in_title,FB2100,日立,集束イオンビーム | focusedionbeam | fib
eqnet-4242,eqnet-4242,集束イオンビーム加工観察装置 日立ハイテク(FB2100),東北大学 研究推進・支援機構コアファシリティ統括センター,"TITLE-ABS-KEY(""focused ion beam"") AND DOCTYPE(ar OR cp)",Patch-Based convolutional neural networks for multiple microstructural features detection in FIB-SEM micrographs of irradiated nuclear fuel,10.1038/s41598-025-23606-7,Scientific Reports,2026,Article,yes,core_term_in_title,FB2100,日立,集束イオンビーム | focusedionbeam | fib
eqnet-4242,eqnet-4242,集束イオンビーム加工観察装置 日立ハイテク(FB2100),東北大学 研究推進・支援機構コアファシリティ統括センター,"TITLE-ABS-KEY(""focused ion beam"") AND DOCTYPE(ar OR cp)",Reconstruction and analysis of pore blockage fouling in ceramic ultrafiltration membranes through FIB-SEM,10.1038/s41467-025-67662-z,Nature Communications,2026,Article,yes,core_term_in_title,FB2100,日立,集束イオンビーム | focusedionbeam | fib
eqnet-4242,eqnet-4242,集束イオンビーム加工観察装置 日立ハイテク(FB2100),東北大学 研究推進・支援機構コアファシリティ統括センター,"TITLE-ABS-KEY(""focused ion beam"") AND DOCTYPE(ar OR cp)",Soft X-ray imaging with coherence tomography in the water window spectral range using high-harmonic generation,10.1038/s41377-025-02057-9,Light Science and Applications,2026,Article,no,strict_match_failed,FB2100,日立,集束イオンビーム | focusedionbeam | fib
eqnet-4242,eqnet-4242,集束イオンビーム加工観察装置 日立ハイテク(FB2100),東北大学 研究推進・支援機構コアファシリティ統括センター,"TITLE-ABS-KEY(""focused ion beam"") AND DOCTYPE(ar OR cp)",Gated MoS2/SiN nanochannel for tunable ion transport and protein translocation,10.1186/s12951-025-03991-x,Journal of Nanobiotechnology,2026,Article,no,strict_match_failed,FB2100,日立,集束イオンビーム | focusedionbeam | fib
eqnet-4242,eqnet-4242,集束イオンビーム加工観察装置 日立ハイテク(FB2100),東北大学 研究推進・支援機構コアファシリティ統括センター,"TITLE-ABS-KEY(""focused ion beam"") AND DOCTYPE(ar OR cp)",B2O3 fluxing-assisted bonding mechanisms enabling plasma spraying of gas-tight corrosion-resistant NiCrB coating,10.1016/j.jmst.2025.09.069,Journal of Materials Science and Technology,2026,Article,no,strict_match_failed,FB2100,日立,集束イオンビーム | focusedionbeam | fib
eqnet-4242,eqnet-4242,集束イオンビーム加工観察装置 日立ハイテク(FB2100),東北大学 研究推進・支援機構コアファシリティ統括センター,"TITLE-ABS-KEY(""focused ion beam"") AND DOCTYPE(ar OR cp)",In-situ observations of cyclic deformation in an extruded Mg-2Nd-1Y-0.1Zr-0.1Ca alloy,10.1016/j.ijfatigue.2026.109489,International Journal of Fatigue,2026,Article,no,strict_match_failed,FB2100,日立,集束イオンビーム | focusedionbeam | fib
eqnet-4242,eqnet-4242,集束イオンビーム加工観察装置 日立ハイテク(FB2100),東北大学 研究推進・支援機構コアファシリティ統括センター,"TITLE-ABS-KEY(""focused ion beam"") AND DOCTYPE(ar OR cp)",Fabrication of superconducting nanowire arrays by nano laser direct writing,10.1063/5.0265844,Nanotechnology and Precision Engineering,2026,Article,no,strict_match_failed,FB2100,日立,集束イオンビーム | focusedionbeam | fib
eqnet-4242,eqnet-4242,集束イオンビーム加工観察装置 日立ハイテク(FB2100),東北大学 研究推進・支援機構コアファシリティ統括センター,"TITLE-ABS-KEY(""focused ion beam"") AND DOCTYPE(ar OR cp)",Probing the fouling induced by biomolecules of a polymer microfiltration membrane using 3D cryo-FIB/SEM,10.1016/j.seppur.2026.137045,Separation and Purification Technology,2026,Article,yes,core_term_in_title,FB2100,日立,集束イオンビーム | focusedionbeam | fib
eqnet-4242,eqnet-4242,集束イオンビーム加工観察装置 日立ハイテク(FB2100),東北大学 研究推進・支援機構コアファシリティ統括センター,"TITLE-ABS-KEY(""focused ion beam"") AND DOCTYPE(ar OR cp)",Sol–gel derived Pd–SiO2 catalyst for high-adhesion metallization of silicone rubber,10.1016/j.apsusc.2026.166176,Applied Surface Science,2026,Article,no,strict_match_failed,FB2100,日立,集束イオンビーム | focusedionbeam | fib
eqnet-4242,eqnet-4242,集束イオンビーム加工観察装置 日立ハイテク(FB2100),東北大学 研究推進・支援機構コアファシリティ統括センター,"TITLE-ABS-KEY(""focused ion beam"") AND DOCTYPE(ar OR cp)",Predicting the structure of ultra shallow EUV gratings fabricated via ion irradiation,10.1016/j.apsusc.2026.166007,Applied Surface Science,2026,Article,no,strict_match_failed,FB2100,日立,集束イオンビーム | focusedionbeam | fib
eqnet-4242,eqnet-4242,集束イオンビーム加工観察装置 日立ハイテク(FB2100),東北大学 研究推進・支援機構コアファシリティ統括センター,"TITLE-ABS-KEY(""focused ion beam"") AND DOCTYPE(ar OR cp)",Enhanced tribological and conductive properties of supramolecular gels via CuS@MXene nanohybrids,10.1016/j.apsusc.2026.166068,Applied Surface Science,2026,Article,no,strict_match_failed,FB2100,日立,集束イオンビーム | focusedionbeam | fib
eqnet-4242,eqnet-4242,集束イオンビーム加工観察装置 日立ハイテク(FB2100),東北大学 研究推進・支援機構コアファシリティ統括センター,"TITLE-ABS-KEY(""focused ion beam"") AND DOCTYPE(ar OR cp)",Toxic nanoparticles in Amazon River sediments: Microscopy and satellite-based assessment,10.1016/j.marpolbul.2026.119369,Marine Pollution Bulletin,2026,Article,no,strict_match_failed,FB2100,日立,集束イオンビーム | focusedionbeam | fib
eqnet-4242,eqnet-4242,集束イオンビーム加工観察装置 日立ハイテク(FB2100),東北大学 研究推進・支援機構コアファシリティ統括センター,"TITLE-ABS-KEY(""focused ion beam"") AND DOCTYPE(ar OR cp)",Characterization of impurity deposition on carbon fiber composite movable limiter for EAST by fiber-optic LIBS system,10.1016/j.optlastec.2026.114780,Optics and Laser Technology,2026,Article,yes,core_term_in_title,FB2100,日立,集束イオンビーム | focusedionbeam | fib
eqnet-4242,eqnet-4242,集束イオンビーム加工観察装置 日立ハイテク(FB2100),東北大学 研究推進・支援機構コアファシリティ統括センター,"TITLE-ABS-KEY(""focused ion beam"") AND DOCTYPE(ar OR cp)",Cellular uptake of anisotropic microparticles in 2D and 3D culture systems,10.1016/j.bioadv.2025.214692,Biomaterials Advances,2026,Article,no,strict_match_failed,FB2100,日立,集束イオンビーム | focusedionbeam | fib
eqnet-4242,eqnet-4242,集束イオンビーム加工観察装置 日立ハイテク(FB2100),東北大学 研究推進・支援機構コアファシリティ統括センター,"TITLE-ABS-KEY(""focused ion beam"") AND DOCTYPE(ar OR cp)",Revealing nanoscale molecular organization in Liquid Crystals via cryogenic Atom Probe Tomography,10.1016/j.molliq.2026.129358,Journal of Molecular Liquids,2026,Article,no,strict_match_failed,FB2100,日立,集束イオンビーム | focusedionbeam | fib
eqnet-4242,eqnet-4242,集束イオンビーム加工観察装置 日立ハイテク(FB2100),東北大学 研究推進・支援機構コアファシリティ統括センター,"TITLE-ABS-KEY(""focused ion beam"") AND DOCTYPE(ar OR cp)",Exploring shaped focused ion beams for lamella preparation,10.1016/j.ultramic.2025.114302,Ultramicroscopy,2026,Article,yes,core_term_in_title,FB2100,日立,集束イオンビーム | focusedionbeam | fib
eqnet-4242,eqnet-4242,集束イオンビーム加工観察装置 日立ハイテク(FB2100),東北大学 研究推進・支援機構コアファシリティ統括センター,"TITLE-ABS-KEY(""focused ion beam"") AND DOCTYPE(ar OR cp)",Room-temperature focused ion beam preparation of sensitive organic-inorganic hybrid perovskites,10.1016/j.ultramic.2026.114325,Ultramicroscopy,2026,Article,yes,core_term_in_title,FB2100,日立,集束イオンビーム | focusedionbeam | fib
eqnet-4242,eqnet-4242,集束イオンビーム加工観察装置 日立ハイテク(FB2100),東北大学 研究推進・支援機構コアファシリティ統括センター,"TITLE-ABS-KEY(""focused ion beam"") AND DOCTYPE(ar OR cp)",Large volume ‘chunk’ lift out for 3D tomographic analysis using analytical plasma focussed ion beam – scanning electron microscopy,10.1016/j.micron.2025.103986,Micron,2026,Article,no,strict_match_failed,FB2100,日立,集束イオンビーム | focusedionbeam | fib
eqnet-4242,eqnet-4242,集束イオンビーム加工観察装置 日立ハイテク(FB2100),東北大学 研究推進・支援機構コアファシリティ統括センター,"TITLE-ABS-KEY(""focused ion beam"") AND DOCTYPE(ar OR cp)",A universal FIB approach for contamination- and damage-free plan-view TEM lamellae using NaCl sacrificial layers,10.1016/j.ultramic.2026.114319,Ultramicroscopy,2026,Article,yes,core_term_in_title,FB2100,日立,集束イオンビーム | focusedionbeam | fib
eqnet-4242,eqnet-4242,集束イオンビーム加工観察装置 日立ハイテク(FB2100),東北大学 研究推進・支援機構コアファシリティ統括センター,"TITLE-ABS-KEY(""focused ion beam"") AND DOCTYPE(ar OR cp)",Three-dimensional crystallographic and local variant configuration analysis of lath martensite in medium-carbon steel,10.1016/j.actamat.2026.121981,Acta Materialia,2026,Article,no,strict_match_failed,FB2100,日立,集束イオンビーム | focusedionbeam | fib
eqnet-4242,eqnet-4242,集束イオンビーム加工観察装置 日立ハイテク(FB2100),東北大学 研究推進・支援機構コアファシリティ統括センター,"TITLE-ABS-KEY(""focused ion beam"") AND DOCTYPE(ar OR cp)",Low-resistance ohmic contacts on p-type homoepitaxial 3C-SiC by Al ion implantation with different metal structures,10.1016/j.mssp.2025.110373,Materials Science in Semiconductor Processing,2026,Article,no,strict_match_failed,FB2100,日立,集束イオンビーム | focusedionbeam | fib
eqnet-4715,eqnet-4715,ラマン分光光度計,大阪大学 理学研究科 技術部 分析機器測定室,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Plasma-based Raman spectroscopy for early detection of acute myocardial infarction in murine models,10.1038/s41598-025-30292-y,Scientific Reports,2026,Article,yes,core_term_in_title,,,ラマン分光 | ramanspectroscopy | 顕微ラマン | ラマン顕微鏡 | ramanmicroscope | confocalraman
eqnet-4715,eqnet-4715,ラマン分光光度計,大阪大学 理学研究科 技術部 分析機器測定室,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",The first microseconds of the life of excited heptamethine cyanine revealed by femtosecond stimulated Raman spectroscopy,10.1038/s42004-025-01850-2,Communications Chemistry,2026,Article,yes,core_term_in_title,,,ラマン分光 | ramanspectroscopy | 顕微ラマン | ラマン顕微鏡 | ramanmicroscope | confocalraman
eqnet-4715,eqnet-4715,ラマン分光光度計,大阪大学 理学研究科 技術部 分析機器測定室,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Raman spectroscopy as an alternative approach for prediction of silicate mineral content in sedimentary rocks,10.1038/s41598-025-32826-w,Scientific Reports,2026,Article,yes,core_term_in_title,,,ラマン分光 | ramanspectroscopy | 顕微ラマン | ラマン顕微鏡 | ramanmicroscope | confocalraman
eqnet-4715,eqnet-4715,ラマン分光光度計,大阪大学 理学研究科 技術部 分析機器測定室,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Surface enhanced Raman spectroscopy and machine learning as an accurate and rapid diagnostic tool for hydrocephalus,10.1038/s41598-025-32177-6,Scientific Reports,2026,Article,yes,core_term_in_title,,,ラマン分光 | ramanspectroscopy | 顕微ラマン | ラマン顕微鏡 | ramanmicroscope | confocalraman
eqnet-4715,eqnet-4715,ラマン分光光度計,大阪大学 理学研究科 技術部 分析機器測定室,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Raman signatures of single point defects in hexagonal boron nitride quantum emitters,10.1038/s41524-025-01921-x,Npj Computational Materials,2026,Article,no,strict_match_failed,,,ラマン分光 | ramanspectroscopy | 顕微ラマン | ラマン顕微鏡 | ramanmicroscope | confocalraman
eqnet-4715,eqnet-4715,ラマン分光光度計,大阪大学 理学研究科 技術部 分析機器測定室,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Enhanced plasmonic biosensors with machine learning for ultra-sensitive detection,10.1186/s11671-025-04422-4,Discover Nano,2026,Article,no,strict_match_failed,,,ラマン分光 | ramanspectroscopy | 顕微ラマン | ラマン顕微鏡 | ramanmicroscope | confocalraman
eqnet-4715,eqnet-4715,ラマン分光光度計,大阪大学 理学研究科 技術部 分析機器測定室,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Multi-analytical study of shaping firing and painted inscriptions in a Roman Titulus Pictus amphora,10.1038/s40494-025-02279-5,Npj Heritage Science,2026,Article,no,strict_match_failed,,,ラマン分光 | ramanspectroscopy | 顕微ラマン | ラマン顕微鏡 | ramanmicroscope | confocalraman
eqnet-4715,eqnet-4715,ラマン分光光度計,大阪大学 理学研究科 技術部 分析機器測定室,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Steric and hydrophilic/hydrophobic effects of organic cations on electrochemical CO reduction,10.1038/s41467-025-67761-x,Nature Communications,2026,Article,no,strict_match_failed,,,ラマン分光 | ramanspectroscopy | 顕微ラマン | ラマン顕微鏡 | ramanmicroscope | confocalraman
eqnet-4715,eqnet-4715,ラマン分光光度計,大阪大学 理学研究科 技術部 分析機器測定室,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)","Geomaterials for medicine or alchemy in a Western Han (206BCE–8CE) Tomb at Hongtushan, Shandong",10.1038/s40494-026-02312-1,Npj Heritage Science,2026,Article,no,strict_match_failed,,,ラマン分光 | ramanspectroscopy | 顕微ラマン | ラマン顕微鏡 | ramanmicroscope | confocalraman
eqnet-4715,eqnet-4715,ラマン分光光度計,大阪大学 理学研究科 技術部 分析機器測定室,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Layer-dependent Raman polarization anisotropy in MoS₂ films grown by 200 mm-scale atomic layer deposition,10.1038/s41598-025-09826-x,Scientific Reports,2026,Article,no,strict_match_failed,,,ラマン分光 | ramanspectroscopy | 顕微ラマン | ラマン顕微鏡 | ramanmicroscope | confocalraman
eqnet-4715,eqnet-4715,ラマン分光光度計,大阪大学 理学研究科 技術部 分析機器測定室,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Electron-beam charge injection for contactless small-angle alignment in graphene/hBN heterostructures,10.1038/s41699-025-00658-x,Npj 2d Materials and Applications,2026,Article,no,strict_match_failed,,,ラマン分光 | ramanspectroscopy | 顕微ラマン | ラマン顕微鏡 | ramanmicroscope | confocalraman
eqnet-4715,eqnet-4715,ラマン分光光度計,大阪大学 理学研究科 技術部 分析機器測定室,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)","Archaeometric characterisation of materials and techniques in Roman wall painting: the Domus of Salvius in Cartagena, Spain",10.1038/s40494-025-02198-5,Npj Heritage Science,2026,Article,no,strict_match_failed,,,ラマン分光 | ramanspectroscopy | 顕微ラマン | ラマン顕微鏡 | ramanmicroscope | confocalraman
eqnet-4715,eqnet-4715,ラマン分光光度計,大阪大学 理学研究科 技術部 分析機器測定室,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Provenance study of Tang-dynasty black-glazed porcelains unearthed at the Yingou site,10.1038/s40494-026-02321-0,Npj Heritage Science,2026,Article,no,strict_match_failed,,,ラマン分光 | ramanspectroscopy | 顕微ラマン | ラマン顕微鏡 | ramanmicroscope | confocalraman
eqnet-4715,eqnet-4715,ラマン分光光度計,大阪大学 理学研究科 技術部 分析機器測定室,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Probing electrical double layer via triboelectric charge transfer,10.1038/s41467-025-67094-9,Nature Communications,2026,Article,no,strict_match_failed,,,ラマン分光 | ramanspectroscopy | 顕微ラマン | ラマン顕微鏡 | ramanmicroscope | confocalraman
eqnet-4715,eqnet-4715,ラマン分光光度計,大阪大学 理学研究科 技術部 分析機器測定室,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Controlled electrodeposition of tungsten oxide nanoparticles on MXene nanosheets-framework for ultrasensitive light enhanced detection of dopamine,10.1038/s41598-025-29125-9,Scientific Reports,2026,Article,no,strict_match_failed,,,ラマン分光 | ramanspectroscopy | 顕微ラマン | ラマン顕微鏡 | ramanmicroscope | confocalraman
eqnet-4715,eqnet-4715,ラマン分光光度計,大阪大学 理学研究科 技術部 分析機器測定室,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Unveiling the structure–magnetism interplay in the ferrimagnetic pyrochlore Gd2CrSbO7 with significant cryo–magnetocaloric performance,10.1038/s43246-025-01024-6,Communications Materials,2026,Article,no,strict_match_failed,,,ラマン分光 | ramanspectroscopy | 顕微ラマン | ラマン顕微鏡 | ramanmicroscope | confocalraman
eqnet-4715,eqnet-4715,ラマン分光光度計,大阪大学 理学研究科 技術部 分析機器測定室,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",“Popcorn-Like” fabrication for high performance reduced-graphene oxide via laser and microwave reduction process,10.1038/s41699-025-00654-1,Npj 2d Materials and Applications,2026,Article,no,strict_match_failed,,,ラマン分光 | ramanspectroscopy | 顕微ラマン | ラマン顕微鏡 | ramanmicroscope | confocalraman
eqnet-4715,eqnet-4715,ラマン分光光度計,大阪大学 理学研究科 技術部 分析機器測定室,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Doping induced enhancement for acetone sensing in ceria,10.1038/s41598-025-32242-0,Scientific Reports,2026,Article,no,strict_match_failed,,,ラマン分光 | ramanspectroscopy | 顕微ラマン | ラマン顕微鏡 | ramanmicroscope | confocalraman
eqnet-4715,eqnet-4715,ラマン分光光度計,大阪大学 理学研究科 技術部 分析機器測定室,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Feasibility of Hydrothermal Activation for Conversion of Biomass of Sterculia Foetida into Hard Carbon Anode for Sodium-Ion Battery,10.1007/s12155-025-10953-6,Bioenergy Research,2026,Article,no,strict_match_failed,,,ラマン分光 | ramanspectroscopy | 顕微ラマン | ラマン顕微鏡 | ramanmicroscope | confocalraman
eqnet-4715,eqnet-4715,ラマン分光光度計,大阪大学 理学研究科 技術部 分析機器測定室,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Investigation on the influence of CH4 hydrate dissociation on depressurization replacement efficiency in CO2 hydrate sequestration,10.1007/s43979-026-00161-2,Carbon Neutrality,2026,Article,no,strict_match_failed,,,ラマン分光 | ramanspectroscopy | 顕微ラマン | ラマン顕微鏡 | ramanmicroscope | confocalraman
eqnet-4715,eqnet-4715,ラマン分光光度計,大阪大学 理学研究科 技術部 分析機器測定室,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Enhanced supercapacitor performance of BiOI nanoflowers/rGO nanocomposites with GO modified gel electrolyte,10.1186/s40712-025-00367-9,Journal of Materials Science Materials in Engineering,2026,Article,no,strict_match_failed,,,ラマン分光 | ramanspectroscopy | 顕微ラマン | ラマン顕微鏡 | ramanmicroscope | confocalraman
eqnet-4715,eqnet-4715,ラマン分光光度計,大阪大学 理学研究科 技術部 分析機器測定室,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Utilization of wastes from bioethanol production for the fabrication of new adsorbents for the removal of toxic dye in water,10.1038/s41598-026-35236-8,Scientific Reports,2026,Article,no,strict_match_failed,,,ラマン分光 | ramanspectroscopy | 顕微ラマン | ラマン顕微鏡 | ramanmicroscope | confocalraman
eqnet-4715,eqnet-4715,ラマン分光光度計,大阪大学 理学研究科 技術部 分析機器測定室,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Sustainable upcycling of industrial black liquor into carbon dots via one-pot hydrothermal synthesis: the role of precursor concentration,10.1007/s43939-025-00505-2,Discover Materials,2026,Article,no,strict_match_failed,,,ラマン分光 | ramanspectroscopy | 顕微ラマン | ラマン顕微鏡 | ramanmicroscope | confocalraman
eqnet-4715,eqnet-4715,ラマン分光光度計,大阪大学 理学研究科 技術部 分析機器測定室,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Spatial distribution of microplastics in Persian Gulf marine environments,10.1038/s41598-025-31948-5,Scientific Reports,2026,Article,no,strict_match_failed,,,ラマン分光 | ramanspectroscopy | 顕微ラマン | ラマン顕微鏡 | ramanmicroscope | confocalraman
eqnet-4715,eqnet-4715,ラマン分光光度計,大阪大学 理学研究科 技術部 分析機器測定室,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Tailoring the electrochemical performance of MoO3 nanocomposites with MWCNTs and rGO for high-performance supercapacitors,10.1038/s41598-025-32926-7,Scientific Reports,2026,Article,no,strict_match_failed,,,ラマン分光 | ramanspectroscopy | 顕微ラマン | ラマン顕微鏡 | ramanmicroscope | confocalraman
eqnet-5246,eqnet-5246,全自動電気泳動システム 4150TAPESTATIONシステム(Agilent・G2992AA),広島大学 ゲノム編集イノベーションセンター ゲノム編集イノベーションセンター ゲノム編集イノベーションセンター,"TITLE-ABS-KEY(""TAPESTATION"") AND DOCTYPE(ar OR cp)","Standardizing vaginal microbial profiling: evaluating swab materials, storage conditions, and host DNA depletion strategies",10.1186/s12866-025-04523-1,BMC Microbiology,2026,Article,no,strict_match_failed,G2992AA,Agilent,全自動電気泳動システム | tapestation | agilent
eqnet-5246,eqnet-5246,全自動電気泳動システム 4150TAPESTATIONシステム(Agilent・G2992AA),広島大学 ゲノム編集イノベーションセンター ゲノム編集イノベーションセンター ゲノム編集イノベーションセンター,"TITLE-ABS-KEY(""TAPESTATION"") AND DOCTYPE(ar OR cp)",Whole genome sequencing of Cryptosporidium from low DNA inputs without whole genome amplification,10.1007/s11033-025-11395-1,Molecular Biology Reports,2026,Article,no,strict_match_failed,G2992AA,Agilent,全自動電気泳動システム | tapestation | agilent
eqnet-5246,eqnet-5246,全自動電気泳動システム 4150TAPESTATIONシステム(Agilent・G2992AA),広島大学 ゲノム編集イノベーションセンター ゲノム編集イノベーションセンター ゲノム編集イノベーションセンター,"TITLE-ABS-KEY(""TAPESTATION"") AND DOCTYPE(ar OR cp)","Molecular basis of delayed BSMYV infection in diploid Musa balbisiana, a banana progenitor",10.1007/s11033-025-11339-9,Molecular Biology Reports,2026,Article,no,strict_match_failed,G2992AA,Agilent,全自動電気泳動システム | tapestation | agilent
eqnet-5246,eqnet-5246,全自動電気泳動システム 4150TAPESTATIONシステム(Agilent・G2992AA),広島大学 ゲノム編集イノベーションセンター ゲノム編集イノベーションセンター ゲノム編集イノベーションセンター,"TITLE-ABS-KEY(""TAPESTATION"") AND DOCTYPE(ar OR cp)",An optimized protocol for isolating Rhinosporidium seeberi sporangia from rhinosporidiosis tissue and extracting genomic DNA for next-generation sequencing,10.1007/s11033-025-11280-x,Molecular Biology Reports,2026,Article,no,strict_match_failed,G2992AA,Agilent,全自動電気泳動システム | tapestation | agilent
eqnet-5246,eqnet-5246,全自動電気泳動システム 4150TAPESTATIONシステム(Agilent・G2992AA),広島大学 ゲノム編集イノベーションセンター ゲノム編集イノベーションセンター ゲノム編集イノベーションセンター,"TITLE-ABS-KEY(""TAPESTATION"") AND DOCTYPE(ar OR cp)",A short PIWIL2 isoform PL2L60A induces functional and transcriptional changes indicative of a procancerous phenotype,10.1007/s11033-025-11259-8,Molecular Biology Reports,2026,Article,no,strict_match_failed,G2992AA,Agilent,全自動電気泳動システム | tapestation | agilent
eqnet-5246,eqnet-5246,全自動電気泳動システム 4150TAPESTATIONシステム(Agilent・G2992AA),広島大学 ゲノム編集イノベーションセンター ゲノム編集イノベーションセンター ゲノム編集イノベーションセンター,"TITLE-ABS-KEY(""TAPESTATION"") AND DOCTYPE(ar OR cp)",Improving directed evolution strategies: error-prone PCR optimization for SARS-CoV-2 spike receptor binding domain,10.1007/s11033-025-11359-5,Molecular Biology Reports,2026,Article,no,strict_match_failed,G2992AA,Agilent,全自動電気泳動システム | tapestation | agilent
eqnet-5246,eqnet-5246,全自動電気泳動システム 4150TAPESTATIONシステム(Agilent・G2992AA),広島大学 ゲノム編集イノベーションセンター ゲノム編集イノベーションセンター ゲノム編集イノベーションセンター,"TITLE-ABS-KEY(""TAPESTATION"") AND DOCTYPE(ar OR cp)",Bone marrow mesenchymal stem cell-derived circHECTD1 targets claudin1 through the CTCF/METTL3 axis to alleviate ulcerative colitis: Short title: BMSC-derived circHECTD1 alleviates UC,10.1007/s00018-025-06023-x,Cellular and Molecular Life Sciences,2026,Article,no,strict_match_failed,G2992AA,Agilent,全自動電気泳動システム | tapestation | agilent
eqnet-5246,eqnet-5246,全自動電気泳動システム 4150TAPESTATIONシステム(Agilent・G2992AA),広島大学 ゲノム編集イノベーションセンター ゲノム編集イノベーションセンター ゲノム編集イノベーションセンター,"TITLE-ABS-KEY(""TAPESTATION"") AND DOCTYPE(ar OR cp)",Granzyme B contributes to subretinal fibrosis in neovascular age-related macular degeneration by modulating inflammation and epithelial-mesenchymal transition,10.1186/s12974-025-03619-9,Journal of Neuroinflammation,2026,Article,no,strict_match_failed,G2992AA,Agilent,全自動電気泳動システム | tapestation | agilent
eqnet-5246,eqnet-5246,全自動電気泳動システム 4150TAPESTATIONシステム(Agilent・G2992AA),広島大学 ゲノム編集イノベーションセンター ゲノム編集イノベーションセンター ゲノム編集イノベーションセンター,"TITLE-ABS-KEY(""TAPESTATION"") AND DOCTYPE(ar OR cp)",MicroRNAs from colostrum and mature cow milk: High-throughput sequencing and functional enrichment,10.1016/j.fochms.2025.100337,Food Chemistry Molecular Sciences,2026,Article,no,strict_match_failed,G2992AA,Agilent,全自動電気泳動システム | tapestation | agilent
eqnet-5246,eqnet-5246,全自動電気泳動システム 4150TAPESTATIONシステム(Agilent・G2992AA),広島大学 ゲノム編集イノベーションセンター ゲノム編集イノベーションセンター ゲノム編集イノベーションセンター,"TITLE-ABS-KEY(""TAPESTATION"") AND DOCTYPE(ar OR cp)",Human bone marrow niche organoids for disease modeling and therapeutic application in hematopoietic syndrome,10.1016/j.biomaterials.2025.123744,Biomaterials,2026,Article,no,strict_match_failed,G2992AA,Agilent,全自動電気泳動システム | tapestation | agilent
eqnet-5246,eqnet-5246,全自動電気泳動システム 4150TAPESTATIONシステム(Agilent・G2992AA),広島大学 ゲノム編集イノベーションセンター ゲノム編集イノベーションセンター ゲノム編集イノベーションセンター,"TITLE-ABS-KEY(""TAPESTATION"") AND DOCTYPE(ar OR cp)",Copper ionophores drive divergent responses to immune checkpoint inhibition across colorectal tumor models,10.1016/j.canlet.2026.218281,Cancer Letters,2026,Article,no,strict_match_failed,G2992AA,Agilent,全自動電気泳動システム | tapestation | agilent
