doc_id,name,papers_used,abstract_ja_updated,usage_summary_len,status,error
eqnet-5304,恒温培養振盪機 #4 Titech M・BR-032P,3,0,173,ok,
eqnet-5306,X線回折分析装置(XRD) パナリティカル社(X'Pert3 MRD),3,0,221,ok,
eqnet-5307,蛍光X線分析装置(XRF) 日立ハイテクサイエンス製(EA1000AIII),3,0,210,ok,
eqnet-5308,段差計 ブルカーナノ社(DektakXT),3,0,216,ok,
eqnet-5309,分光エリプソメトリ セミラボ社(SE2000),3,0,182,ok,
eqnet-531,MALDI質量分析装置(Bruker Japan ・autoflex maXリフレクタ ),3,0,233,ok,
eqnet-5310,リアルタイムPCR装置 Bio-Rad Laboratories(CFX384 Touch),3,0,220,ok,
eqnet-5311,TEM/SEM用イオンミリング装置 (米)E.A.Fischione Instruments社製(TEMミル モデル1051),3,0,189,ok,
eqnet-5312,高速イオン・中性子ビーム照射装置(サポートなし)(最高ビームエネルギー:陽子・中性子70MeV及び重イオンビーム),3,0,204,ok,
eqnet-5313,AKTA pure 25 T2 Global Life Sciences Solutions Operations(AKTA pure 25 T2),3,0,320,ok,
eqnet-5315,高分解能質量分析装置 (米)エービーサイエックス社(X500R QTOF),3,0,266,ok,
eqnet-5316,ナノイオンダイナミクス AV400WB BURUKER BIOSPIN(AvanceII 400WB),3,0,175,ok,
eqnet-5318,透過型電子顕微鏡(日本電子 JEM-F200),3,0,191,ok,
eqnet-532,強磁場下短寿命メスバウアー分光装置(オックスフォード社製),3,0,249,ok,
eqnet-5320,電界放出形走査電子顕微鏡(日本電子・JSM-IT800SHL),3,0,157,ok,
eqnet-5331,デジタルマイクロスコープ(キーエンス・VHX-950F),3,0,234,ok,
eqnet-5332,レーザー回折式粒度分布計(島津・SALD-2200),3,0,223,ok,
eqnet-5333,動的光散乱測定装置(アントンパール・Litesizer500),3,0,289,ok,
eqnet-5334,赤外分光光度計(島津・IR-XROSS),3,0,278,ok,
eqnet-5335,紫外可視分光光度計(島津・UC-1900i),3,0,271,ok,
eqnet-5337,コーンプレート式粘度計(ブルックフィールド・LV-DV2T),3,0,206,ok,
eqnet-5338,真空凍結乾燥機(EYELA・FDL-1100),3,0,178,ok,
eqnet-534,フーリエ変換質量分析装置(Thermo Scientific社製 LTQ Orbitrap XL),3,0,278,ok,
eqnet-5340,高速カメラ(IDT社・CCM3510),3,0,212,ok,
eqnet-5341,レーザ回折式粒子径分布測定装置(島津製作所・SALD-2300),3,0,229,ok,
eqnet-5344,ICP発光分光分析装置(パーキンエルマー社 Optima8300),3,0,181,ok,
eqnet-5346,安定同位体比質量分析計 (Elementer・precisION),3,0,226,ok,
eqnet-5347,X線分析顕微鏡(堀場製作所・XGT-7200V),3,0,196,ok,
eqnet-5348,電子顕微鏡(トプコン・SM-300),3,0,144,ok,
eqnet-5349,オスミウムコーター(Neoc-ST・メタル昇華筒仕様),3,0,184,ok,
eqnet-5350,粉末X線回折装置(スペクトリス・Empyrean),3,0,211,ok,
eqnet-5351,電界放射型走査電子顕微鏡(日立ハイテク・SU3800SE),3,0,155,ok,
eqnet-5355,リアルタイムPCR (Thermo Quant Studio3),3,0,206,ok,
eqnet-5356,フルオロメーター (Thermo Qubit4 Fluorometer),3,0,213,ok,
eqnet-5357,自家蛍光消光装置 (ネッパジーン TiYO),3,0,183,ok,
eqnet-5358,プレート遠心機 (KUBOTA Plate Spin3),3,0,248,ok,
eqnet-5362,磁気共鳴断層撮影装置,3,0,134,ok,
eqnet-5365,誘導結合プラズマ質量分析計(Agilent Technologies・Agilent 8800 ICP-MS/MS),3,0,216,ok,
eqnet-537,400MHz 核磁気共鳴装置(日本電子(株)・JNM-AL型),3,0,155,ok,
eqnet-5370,"誘導結合プラズマ(ICP)分光分析装置(Thermo Fischer Science, iCAP6000)",3,0,201,ok,
eqnet-5373,回転式ミクロトーム Leica HistoCore MULTICUT,3,0,211,ok,
eqnet-5375,単結晶X線構造解析装置 Rigaku社 XtalLAB Synergy-S/DS,3,0,226,ok,
eqnet-5378,マイクロ波試料前処理装置(Anton Paar・Multiwave 5000),3,0,233,ok,
eqnet-538,単結晶X線回折装置 Rigaku Mercury CCD,3,0,214,ok,
eqnet-5381,超高分解能電界放出型走査電子顕微鏡 (日立ハイテク SU8600),3,0,159,ok,
eqnet-5382,高速液体クロマトグラフ Vanquish Flex,3,0,191,ok,
eqnet-5383,"液体クロマトグラフィー装置(Cytiva, AKTA micro pure)",3,0,234,ok,
eqnet-5386,TG-MS分析装置(TG-DTA8122 / JMS-Q1600GC・8890GC),3,0,274,ok,
eqnet-5387,手動成形機 INARI,3,0,241,ok,
eqnet-5388,簡易ペレタイザ CONERI,1,0,177,ok,
eqnet-5391,500MHz 溶液NMRシステム 日本電子JNM-ECZ500R,3,0,156,ok,
eqnet-5392,全窒素・全炭素分析装置(住化分析センター・SUMIGRAPH NC-TRINITY),3,0,239,ok,
eqnet-5393,走査電子顕微鏡(W-SEM;日本電子・JSM-IT210A),3,0,156,ok,
eqnet-5396,高分解能質量分析装置(Thermo Fisher Scientific Orbitrap Exploris MX),3,0,286,ok,
eqnet-5397,イオンミリング装置(サンユー電子・SVM-721),3,0,197,ok,
eqnet-5398,核磁気共鳴装置(Bruker AVANCE NEO400),3,0,153,ok,
eqnet-5402,恒温振とう培養機(タイテック株式会社 BR-180LF),3,0,202,ok,
eqnet-5403,フローサイトメーター・セルソータ―(ベクトン・ディッキンソン FACS DiscoverS8),3,0,235,ok,
eqnet-5404,共焦点レーザー顕微鏡(ライカ STELLARIS8),3,0,224,ok,
eqnet-5405,核磁気共鳴装置 日本電子JNM-ECZR500R 固体・液体兼用,3,0,156,ok,
eqnet-5406,円偏光ルミネッセンス測定システム (日本分光・CPL-300),3,0,187,ok,
eqnet-5408,共焦点レーザー顕微鏡(Leica Stellaris),3,0,204,ok,
eqnet-5414,Orbitrap LC/MS(サーモフィッシャー・Exploris 240),3,0,267,ok,
eqnet-5415,超高速液体クロマトグラフ(サーモフィッシャー・Vanquish Flex),3,0,203,ok,
eqnet-5416,低流量液体クロマトグラフ(サーモフィッシャー・Vanquish Neo),3,0,202,ok,
eqnet-5417,Orbitrap GC/MS(サーモフィッシャー・Exploris GC),3,0,231,ok,
eqnet-5418,LC/MS解析用PC(Dell Precision 5860),3,0,260,ok,
eqnet-5419,GC/MS解析用PC(Dell Precision 5860),3,0,225,ok,
eqnet-5420,低速切断機(ISOMET),3,0,182,ok,
eqnet-5421,レーザー開封機,3,0,117,ok,
eqnet-5422,Uni-temp (RSS-210-S),3,0,205,ok,
eqnet-5424,卓上型リフロー炉(SVO-1),3,0,213,ok,
eqnet-5429,赤外分光光度計(PerkinElmer Spectrum65),3,0,241,ok,
eqnet-5431,600 MHz 核磁気共鳴装置(日本電子・JNM-ECA600),3,0,156,ok,
eqnet-5432,(霞)AI画像解析付きレーザーマイクロダイセクション7(ライカ・LMD7),3,0,200,ok,
eqnet-5433,全自動元素分析装置(vario MICRO cube),3,0,186,ok,
eqnet-5434,マイクロフォーカスX線CT装置(島津製作所・inspeXio SMX-225CT FPD HR Plus),3,0,225,ok,
eqnet-5435,ナノフォーカスX線CT装置(BRUKER・SKYSCAN 1272 CMOS Edition),3,0,219,ok,
eqnet-5436,500 MHz核磁気共鳴装置(日本電子・JNM-ECX500),3,0,155,ok,
eqnet-5437,500 MHz核磁気共鳴装置(日本電子・JNM-ECZ500),3,0,155,ok,
eqnet-5438,MALDI-TOF-MS(日本電子・JMS-S3000),3,0,216,ok,
eqnet-5439,Accu-TOF LC-plus 4G(日本電子・JMS-T100LP)-イオン源:DART/ESI,3,0,238,ok,
eqnet-544,走査型X線光電子分析装置 島津AXIS−ULTRA,3,0,165,ok,
eqnet-5440,フードアナライザー Nexera,3,0,171,ok,
eqnet-5441,(霞)DNAシーケンサー SeqStudio 8 Flex,3,0,203,ok,
eqnet-5442,蛍光X線分析装置(XRF) ZSX Primus IV,3,0,199,ok,
eqnet-545,超高分解能分析走査型電子顕微鏡 (日立SU−70),3,0,151,ok,
eqnet-546,電子線マイクロアナライザー (日本電子JXA−8230),3,0,154,ok,
eqnet-549,蛍光X線分析装置 理学電機 ZSX-100e,3,0,194,ok,
eqnet-550,時間分解吸収・発光スペクトル解析システム (浜松ホトニクス(株)・C7700-ABS-N),2,0,227,ok,
eqnet-551,FIB(日本電子(株)・JIB-4500型),3,0,244,ok,
eqnet-552,透過電子顕微鏡(日本電子(株)・JEM-2100F),3,0,194,ok,
eqnet-564,電子スピン共鳴装置 (JEOL・FA200),3,0,222,ok,
eqnet-565,コールドスプレーイオン源搭載質量分析計(日本電子(株)・JMS-T100CS),3,0,242,ok,
eqnet-567,固体核磁気共鳴装置(Varian・600PS),3,0,147,ok,
eqnet-568,核磁気共鳴装置(Varian・system500),3,0,149,ok,
eqnet-569,核磁気共鳴装置(Varian・400MR),3,0,145,ok,
eqnet-57,高分解能質量分析装置 JEOL製 JMS-700D,3,0,225,ok,
eqnet-570,核磁気共鳴装置 (日本電子(株)製・Lambda500),3,0,152,ok,
eqnet-571,600MHz核磁気共鳴装置(BRUKER製・AVANCE III 600),3,0,161,ok,
eqnet-572,500MHz核磁気共鳴装置(BRUKER製・AVANCE NEO 500),3,0,161,ok,
eqnet-574,単結晶X線回折装置 (リガク製・XtaLAB Synergy-DW),3,0,220,ok,
eqnet-581,EDX付きFE-SEM(Hitachi SU-8000),3,0,154,ok,
eqnet-582,超高速液体クロマトグラフィー (Waters・ACUITY UPLC System D),3,0,184,ok,
eqnet-585,"超伝導量子干渉型磁束計 (Quantum Design社, MPMS7型)",3,0,164,ok,
eqnet-587,"顕微レーザーラマン分光計 (日本分光, NRS-3100型)",3,0,251,ok,
eqnet-588,Raman分光測定システムLab RAM ARAMIS((株)堀場製作所),3,0,232,ok,
eqnet-590,核磁気共鳴装置 (日本電子JNM-ECA500型),3,0,149,ok,
eqnet-591,旋光計装置 (日本分光DIP-370),3,0,223,ok,
eqnet-595,イメージングNMR装置(Bruker AVANCE DSX300WB),3,0,159,ok,
eqnet-603,リアルタイムPCR_K (Roche LightCycler 480),3,0,209,ok,
eqnet-607,CCD単結晶自動X線構造解析装置 Varimax Saturn724+,3,0,221,ok,
eqnet-610,超高分解能核磁気共鳴装置(日本電子・LA500),3,0,148,ok,
eqnet-613,プロテインシーケンサー (Shimadzu PPSQ-31A),3,0,290,ok,
eqnet-624,波長分散型蛍光X線元素分析装置(リガク・ZSX Primus II ),3,0,207,ok,
eqnet-626,紫外可視赤外分光光度計(日本分光・V-670+ARMN-735 ),3,0,210,ok,
eqnet-634,絶対PL量子収率測定装置(浜松ホトニクス・Quantaurus-QY),3,0,206,ok,
eqnet-637,走査電子顕微鏡(日立 S-5500),3,0,144,ok,
eqnet-642,走査型電子顕微鏡 (日本電子(株) JSM-7600F型),3,0,155,ok,
eqnet-643,質量分析装置 (日本電子(株) JMS-700型),3,0,228,ok,
eqnet-644,400MHz核磁気共鳴装置(JEOL製 ECX 400),3,0,152,ok,
eqnet-645,ガスクロマトグラフ質量分析計 JEOL製 JMS-T100GCV,3,0,226,ok,
eqnet-648,質量分析装置 (Thermo・ LTQ-Orbitrap),3,0,258,ok,
eqnet-649,質量分析装置 (ABSCIEX・TOF/TOF 5800),3,0,265,ok,
eqnet-650,共焦点レーザー顕微鏡 (Carl Zeiss・LSM710NLO 2フォトン),3,0,220,ok,
eqnet-651,次世代型ゲノムアナライザー (イルミナ・GAIIx),3,0,165,ok,
eqnet-652,DNAシーケンサー (ABI・8本キャピラリー3500型),3,0,203,ok,
eqnet-653,DNAシーケンサー (ABI・4本キャピラリー3130型),3,0,203,ok,
eqnet-658,高性能ハイブリッド型質量分析システム(Thermo Fisher・LTQ Orbitrap XL),3,0,226,ok,
eqnet-66,炭素、水素、窒素、同時定量装置 (ジェイ サイエンス ラボ(株)・ミクロコーダーJM10型),3,0,220,ok,
eqnet-661,超高分解能電界放出型走査電子顕微鏡装置(日立ハイテクノロジーズ・ S-5200),3,0,166,ok,
eqnet-663,デジタルNMR装置(Bruker biospin・AVANCE 700MHz),3,0,163,ok,
eqnet-67,CHN元素分析装置 (パーキンエルマー社・シリーズ2400II),3,0,189,ok,
eqnet-679,極低温粉末X線回折装置( Rigaku・UltraX18),3,0,215,ok,
eqnet-681,3次元表面構造解析装置(Zygo・NewView ・7300),3,0,196,ok,
eqnet-689,微小単結晶構造解析装置(RIGAKU・Rapid-II with VariMax-Cu),3,0,230,ok,
eqnet-693,高分解能質量分析装置( 日本電子製・JMS-700 MStation),3,0,238,ok,
eqnet-694,単結晶X線回折装置(リガク製・VariMax with Saturn),3,0,221,ok,
eqnet-695,光電子ナノ表面分析装置,3,0,157,ok,
eqnet-709,(霞)DNAシークエンサー(ABI・PRISM 3130×1),3,0,205,ok,
eqnet-714,(工)恒温恒湿装置,3,0,179,ok,
eqnet-715,原子間力顕微鏡(島津製作所・SPM9600),3,0,204,ok,
eqnet-717,X線回折装置(リガク・Ultima IV),3,0,207,ok,
eqnet-718,高分解能作動型熱分析装置(リガク・Thermo plus EVO),3,0,210,ok,
eqnet-72,EMX 8/2.7 ESR装置(ブルカー),3,0,231,ok,
eqnet-723,(霞)マイクロアレイ(GeneChip),3,0,195,ok,
eqnet-728,(霞)共焦点レーザー顕微鏡 (1)(オリンパス・FV1000-D),3,0,232,ok,
eqnet-735,光合成蒸散測定装置(LICOR・LI6400−XT),3,0,214,ok,
eqnet-736,NCアナライザー(住化分析センター・スミグラフNC-220F),3,0,214,ok,
eqnet-737,リアルタイムPCRシステム(Applied Biosystems・7500B),3,0,213,ok,
eqnet-738,一体型顕微鏡システム(HSオールインワン蛍光顕微鏡・キーエンス・BZ9000),3,0,288,ok,
eqnet-739,HPLC装置(色素)(島津製作所・LC20AD),3,0,203,ok,
eqnet-742,HPLC装置(有機酸)(島津製作所・LC20AD),3,0,204,ok,
eqnet-743,HPLC装置(糖)(島津製作所・LC20AD),3,0,202,ok,
eqnet-746,核磁気共鳴装置JNM-ECA600,3,0,141,ok,
eqnet-75,MCD磁気円二色性分散計 (日本分光(株)・MCD-414型+LD-403型),3,0,223,ok,
eqnet-754,温度制御式発光量子収率測定システム/日本分光 ISFS-513,3,0,234,ok,
eqnet-755,グラジェントAシステム/LC-2000 series /日本分光,3,0,225,ok,
eqnet-758,高出力半導体レーザ加工システム,3,0,220,ok,
eqnet-760,MALDI質量分析装置 (Bruker Daltonics製・Autoflex speed TOF/TOF),3,0,242,ok,
eqnet-761,透過電子顕微鏡(日本電子 JEM-2100PLUS),3,0,194,ok,
eqnet-762,イオンスライサ(日本電子 EM-09100IS),3,0,201,ok,
eqnet-765,画像解析ワークステーション(Carl Zeiss・イマリス),3,0,211,ok,
eqnet-80,800 MHz 溶液 NMR 装置 (ブルカーバイオスピン(株) Avance I - 800),3,0,172,ok,
eqnet-804,二重収束型質量分析装置(日本電子・JMS-700MStation),3,0,236,ok,
eqnet-805,TG-DTA(島津製作所・DTG-60),3,0,252,ok,
eqnet-806,600MHz 核磁気共鳴装置 (ブルカー(株)・Avance III HD),3,0,162,ok,
eqnet-807,超伝導FT-NMR装置(Varian NMR System 600),3,0,158,ok,
eqnet-81,超高速化学反応測定装置(パルスラジオリシス装置) (強力極短時間パルス放射線発生装置の一部 System Science and Software製(USA)),3,0,226,ok,
eqnet-815,レーザーラマン顕微鏡 (ナノフォトン・RAMANbasic PS-KU),3,0,205,ok,
eqnet-817-287a9c11,全有機体炭素計,3,0,164,ok,
eqnet-819,プロテオーム前処理サービス,3,0,163,ok,
eqnet-82,セクター型質量分析装置 (JEOL製・JMS700),3,0,226,ok,
eqnet-824,"MALDI-TOF/MSシステム(ブルカー・ダルトニクス株式会社・ultrafleXtreme, EASY-nLC, PROTEINEER fc II, ImagePrep)",3,0,275,ok,
eqnet-825,ルミノ・イメージアナライザー(GE ヘルスケア・ジャパン株式会社・ImageQuant LAS 4000),3,0,265,ok,
eqnet-827,Orbitrapフーリエ変換質量分析計 (Thermo Scientific Exactive),3,0,202,ok,
eqnet-831,液体クロマトグラフ高分解能質量分析装置(サーモフィッシャー Exactive(LC-MS)),3,0,275,ok,
eqnet-832,液体クロマトグラフ高分解能質量分析装置(サーモフィッシャー Qexactive(LC-MS/MS)),3,0,279,ok,
eqnet-833,共焦点レーザー顕微鏡システム (Leica製・TCSーSP5S),3,0,209,ok,
eqnet-838,蛍光プレートリーダー (TECAN インフィニット F500),3,0,199,ok,
eqnet-839,吸光マイクロプレートリーダー (TECAN SUNRISE Rainbow RC),3,0,209,ok,
eqnet-843,波長分散型蛍光X線分析装置 (RIGAKU ZSX Primus),3,0,205,ok,
eqnet-845,液体シンチレーションカウンタ (PerkinElmer Tri-Curb 2900TR),3,0,254,ok,
eqnet-846,ガンマカウンタ (PerkinElmer 2480Wizard),3,0,242,ok,
eqnet-847,フルオロイメージアナライザー (FUJIFILM FLA-5000),3,0,267,ok,
eqnet-850,(工)蛍光分光光度計(HORIBA FLUOROMAX-4P),3,0,232,ok,
eqnet-851,走査型プローブ顕微鏡(アサイラム Cypher),3,0,206,ok,
eqnet-852,オスミウムコータ (メイワフォーシス・Neoc-ST),3,0,184,ok,
eqnet-853,ペプチドシーケンサー(島津制作所製・PPSQ-33A),3,0,181,ok,
eqnet-855,電界放出型透過電子顕微鏡 (日本電子・JEM-2200FS(HR)),3,0,202,ok,
eqnet-856,透過電子顕微鏡 (日本電子・JEM-2100(HC)),3,0,195,ok,
eqnet-857,複合ビーム加工観察装置 (日本電子・JIB-4500),3,0,202,ok,
eqnet-858,薄膜・断面試料作製装置 (日本電子・EM-09100 IS イオンスライサー),3,0,216,ok,
eqnet-859,凍結割断レプリカ作製装置 (日本電子・EM-19500 JFDII),3,0,211,ok,
eqnet-861,クライオミクロトーム (ライカ・Leica EM FC7),3,0,206,ok,
eqnet-862,急速凍結装置 (ライカ・Leica EM CPC),3,0,202,ok,
eqnet-863,TEM画像三次元構築システム (システムインフロンティア・TEMography),3,0,208,ok,
eqnet-871,セルソーター,3,0,198,ok,
eqnet-872,GC/FT-IR,3,0,237,ok,
eqnet-876,分子間相互作用解析装置/GEヘルスケア Biacore J System,3,0,248,ok,
eqnet-879,高性能ガスクロマトグラフ飛行時間質量分析装置(日本電子・JMS-T100GCV AccuTOF GCv),3,0,246,ok,
eqnet-88,CHN元素分析装置 (パーキンエルマー製・2400II型),3,0,186,ok,
eqnet-884,次世代シーケンサー(ライフテクノロジーズ・SoLiD5500),2,0,177,ok,
eqnet-885,次世代シーケンサー(ライフテクノロジーズ・Ion PGM),3,0,119,ok,
eqnet-886,核磁気共鳴装置 (Bruker biospin・AVANCE III HD500型),3,0,166,ok,
eqnet-888,超高分解能核磁気共鳴装置(日本電子・ECZL600G),3,0,151,ok,
eqnet-89,生体高分子構造解析装置 ブルカー・バイオスピン(株) AVANCE500型,3,0,161,ok,
eqnet-892-bdd60031,ガスクロマトグラフィー質量分析計 トリプル四重極質量分析装置(アジレント社製 GC 7890A + MS 7000A),3,0,253,ok,
eqnet-893,クリオスタット(ライカマイクロシステムズ社製 CM1950),3,0,213,ok,
eqnet-894,元素分析装置(ドイツエレメンタール・varioMicro-cubeおよびvarioEL),2,0,168,ok,
eqnet-895,超伝導核磁気共鳴装置(500MHz) (日本電子・JNXECX500),3,0,159,ok,
eqnet-896,単結晶X線構造解析装置(リガク・VariMax RAPID-DW),3,0,219,ok,
eqnet-897,示差熱天秤-光イオン化質量分析同時測定システム (リガク・Thermo Mass Photo ),3,0,225,ok,
eqnet-898,多角度光散乱検出器システム(Wyatt Technology・DAWN + Optilab + DynaPro),3,0,273,ok,
eqnet-9,核磁気共鳴装置 (日本電子ECX-400-1),3,0,147,ok,
eqnet-902,透過型電子顕微鏡 (日立ハイテク・H-7650),3,0,192,ok,
eqnet-904,走査電子顕微鏡 (日立ハイテクノロジーズ・S-5500型),3,0,155,ok,
eqnet-905,デジタルマイクロスコープ(キーエンス社・VHX-2000SP (1554) 型),3,0,246,ok,
eqnet-908,マイクロチップ型電気泳動装置(Agilent2100バイオアナライザ),3,0,241,ok,
eqnet-909,MALDI-TOF-MS(Bruker製 ultrafleXtreme),3,0,224,ok,
eqnet-912,(霞)フローサイトメーター(BD・LSRFortessa X-20),3,0,204,ok,
eqnet-913,(霞)フローサイトメーター(BD・FACSVerse),3,0,197,ok,
eqnet-916,パーソナルゲノムシーケンサーシステム(イルミナ・MS-J-001),3,0,183,ok,
eqnet-92,元素分析装置 ・CHNコーダー (ヤナコ製・MT-6型) ・ミクロ天秤(ザルトリウス製・SE2),3,0,205,ok,
eqnet-923,マトリックス支援レーザー脱離イオン化飛行時間型質量分析装置(JEOL・JMS-S3000),3,0,245,ok,
eqnet-928,核磁気共鳴装置 (Bruker biospin・AVANCE II 400C型),3,0,164,ok,
eqnet-93,(工)熱分析システム (SII製 EXSTAR6000(DSC6200)),3,0,237,ok,
eqnet-932,透過型電子顕微鏡(日本電子・JEM1400 Plus),3,0,195,ok,
eqnet-933,"走査型電子顕微鏡(日本電子・JSM-7100F FE-SEM, EDX)",3,0,162,ok,
eqnet-943,核磁気共鳴装置 (Bruker biospin・AVANCE II 400B型),3,0,164,ok,
eqnet-944,(霞)次世代シーケンサー(IIIumina・ Miseq),3,0,194,ok,
eqnet-946,(霞)次世代シーケンサー(Thermo Fisher・ ion PGM),3,0,213,ok,
eqnet-948,(霞)次世代シーケンサーデータ解析システム,3,0,195,ok,
eqnet-949,ウルトラミクロトーム(ライカ・Ultracut R),3,0,207,ok,
eqnet-95,顕微レーザーラマン分光装置 (堀場製作所(株)・LabRAM HR-800型),3,0,209,ok,
eqnet-956,円二色性分散計(日本分光工業・J-1500),3,0,110,ok,
eqnet-959,有機薄膜膜厚評価装置(ガートナー社製 単色自動エリプソメータL116D型),2,0,245,ok,
eqnet-960,フローサイトメーター(オンチップ・バイオテクノロジーズ社・On-chip Sort),3,0,233,ok,
eqnet-97,MALDI-TOF/TOF (ブルカーneofleX),3,0,215,ok,
eqnet-970,遺伝子導入装置(Helios Gene Gunシステム),3,0,207,ok,
eqnet-972,リアルタイムPCR装置(Thermal Cycler Dice Real Time System II MRX [TP960]),3,0,238,ok,
eqnet-974,半導体式シーケンサー(Ion Proton システム),3,0,117,ok,
eqnet-976,表面プラズモン共鳴装置(GE Healthcare社・Biacore X100),3,0,252,ok,
eqnet-977,500MHz 核磁気共鳴装置 (日本電子(株)・JNM-ECZL500型),3,0,161,ok,
eqnet-982,ガスクロマトグラフ質量分析システム(Agilent 5975C),3,0,226,ok,
eqnet-983,液体クロマトグラフ質量分析計 (AB Sciex 38200 Q TRAP),3,0,267,ok,
eqnet-984,電子線描画装置(エリオニクス社・ELS-S50KB),3,0,198,ok,
eqnet-988,核磁気共鳴装置 Bruker AVANCE III 500,3,0,153,ok,
eqnet-990,超音波破砕装置(アコースティックソルビライザー・Covaris S2),3,0,218,ok,
eqnet-991,リアルタイムPCR装置(Thermal Cycler Dice Real Time System [TP800]),3,0,231,ok,
eqnet-994,高性能走査プローブ顕微鏡(Bruker 社製 高性能原子間力顕微鏡 マルチモード8型AFM),3,0,228,ok,
eqnet-996,サイズ排除クロマトグラフィー(東ソー HLC-8420GPC),3,0,266,ok,
esH5znTTeZlMzN1D842Q,カロリメーター（Calorimeter system C200）,3,0,178,ok,
et6ASB9iorLpcluht2bH,凍結試料作製装置 ［No.2］,3,0,155,ok,
ewIlFDsd8JuRyeBzXkNA,電界放出形透過電子顕微鏡(FE-TEM),3,0,188,ok,
ewR9EOvetmljEVTdrkSj,比表面積・細孔分布測定装置 BELSORP MINI X,3,0,184,ok,
ewhpn4h7lEt29J3humoC,ディジタルロックインアンプ,3,0,179,ok,
ezNx3B1x0LU1Hg5AGCPh,超音波発生器,3,0,171,ok,
f0Rwsio3ZSOVtqAhX0wI,500MHz核磁気共鳴装置 (Bruker Avance III HD500),3,0,198,ok,
f0bLbieIXnEMmNVZlYWL,フーリエ変換赤外分光光度計,3,0,242,ok,
f0txkPnstSdrBkortOKo,エリプソメトリー,3,0,169,ok,
f1PjqWDFN3xL0p3gMvWj,高分解能核磁気共鳴装置（400 MHz NMR）,3,0,183,ok,
f3eBPySPK4iYwCLXYUbv,原子間力顕微鏡（AFM）,3,0,195,ok,
f4iWAdH8xVj2hKIM089S,クライオ試料自動作製システム,3,0,153,ok,
f7XLYjibi0eJ2ASfgYC6,粉末X線回折装置（XRD，Co線）,3,0,203,ok,
f85dIGuy0OFv0WcZ5RHv,[564]UVオゾンクリーナー（UV-1）,3,0,228,ok,
f8TN0qB4sJ3BM8ztpwQJ,質量分析装置 (UPLC-MS／MS),3,0,233,ok,
f8j0t9LKj2NWvBS3vXOk,走査型電子顕微鏡システム(SU3500),3,0,146,ok,
f95PiRVgae93KcQgEFxx,[794]蛍光・RIイメージャー（FLA-7000）,3,0,175,ok,
f9tNwfXfCBksPQbI0J9z,ファイバー光学動的光散乱光度計,3,0,177,ok,
fAKWWNIGUnR4LhO2SgBK,酸素窒素水素分析装置（ONH836）、炭素硫黄分析装置（CS844）,3,0,264,ok,
fB3aRFFTqqcWDMTlgOD3,[908]蛍光顕微鏡 KEYENCE BZ-X800,3,0,261,ok,
fBlxo9vqoM0GDnCrRY8J,マイクロプレートRI測定システム MicroBeta2,3,0,176,ok,
fBzkOfPZv7HNuG3bwZ8S,マイクロ波合成反応装置 (MicroSYNTH),3,0,186,ok,
fCGNfRIqQtESHn5KIIxW,[452]LPCVD（Poly-Si）〔リンク〕,3,0,212,ok,
fEtdiOdETOkXgMEld1rN,液中原子間力顕微鏡,3,0,192,ok,
fF94TOa7R32P70cHr9d0,TG/DTA同時測定熱分析装置,3,0,177,ok,
fGHpRCtHvoGTZveSXuIF,水分塩分センサー（有線式）,3,0,172,ok,
fGLRRnz5RrDDheIxYhFs,マトリックス支援レーザー脱離イオン化飛行時間型質量分析計 （MALDI-TOFMS）,3,0,229,ok,
fIITmhhbuot6MDO2V39n,解析用PC（CAD及び近接効果補正用）,3,0,201,ok,
fIKkABE5Ln6Iy05xZ0DL,(ARIM)電界放出型走査電子顕微鏡 (委託観察対応機器) SU-8020,3,0,163,ok,
fIdnjEgdO4nAssevh4ub,プラズマエッチング装置 RIE-41iPK （サムコ㈱）,3,0,183,ok,
fJK5x6YiGtvNjR0rD1yN,走査電子顕微鏡,3,0,133,ok,
fJvxsHW3r9ct9WyaKd21,【医機セ】蛍光マイクロプレートリーダー(Infinite 200PRO),3,0,213,ok,
fJzHtIlhfUheuqXVtyra,Microplate Reader,3,0,200,ok,
fLlH3hr5574qef04I6Xe,振動騒音計測システム,3,0,169,ok,
fOz69b3RdQmK8cf9fYxe,ハイコンテント解析ソフトウエア CellPathfinder,3,0,224,ok,
fPDUlEnIYMSzBrxc1h1i,磁化物性評価システム(MPMS3) MPMS3,3,0,201,ok,
fPxM6kLLbT7JfQu5bFbA,卓上多本架遠心機,3,0,147,ok,
fQfqBQvZNDMLiYfmNtPW,[829]自動組織分散・破砕装置（gentleMACS）,3,0,228,ok,
fR8b3jsfYz98vCz9ogbu,遠心濃縮機CC-105 + TU-1000,3,0,201,ok,
fSldaWe5jvWSUsZEqCKG,極低温プローバ,3,0,168,ok,
fVFZ0CTDuTcNFcPSS5Ge,SpectraMax i3x,3,0,145,ok,
fWAmfteVgJTZGLkkswfa,UV-LED照射器スポット型,3,0,231,ok,
fWC2IYyGFgalvNSeUuUa,積分球ユニット,3,0,117,ok,
fZrTwQsBcUZua2jTGBIy,多色蛍光タイムラプス顕微鏡,3,0,210,ok,
fbNWI3fRePRngTv1XLXr,ウルトラミクロトーム (Leica-UC7・FC7),3,0,215,ok,
fbx12beA09W8emY5HMzi,[1029]TEM/SEM用イオンミリング装置,3,0,149,ok,
